,kcat,data_type,MW,kcat_MW
LPEAT_HDE_HDE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_HDE_STC_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_HDE_OLE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_HDE_LNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_HDE_ALNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_DHA_ALNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_DHA_GLNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_DHA_EPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_DHA_DHA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCAT_DHA_ARA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_MYRS_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_PALM_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_HDE_GLNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_HDE_EPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_HDE_DHA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_HDE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_STC_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_HDE_ARA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
PIP4K_HDE_HDE_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
LPEAT_STC_MYRS_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_OLE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_LNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_ALNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_GLNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_STC_PALM_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_STC_HDE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_EPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_DHA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_MYRS_ARA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_PALM_MYRS_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_STC_STC_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_STC_OLE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_STC_LNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_STC_ALNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_STC_GLNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_PALM_PALM_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_STC_EPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
PIP4K_HDE_EPA_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
LPEAT_STC_DHA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_STC_ARA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_OLE_MYRS_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_OLE_PALM_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_DHA_LNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_DHA_ALNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
PIP4K_EPA_PALM_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
LPEAT_DHA_GLNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_DHA_EPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_OLE_HDE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_OLE_STC_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_OLE_OLE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_DHA_DHA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_OLE_LNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
PIP4K_EPA_HDE_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
LPEAT_OLE_ALNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_OLE_GLNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_OLE_EPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_OLE_DHA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_OLE_ARA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_DHA_ARA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_MYRS_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_PALM_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_HDE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_STC_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_OLE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_LNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_ALNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_GLNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_EPA_MYRS_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_EPA_PALM_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_EPA_HDE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_EPA_STC_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_EPA_OLE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_EPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_DHA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_LNA_ARA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCH140_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPEAT_EPA_LNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_EPA_ALNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_EPA_GLNA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_EPA_EPA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_EPA_DHA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCH160_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPCH1619Z_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPCH180_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPCH1829Z12Z_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPEAT_EPA_ARA_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_DHA_MYRS_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCH1819Z_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPEAT_DHA_PALM_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
PIP4K_EPA_EPA_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
LPEAT_DHA_HDE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_DHA_STC_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPEAT_DHA_OLE_sn2_c,4677.44868907671,fill,56886.65090000001,296006.4446451031
LPCH2055Z8Z11Z14Z17Z_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPCH2264Z7Z10Z13Z16Z19Z_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPEH140_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
PIP4K_PALM_LNA_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
LPEH160_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
PIP4K_HDE_LNA_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
LPEH1619Z_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPLPS1AGPE180_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPEH1819Z_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
ACOADAGAT_LNA_EPA_LNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_LNA_EPA_GLNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_MYRS_MYRS_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_MYRS_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_DHA_EPA_ARA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_DHA_EPA_DHA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_MYRS_EPA_GLNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_HDE_GLNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_LNA_PALM_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
LPEH2055Z8Z11Z14Z17Z_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPEH2264Z7Z10Z13Z16Z19Z_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
LPEH1829Z12Z_sn1_c_num1,4677.44868907671,fill,27929.79040000002,602898.0181919355
GPDDA1_num1,12.048782142857142,Other_species,58378.368200000165,743.0083616877388
GPDDA2_num1,12.048782142857142,Other_species,58378.368200000165,743.0083616877388
ACOADAGAT_HDE_ARA_ARA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_MYRS_GLNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_PALM_GLNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_MYRS_ARA_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_MYRS_EPA_DHA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_MYRS_EPA_LNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_OLE_EPA_DHA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_PALM_LNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_MYRS_EPA_ARA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_MYRS_EPA_MYRS_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_OLE_PALM_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_ARA_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_OLE_HDE_OLE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_OLE_PALM_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_ARA_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_MYRS_LNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_PALM_LNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_MYRS_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_PALM_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_EPA_ARA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_EPA_GLNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_LNA_EPA_ARA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
PIP4K_LNA_PALM_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
ACOADAGAT_HDE_HDE_GLNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_EPA_DHA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_EPA_LNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_HDE_LNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_MYRS_EPA_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_EPA_DHA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_EPA_LNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_EPA_OLE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_MYRS_EPA_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_EPA_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_OLE_HDE_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_ARA_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_HDE_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
PIP4K_LNA_HDE_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
ACOADAGAT_EPA_EPA_LNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_EPA_EPA_GLNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_EPA_EPA_DHA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_HDE_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_MYRS_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_EPA_GLNA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_EPA_ARA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
PLDAGAT_HDE_MYRS_GLNA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
ACOADAGAT_MYRS_EPA_EPA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_OLE_EPA_EPA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_EPA_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_EPA_EPA_PALM_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_PALM_EPA_EPA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_EPA_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_HDE_HDE_HDE_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
PLDAGAT_HDE_MYRS_GLNA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
ACOADAGAT_HDE_EPA_EPA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
PIP4K_LNA_LNA_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
ACOADAGAT_EPA_EPA_ARA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
ACOADAGAT_EPA_EPA_EPA_c_num1,4677.44868907671,fill,47212.12030000006,356662.9749665392
PLDAGAT_HDE_ARA_ARA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PIP4K_LNA_EPA_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
PLDAGAT_HDE_ARA_ARA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_GLNA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_ARA_ARA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PIP4K_EPA_LNA_c,4677.44868907671,fill,19119.858699999997,880697.6842708654
PLDAGAT_MYRS_ARA_HDE_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_GLNA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_ARA_HDE_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PI4P5K_PALM_PALM_c_num1,4677.44868907671,fill,103464.1552000008,162750.2321758292
PLDAGAT_MYRS_ARA_HDE_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PI4P5K_PALM_HDE_c_num1,4677.44868907671,fill,103464.1552000008,162750.2321758292
PLDAGAT_OLE_HDE_OLE_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PI4P5K_PALM_EPA_c_num1,4677.44868907671,fill,103464.1552000008,162750.2321758292
PLDAGAT_OLE_HDE_OLE_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_HDE_OLE_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
