,fluxes,reduced_costs
GLYCAt2rpp_num1,0.0,2.0
GLYCAtex_num1,0.0,-2.0
EX_enlipa_e,0.0,0.0
EX_hacolipa_e,0.0,0.0
AGM4PCP,0.0,35.92294020637438
4PCP,0.0,-5.5726099854952125
4PCPpp,0.0,22.666279810478784
FALDH2,0.0,-9.917603132604881
GLYBabcpp_num1,0.0,28.18490067245932
GLYC3Pt6pp,0.0,-2.0
GLYCLTt4pp,0.0,-2.0
GLYCtpp_num1,0.0,2.0
H2Otpp_num1,0.0,2.0
HCINNMt2rpp,0.0,-2.0
HISabcpp,0.0,14.696039823102751
HISt2rpp,0.0,-2.0
CBIAT,0.0,11.801928339432436
LYSabcpp,0.0,28.18490067245932
COBALT2tex_num1,1.7006103022145993e-05,-2.0
PPDOy,0.0,-6.056159052320709
FALGTHLs,0.0,-2.0
NTD12pp_num1,0.0,-12.545729437967054
PPA2_num1,0.0,16.917176559025275
DIMPtex_num1,0.0,-2.0
3NTD7pp_num1,0.0,-5.732041055421121
3NTD4pp_num1,0.0,-4.689191266187947
3NTD2pp_num1,0.0,-6.658460646576742
3NTD9pp_num1,0.0,-7.291897947916993
23PDE7pp,0.0,-5.636636999592383
GALTptspp,0.0,-2.0
GALURt2rpp,0.0,-2.0
GLCNt2rpp_num1,0.0,-2.0
GLCptspp_num1,10.0,-2.0
GLCRt2rpp_num1,0.0,2.0
GLCt2pp,0.0,13.849643002657707
GLCURt2rpp_num1,0.0,-2.0
ACMUMptspp,0.0,-1.999999999999993
EX_h2o_e,34.6177872395435,-2.0
EX_ala__D_e,0.0,59.56431415828378
HSTPT,0.06444496752448267,-21.539503979052938
THDPS,0.2523358763984813,-22.404028172575636
ACONMT,0.0,13768.73537768123
XTSNtex_num1,0.0,2.0
EX_hdca_e,0.0,1886.1522538257268
EX_glcr_e,0.0,0.0
GNK_num1,0.0,-2.321980621430498
HMBS,0.00030338887791508446,-215.29425013269974
RMK,0.0,-6.701384733704401
FHL_num1,0.0,15.293045606343464
HYPOE,0.0,62.561145759391366
MEPCT,0.001625103204796271,-13.711981294604035
GLUDy,0.0,6.772075352732827
ZN2abcpp,0.0,23.440470247781036
GLYCLTDy_num1,0.0,23.748183749247346
LYSDC_num1,0.0,-210.99234739274286
DAAD,0.0,21.4882595609039
UREAtpp,0.0,2.0
XANt2pp_num1,0.0,2.744430424678285
GLYC3Pabcpp,0.0,12.696039823102296
PPPNt2rpp,0.0,2.0
PTRCORNt7pp,0.0,-2.0
SPMDabcpp_num1,0.0,28.18490067245932
HG2tex_num1,0.0,0.0
NTPP5_num1,0.0,23.728281302533293
ATPM,6.86,21.440470247781036
NADPPPS,0.0,314.44438108273926
EX_mnl_e,0.0,75.47965454012176
NTD3_num1,0.0,-0.7153113777157394
GLYOX,0.0,-9.892961499016991
DADNtex,0.0,-2.0
DHAtex_num1,0.0,-2.0
ETOHtex_num1,0.0,-2.0
MTRPOX,0.0,-12.932970347277035
AGM4PCPpp,0.0,58.14077817871885
GTPDPDP,0.0,137.97812352163015
RNDR2_num1,0.0,50.4355652374158
EX_asn__L_e,0.0,140.35641789351618
EX_mal__L_e,0.0,42.21794078878056
NMNN,0.0,2176.546476182684
XAND,0.0,539.6246495565701
EX_no2_e,0.0,23.30853368382668
HACD3_num1,0.0,26.202579762804362
ACACtex_num1,0.0,0.0
ACNAMtex_num1,0.0,-2.0
ARBTNabcpp,0.0,-2.0
NNDMBRT,0.0,-8.912344377938837
THRA2_num1,0.0,-16.956111499394808
ASO3t8pp,0.0,21.440470247781036
H2Stex_num1,0.0,-2.0
PPK,0.0,39.79703435040278
OMCDC,0.30647106402681823,-2.0
ABUTD,0.0,-17.490555039414403
E4PD_num1,0.0,147418.3497945139
IG3PS,0.06444496752448267,-6.579224089444239
EX_nh4_e,0.0,2.0
DADK,0.0,17.00698033061593
DUTPDP_num1,0.0,1.5096707343639544
EX_ddca_e,0.0,1222.088942086899
NTP5,0.0,35.24103325257023
FORt2pp_num1,0.0,6.744430424678285
EX_r5p_e,0.0,6.61024377958298
EX_glyc2p_e,0.0,10.828276342377134
MTAN,0.0,-17.228830679800126
DPR_num1,0.00045848453747709907,-12.42023498095341
THRD_L_num1,0.0,-4.950996042675499
EX_malt_e,0.0,80.30136870864455
4PEPTtex_num1,0.0,-2.0
NAMNPP,0.0,-16.53922806527021
EX_pnto__R_e,0.0,52203.100831801086
SELNPS,0.0,-4.356722692325263
CRNCAR,0.0,-2.4093828752520494
GALabcpp_num1,0.0,14.696039823102751
GLYCLTt2rpp_num1,0.0,2.0
GUAt2pp,0.0,6.744430424678285
HPPPNt2rpp,0.0,-2.0
ANHMK,0.0,-7.3295277309877065
DHFR_num1,0.0,-3.6188300527583124
EX_cit_e,0.0,72.0055660865027
PRAIi,0.03866711656351378,-10.107899680723278
TYRTA_num1,0.0,27.000783623995346
SHKK_num1,0.0,-2.903165003311244
EX_gam_e,0.0,207.68900746722738
EX_inost_e,0.0,-1.9999999999990372
EX_mobd_e,0.0,2.0
EX_so4_e,0.0,2.0
SADH,0.0,-6.635767017330693
GLUSy,0.0,41.20433988727564
GUAPRT_num1,0.0,-0.30112315929975964
EX_phe__L_e,0.0,303.2308645073459
EX_thr__L_e,0.0,192.76112267153232
EX_uri_e,0.0,357.7646503172529
PDH,10.96208698858712,-5.760686945661064
DMSOR2pp,0.0,-6.796347988056368
H2St1pp,0.0,-2.0
HYD3pp_num1,0.0,56.01398773002802
NO3R1pp_num1,0.0,14.571085930711076
EX_halipa_e,0.0,0.0
AACPS5,0.0,-30.32695565512722
MANptspp,0.0,-2.0
EX_cmp_e,0.0,433.0283557675805
NTD8_num1,0.0,-6.483381569977372
GALCTD,0.0,30.947103034707705
EX_malthx_e,0.0,314.77608440622083
MLTG4,0.0,3.303993705258158
UDPGDC,0.0,-128.0303255613901
PUNP4_num1,0.0,133.11912938624175
AMAOTr,1.3604882417716791e-06,-77547.85988665765
EX_csn_e,0.0,172.1735644156181
EX_etoh_e,0.0,38.29353284171066
EX_his__L_e,0.0,695.1866949061243
EX_k_e,0.0,2.0
EX_na1_e,0.0,2.0
ARGORNt7pp,0.0,2.0
EX_dmso_e,0.0,-2.0
EX_12ppd__S_e,0.0,-2.0
EX_pppn_e,0.0,-2.0
EX_acgam1p_e,0.0,508.5230687757312
NTD11pp_num1,0.0,-13.10705327595116
EX_galt_e,0.0,25.741999175106713
DKGLCNR2x,0.0,-7.893402408653401
ACGS,0.20121076900506427,-3.0604244212649974
PDE1_num1,0.0,0.830117297704021
MCITD,0.0,-6.247228023576785
CU2tex_num1,0.0004822930817080603,-2.0
GLCATr,0.0,-19.080025412135
FECRMUtex,0.0,4.744430424678285
ALAALAr_num1,0.018902623631175713,-8.536580044509364
CLtex_num1,0.0035406706492107955,-2.0
CELBpts_num1,0.0,-2.0
ACACT1r_num1,0.0,9.713061200280208
MALTptspp,0.0,115.68655875461994
EX_glcur1p_e,0.0,34.756553132320974
EX_thrp_e,0.0,171.69957258399265
EX_pydxn_e,0.0,-2.0
CD2abcpp,0.0,21.440470247781036
G2PPpp_num1,0.0,-12.445257236360797
Kt3pp_num1,0.0,11.48886084935657
AGM3PApp_num1,0.0,56.59499149981275
SUCOAS,0.0,-13.35448921389559
NTP1_num1,0.0,28.20341529724317
GALKr,0.0,-4.75586482506111
PANTS,0.00045848453747709907,-2590.1862062038726
YUMPS,0.0,23.17319046719436
DHQS,0.2592539591078896,-2.4083039276793503
PGCD,1.135239148980785,-9.236938918138776
EX_cys__L_e,0.0,377.6955263720405
EX_gsn_e,0.0,877.6286756248073
EX_orot_e,0.0,171.03447192626496
ADSL1r,0.2035997863576195,-18.88763107245302
SERD_D,0.0,51.29725923918462
AICART,0.36905420339243983,-6.695875948136802
FRUpts2pp,0.0,-2.0
G6Pt6_2pp,0.0,-1.9999999999999964
PROtex_num1,0.0,-2.0
SBTtex_num1,0.0,-2.0
PFK_num1,0.0,-1.9718786950766116
PGM_num1,0.0,4.3903683165986145
TPI,7.621610805421769,-2.613688752842279
RPI_num1,0.0,6.113797649751888
PERD,0.0,3407.201411056896
PYDAMK,0.0,-21.56033775580545
AKGtex_num1,0.0,-2.0
ALLTNtex_num1,0.0,-2.0
ASNtex_num1,0.0,-2.0
FE3HOXabcpp,0.0,49.34832587732092
FADRx2,0.0,20.695702457638617
EX_o2_e,0.0,2.0
EX_gal_bD_e,0.0,87.12053273116753
PDE4,0.0,-10.205172449477402
AGM4PH,0.0,26.28920364749854
AM4PA,0.0,9.075839261587078
EX_dump_e,0.0,465.93503767342474
EX_o2s_e,0.0,1.167933270983931
EX_gal1p_e,0.0,88.60626779327937
EX_dcmp_e,0.0,540.6631250086874
EX_23ccmp_e,0.0,435.21351314582637
EX_3cmp_e,0.0,445.86041813641793
ATHRDHr,0.0,-25.790654159969563
LSERDHr,0.0,-24.753736948141977
DSERDHr,0.0,-22.29645641222396
EX_skm_e,0.0,144.68486194174682
EX_ag_e,0.0,0.0
EX_cys__D_e,0.0,284.5033938771828
EX_acser_e,0.0,-2.0
EX_cu_e,0.0,4.461229733402151
EX_arbtn_e,0.0,0.0
EX_dopa_e,0.0,-2.0
EX_hom__L_e,0.0,0.0
OBTFL_num1,0.0,164.04100264310546
THRt2pp_num1,0.0,7.48886084935657
EX_LalaDgluMdapDala_e,0.0,618.7629319828468
EX_LalaDgluMdap_e,0.0,532.1961227541888
EX_anhgm_e,0.0,955.101459627707
EX_fald_e,0.0,12.397056873556664
G6PP_num1,0.0,36.62085038356965
MMCD,0.0,-24.452643976330364
GLNS,1.065573164870476,-2.5106875825166526
TYMtex_num1,0.0,-2.0
GTHS,0.0,-11.834728439355302
EX_g3pe_e,0.0,412.19854899592406
EX_pacald_e,0.0,-2.0
CMPtex_num1,0.0,-2.0
DUMPtex_num1,0.0,-2.0
XMPtex_num1,0.0,-2.0
3PEPTtex_num1,0.0,-2.0
ANHGMtex_num1,0.0,-2.0
UDPKAAT,0.0,-13.327662475344937
ULA4NFT,0.0,-93.99431705943243
UPLA4FNT,0.0,-5.308883515258742
UPLA4FNF,0.0,-2.1264339861572807
ULA4Ntppi,0.0,-4.101819661926129
HEPT1,0.0,-12.131534749590628
FALDtex_num1,0.0,-2.0
ALR2_num1,0.0,0.13141402387282142
AMALT2,0.0,-5.521938301625916
MLTP1,0.0,-22.614202508656916
HEPT2,0.0,-12.623588083117738
CYSDtex_num1,0.0,-2.0
CYSDabcpp,0.0,-2.0
HXAND,0.16545441703482036,-7.924142007722594
EX_acgal_e,0.0,-2.0
EX_so2_e,0.0,0.0
EX_dms_e,0.0,12.035225250372605
G3PItex_num1,0.0,-2.0
G3PGtex_num1,0.0,-2.0
G3PEtex_num1,0.0,-2.0
G3PCtex_num1,0.0,-2.0
MOAT3C,0.0,-10.725294685649942
RHAT1,0.0,-5.185372520028864
GLCabcpp,0.0,30.545682825760423
GALT1,0.0,-3.26618350245343
GLCTR2,0.0,-9.632646984130076
UDPGPpp,0.0,-14.831968008230291
EX_acgal1p_e,0.0,0.0
EX_cyan_e,0.0,0.0
EX_tyrp_e,0.0,218.6903901346679
EX_uacgam_e,0.0,821.076216097006
EX_udpacgal_e,0.0,317.3787206293522
EX_udpg_e,0.0,375.6322106233627
EX_udpgal_e,0.0,408.1277202958229
EX_udpglcur_e,0.0,353.06031265244684
EX_14glucan_e,0.0,303.7733018274185
EX_pser__L_e,0.0,47.08780726589558
EX_aso3_e,0.0,0.0
EX_tcynt_e,0.0,0.0
EX_fe3dhbzs_e,0.0,0.0
PPPGO,0.00015169443895754223,-27.255993894692438
EX_feoxam_un_e,0.0,0.0
EX_g3pc_e,0.0,61.40793898771078
EX_g3pg_e,0.0,104.80721677441889
EX_g3pi_e,0.0,61.398295126954956
EX_g3ps_e,0.0,133.34175379749365
EX_peamn_e,0.0,-2.0
EX_34dhpac_e,0.0,-2.0
DAMPtex_num1,0.0,-2.0
DCMPtex_num1,0.0,-2.0
DGMPtex_num1,0.0,-2.0
DTMPtex_num1,0.0,-2.0
GMPtex_num1,0.0,-2.0
IMPtex_num1,0.0,-2.0
UMPtex_num1,0.0,-2.0
G1Ptex_num1,0.0,-2.0
ADNK1,0.0,2317.4922216950313
CUt3,0.0,2.744430424678285
ZN2t3pp_num1,0.0,6.744430424678285
SKMtex_num1,0.0,-2.0
MNt2pp,0.0,2.744430424678285
MNtex_num1,0.00047004868753211515,-2.0
GAL1Ptex_num1,0.0,-2.0
O2Stex_num1,0.0,2.0
HEPK1,0.0,-6.340230335265403
HEPT3,0.0,-7.0967078109288195
HEPK2,0.0,-5.1131843425084185
ALDD3y_num1,0.0,-6.531474467542921
R5PP_num1,0.0,36.72360690994842
EX_xmp_e,0.0,663.7602243825291
EX_damp_e,0.0,904.6979477690932
CYSSADS_num1,0.0,-21.375910267761782
EX_dimp_e,0.0,733.3510176682993
CPPPGO2,0.0,16019.072669045716
EX_isetac_e,0.0,-2.0
AGM3PH,0.0,-13.136591183135693
HOMt2pp_num1,0.0,156.15381947495518
HOMtex_num1,0.0,0.0
SO2tex_num1,0.0,0.0
SO2tpp,0.0,0.0
LDH_D2,0.0,5.094119305044403
SHCHF,0.00015169443895754223,-242.67970888857053
SUCBZL,0.0,65982.16858036019
CYSDDS,0.0,-9.49761419938659
CYStpp_num1,0.0,23.440470247781036
ACSERtpp_num1,0.0,95.782827356969
ACSERtex_num1,0.0,2.0
LALDO3,0.0,4.241688595311643
NTP10_num1,0.0,43.06019168922701
PRAIS,0.3047609303069147,-8.03748341112373
GDMANE,0.0,-3.6394284744697245
GPDDA4,0.0,19.70828950010096
LPLIPAL2E140,0.0,-14.358842837679163
LPLIPAL2E180,0.0,-7.372811592494031
LPLIPAL2G161,0.0,-11.733902639427924
LPLIPAL2G181,0.0,-13.384494590544932
2AGPE120tipp,0.0,225.03834586995185
AACPS6,0.0,102.20546800363172
AACPS7,0.0,-15.706404273867065
G3PGabcpp,0.0,-2.0
G3PIabcpp,0.0,10.538284148773414
G3PSabcpp,0.0,9.588981289088451
QMO2,0.0,13.650561535463543
QMO3,0.0,-2.7646249817553326
LPLIPAL2E141,0.0,-14.358926850232933
LPLIPAL2E161,0.0,126.14710791456173
LPLIPAL2E181,0.0,-14.358925673350768
LPLIPAL2G180,0.0,82.87717469591118
LPLIPAL2G141,0.0,-14.358932557635853
2AGPA120tipp,0.0,-2.0
2AGPG180tipp,0.0,-2.0
IPDDI,0.00018910786560626342,-5.636109582517406
2AGPGAT180,0.0,195.62945080607489
2AGPGAT181,0.0,175.27565010552757
LPLIPAL2ATG120,0.0,-9.53034598737203
PLIPA1E140pp,0.0,-23.030223928056103
PLIPA1E160pp,0.0,180.50941503864306
PLIPA1E161pp,0.0,-18.086324202192827
AACPS8,0.0,-15.649801579772884
AACPS9,0.0,-30.326961620248312
HXCT,0.0,-10.990527882095193
2AGPEAT160,0.0,-4.83825490415893
DURADx,0.0,-15.776263859164601
ECOAH7_num1,0.0,26.19689270111121
G1PPpp_num1,0.0,-9.786525984735228
GALCTND,0.0,-8.141056559238601
GCALDD,0.0003033888779144121,-8565.405184857262
HISTP,0.06444496752448267,-19.36418849339281
LDH_D,0.0,-12.279934110179056
AMALT4,0.0,-4.054578906699369
NTD11_num1,0.0,-9.556250978086428
ORNDC_num1,0.0,-15.102765209241937
UPP3MT,0.00015169443895754223,-33.15599105435831
KAS15,0.2420852777408526,-10.96437636889641
ALAALAtex_num1,0.0,-2.0
FACOAL181t2pp_num1,0.0,-1.5539946463059096
T2DECAI,0.1023277626166151,-14.029110422357917
3OAS161,0.1023277626166151,-29.022972859458605
EAR141y,0.0,-18.922764194271622
EAR161x,0.0,-29.08428884153227
DASYN160,0.043409098330208964,-2.3903641428062397
DASYN161,0.05116388130830755,-2.3303081208994367
DASYN181,0.0,-11.661235206661123
CDAPPA161,0.0,69.92351269901724
PGSA180,0.0,-4.8777381538332705
PSSA140,0.0,-10.359848475549597
2AGPGAT141,0.0,-1.9715572646591681
FACOAE180,0.0,20.606269497100584
FACOAE100,0.0,-4.533211460531675
FACOAE80,0.0,-42.5423559508763
FACOAE60,0.0,72.07251258999531
PLIPA1E120pp,0.0,-23.03020285996797
MALtex_num1,0.0,-2.0
NO3tex_num1,0.0,-2.0
3OAS141,0.1023277626166151,-29.022951405511776
3OAR121,0.1023277626166151,-34.41790661359164
CFAS160G,0.0,31465.391024064505
URAt2pp_num1,0.0,6.744430424678285
FACOAE141,0.0,20.241700375623623
FACOAE161,0.0,-4.435706642090736
TTDCEAtexi,0.0,-2.0
HDCEAtexi,0.0,-2.0
ALAALAD,0.0,39.4386469603439
2AGPEAT180,0.0,-12.51631292292177
2AGPEAT181,0.0,-13.16152242130238
2AGPGAT140,0.0,20.68620098378733
PLIPA1E181pp,0.0,184.43569889618811
PLIPA1G180pp,0.0,-20.22468649902119
PLIPA1G181pp,0.0,-22.960120406252713
ALAALAabcpp_num1,0.0,-2.0
HEXt2rpp,0.0,-2.0
G3PEabcpp,0.0,327.09945663194003
G3PCabcpp,0.0,14.062564674822966
2AGPGAT161,0.0,-26.670953379226376
AMPTASEPG_num1,0.0,11.088931406558373
PROGLYabcpp,0.0,-2.0
GTHRDabcpp,0.0,44.88094049556213
2AGPG140tipp,0.0,5.607380639240546
2AGPG160tipp,0.0,-2.0
2AGPG141tipp,0.0,-1.9999999999998863
2AGPG161tipp,0.0,-2.0
2AGPG181tipp,0.0,14.881647707554976
2AGPEAT140,0.0,-9.060314316819472
2AGPEAT120,0.0,-15.824775963460297
2AGPEAT161,0.0,-16.062267080201764
2AGPEAT141,0.0,-14.736212963454932
2AGPGAT160,0.0,-26.661940746150776
LPLIPAL2ATG140,0.0,-7.067440434852216
LPLIPAL2ATG141,0.0,0.3032960516297578
LPLIPAL2ATG160,0.0,-4.79160959361981
LPLIPAL2ATG180,0.0,66.64074100637417
LPLIPAL2ATG161,0.0,-6.02314144369349
LPLIPAL2ATG181,0.0,-7.8639938773205955
CLPNS180pp_num1,0.0,-8.563252745932473
CLPNS181pp_num1,0.0,36.32133166866207
PG161abcpp,0.0,118.5828925175839
PGP120abcpp,0.0,-1.9999999999999432
PGP161abcpp,0.0,127.37662658433612
PGP181abcpp,0.0,12.142943462000972
PA120abcpp,0.0,77.53210148163237
PLIPA1G120pp,0.0,-23.030222861625703
CLPNS120pp_num1,0.0,22.16241457413399
ALPATE160pp,0.0,199.0723211690588
ALPATG160pp,0.0,-10.664742956410464
2AGPGAT120,0.0,211.03005668586184
LPLIPAL2ATE120,0.0,-9.506003360852219
LPLIPAL2ATE140,0.0,-13.73399012710604
LPLIPAL2ATE160,0.0,46.87538863245163
LPLIPAL2ATE180,0.0,-13.816938169554433
LPLIPAL2ATE141,0.0,-6.756849639166944
LPLIPAL2ATE161,0.0,133.65158923115905
LPLIPAL2ATE181,0.0,-3.9113160440135744
FACOAL141t2pp_num1,0.0,-11.67403940763461
FACOAL161t2pp_num1,0.0,73.28788125532174
PA160abcpp,0.0,100.61916825666924
PA181abcpp,0.0,41.796510680828874
12DGR141tipp,0.0,-2.0
PGPP140pp_num1,0.0,-8.021616982197202
PGPP141pp_num1,0.0,-5.2717872214002455
PGPP160pp_num1,0.0,-8.002926584028046
PGPP180pp_num1,0.0,-8.01280256165456
CLPNH141pp,0.0,-2.0
CLPNH160pp,0.0,-2.0
CLPNH161pp,0.0,-2.0
CLPNH181pp,0.0,-2.0
PLIPA1E180pp,0.0,173.40753888530034
PLIPA1G140pp,0.0,-22.960261621899917
PLIPA1G161pp,0.0,26.75328756475733
CLPNS160pp_num1,0.0,-6.194794163891579
CLPNS161pp_num1,0.0,-6.973792175422105
PG160abcpp,0.0,245.09023837758878
PGP140abcpp,0.0,176.93186901808485
PAPA120pp,0.0,-3.5454828645592897
PAPA140pp,0.0,36.01467223115196
PAPA141pp,0.0,-6.7695119374097885
PAPA160pp,0.0,-11.057456553957309
PAPA161pp,0.0,-7.7733265942438265
PAPA180pp,0.0,-7.255908643350233
HPYRI,0.0,-5.451574863763956
FE3HOXUtex,0.0,-2.0
TPRDCOAS,0.0,-5.995209142042029
ACGAM1PPpp,0.0,-2.0
EX_dgmp_e,0.0,995.2208002067404
GAMptspp,0.0,-1.999999999999993
GSNt2pp,0.0,-2.0
EX_4hoxpacd_e,0.0,-2.0
GSNtex_num1,0.0,-2.0
FORtex_num1,0.0,-2.0
D_LACt2pp_num1,0.0,-2.0
RIBtex_num1,0.0,-2.0
FLVRx,0.0,5.460666262999894
THMtex_num1,0.0,-2.0
XYLUtex_num1,0.0,-2.0
EX_manglyc_e,0.0,62.38969841935487
ALLtex_num1,0.0,-2.0
GGPTRCO,0.0,-4.353069769210588
EX_metsox_R__L_e,0.0,735.1565725964332
34dhpactex_num1,0.0,-2.0
MALTHXtexi,0.0,-2.0
12PPDStpp,0.0,2.0
HYD1pp_num1,0.0,-2.101658320781773
EX_cl_e,0.0,2.0
FE3DHBZStonex_num1,0.0,4.744430424678285
AACTOOR,0.0,-2.0
H2tpp,0.0,-2.0
23DAPPAtex_num1,0.0,2.0
ECAP3pp,0.0,-9.382765155300149
FEOXAMtonex,0.0,4.744430424678285
FMNRx_num1,0.0,2.249125360660855
EX_3hpppn_e,0.0,-2.0000000000009095
EX_man6p_e,0.0,81.09480212340492
EX_tsul_e,0.0,0.0
PHEt2rpp_num1,0.0,-2.0
DHBS,0.0,121.4100208180713
EX_n2o_e,0.0,0.0
MDDCP1pp_num1,0.0,-4.264573387404489
GUI2,0.0,-6.568703632127812
OMBZLM,0.0,13681.028240870979
EX_maltttr_e,0.0,193.82432334212095
GLYCK,0.0,1.4649586293810444
MLTG5,0.0,-5.967518394998894
GPDDA3,0.0,-7.008780401453954
2DOXG6PP_num1,0.0,-8.877055751479425
OXAMTC,0.0,-1.9999999999999982
UDCPPtppi,0.0,-2.0
AGMH,0.0,-8.315141175074302
MPTG_num1,0.0,-13.117881823229254
MPTG2_num1,0.0,-18.47397084775912
MCTP1App_num1,0.009451311815587856,-17.771599402435022
MCTP2App_num1,0.0,-7.353212341360759
MCTP1Bpp_num1,0.0,8.992423821254476
MELIBt3ipp,0.0,11.48886084935657
EX_lipoate_e,0.0,0.0
EX_pydx_e,0.0,-2.0
EX_g1p_e,0.0,58.01165240293108
GLCtex_copy2_num1,0.0,-2.0
NAt3pp_num1,0.0,4.0
SFGTHi_num1,0.0,0.7895684736990347
DHORDfum,0.0,2.4530125051372806
K2L4Aabcpp,0.013234829615954897,-1.9999999999997158
DSBCGT,0.0,1060.0679904765584
DSBGGT,0.0,1056.6792741391614
DHNAOT4,0.0,-5.459000963093786
AMPMS2,0.00015169443895754223,-8292.581645155127
DM_oxam_c,0.0,-2.0
THIORDXi_num1,0.0,52.17287999625374
PPPGO3,0.0,499.74505589826185
PDX5POi,0.0,1407.663119752904
PDX5PO2,0.00015169443895754223,-2.0
PLIPA1A181pp,0.0,-22.960266845856154
LPLIPAL2A141,0.0,-14.35889177828522
HG2t3pp,0.0,4.744430424678285
CYTBO3_4pp,30.399462147644638,-2.2067779917166366
EAR141x,0.1023277626166151,-24.173294622660478
EAR181x,0.0,-15.550070744217237
EAR181y,0.0,-17.32752300154334
G3PAT141,0.0,111.92622537370028
G3PAT181,0.0,349.928950214006
DASYN140,0.0,-5.812503390110825
DASYN180,0.0,69.15182309928618
DASYN141,0.0,-5.887570781603719
CDAPPA160,0.0,64.40979151791407
CDAPPA141,0.0,71.69165323241805
PGSA141,0.0,-5.255513825206158
EX_alaala_e,0.0,153.6906492549429
EX_dtmp_e,0.0,563.1546751657739
5DOAN,0.00015305492719931392,-3991.6990729739846
DM_5drib_c,0.00015305492719931392,-2.0
MINOHPtexi,0.0,-2.0
12PPDRtpp,0.0,2.0
FACOAE120,0.0,-6.760699345910325
3OAR120,0.1397575151242375,-34.41789642306003
3HAD80_num1,0.2420852777408526,-14.029135567136109
3HAD120_num1,0.0,6.345816070213914
EAR180x,0.0,-27.51295411048909
SO4t2pp,0.17129907452147217,-2.0
EAR180y,0.0,-25.282104976548908
AGPAT120,0.0,195.9964735135436
PGPP120_num1,0.0,-7.486577874482226
DAGK120,0.0,-8.426462633183007
PSSA180,0.0,-8.892656986953455
PSSA161,0.05116388130830755,-4.402796312432201
PSSA141,0.0,16.507587858902752
PSD160,0.043409098330208964,-6.39315300527187
PSD161,0.05116388130830755,-5.725838624724474
PSD180,0.0,-11.598781169376998
COLIPAabcpp,0.0,-40.60295609422741
PLIPA2A140pp,0.0,114.46346476426424
PLIPA2A141pp,0.0,76.76297225895087
PLIPA2A180pp,0.0,-23.030231311665744
GAM6Pt6_2pp,0.0,-1.9999999999999964
PPALtex_num1,0.0,-2.0
CA2tex_num1,0.0035406706492107955,-2.0
CUtex_num1,0.0,2.0
CU1Opp,0.0,-6.077540533195698
SUCDi,0.3570329292881418,-4.7326191065315495
LPLIPAL1E141pp,0.0,-30.99602844062838
LALDO2x,0.0,28.244957199741975
12PPDRtex_num1,0.0,2.0
LPLIPAL1E160pp,0.0,-20.557909135020395
LPLIPAL1E180pp,0.0,-31.959668716673406
LPLIPAL1E181pp,0.0,-31.959688118833697
LPLIPAL1G160pp,0.0,-30.572240425103132
LPLIPAL1G161pp,0.0,59.79155688318369
LPLIPAL1G120pp,0.0,-31.001094597285146
PLIPA2E140pp,0.0,-22.263065835928046
PLIPA2E160pp,0.0,240.73181906064156
PLIPA2A161pp,0.0,79.66485365281449
PLIPA2A181pp,0.0,57.06745886084673
F6Ptex_num1,0.0,-2.0
GAMAN6Ptex_num1,0.0,-2.0
ALR4x,0.0,17.713692987814284
LPLIPAL1G141pp,0.0,-31.959671917506242
LPLIPAL1G180pp,0.0,-21.566413515152107
LPLIPAL1G181pp,0.0,-31.959685903762193
ACONIs,0.0,-2.0
ACONTb_num1,1.0884926300354758,-7.394364905102485
GLCP2_num1,0.0,-4.081827401123936
F6Pt6_2pp,0.0,-1.9999999999999964
PPALtpp,0.0,-2.0
PLIPA2E141pp,0.0,-18.566121991608384
PLIPA2E181pp,0.0,-23.030194271559367
PLIPA2G140pp,0.0,122.80283534986609
3HAD161_num1,0.1023277626166151,-14.029139250516891
PLIPA2G160pp,0.0,336.3001131310857
PLIPA2G181pp,0.0,117.57359655428911
ASNS1,0.0,49.52676533725793
EAR80y,0.0,-18.95076375741428
EAR120y,0.0,-15.405997056587694
3OAR181,0.0,172.48314644295806
3HAD121_num1,0.1023277626166151,-14.029124084860086
EAR121y,0.0,-20.89967609111136
GTHRDHpp,0.0,-4.424662208499086
PROGLYtex_num1,0.0,-2.0
EX_progly_e,0.0,217.29165827270106
MDDCP2pp_num1,0.0,-5.999877813045387
MDDCP3pp_num1,0.0,-5.983447753355577
EAR140x,1.0836727150483383e-11,-19.759171191812356
EAR40y,0.0,-3.646346918380914
3OAS181,0.0,-21.226172568292895
EAR161y,0.1023277626166151,-37.00983898298773
G3PAT140,0.0,-15.985162367489188
G3PAT160,0.0,-9.833785121150314
G3PAT161,0.0,-10.79702847060561
AGPAT160,0.043409098330208964,-2.165346421301365
CDAPPA140,0.0,77.77136332077339
MLDCP1App_num1,0.0,-9.479947021861392
EAR160y,0.08681819666041793,-37.33957629421684
EAR100y,0.0,-23.58636164672589
3OAR141,0.1023277626166151,-34.41788051141384
3OAR161,0.1023277626166151,-34.417805557641714
3HAD141_num1,0.1023277626166151,-14.02914488967508
EAR121x,0.1023277626166151,-25.321739729703268
PSD140,0.0,-6.511870975971533
MICITDr,0.0,-24.292005325326468
CDAPPA181,0.0,83.0428081005939
PGSA140,0.0,-8.400088125507132
LPLIPAL1A141pp,0.0,-28.85466434301128
LPLIPAL1A180pp,0.0,202.1914809196595
LPLIPAL1E140pp,0.0,-31.001072374340197
LPLIPAL1E161pp,0.0,-22.194766549247333
LPLIPAL1G140pp,0.0,-31.959727758232702
