,kcat_mw,flux,enz useage,enz ratio
GLCP2_num2,1376.152592195877,0.0,0.0,0.0
MDDEP3pp_num7,674.9504911023324,0.0,0.0,0.0
MDDEP4pp_num2,629.1189737867095,0.0,0.0,0.0
LPLIPAL1G160pp,103.20457243730988,0.0,0.0,0.0
MDDEP4pp_num3,436.8103278566132,0.0,0.0,0.0
3OAS60_num1,165.06654332193074,0.0,0.0,0.0
PLIPA1E141pp,140.21648376586663,0.0,0.0,0.0
LPLIPAL1G161pp,162.91957108476578,0.0,0.0,0.0
LPLIPAL1G120pp,101.67843309351603,0.0,0.0,0.0
3HAD40_num2,133.29663554463554,0.0,0.0,0.0
PLIPA2E140pp,145.52515796599536,0.0,0.0,0.0
MLTGY1pp_num8,828.2277974136803,0.0,0.0,0.0
MLTGY1pp_num7,543.3338683411603,0.0,0.0,0.0
MLTGY1pp_num6,786.9067279447929,0.0,0.0,0.0
MLTGY1pp_num5,431.8497333286073,0.0,0.0,0.0
MLTGY1pp_num4,789.7179148345278,0.0,0.0,0.0
MLTGY1pp_num3,783.8923415836438,0.0,0.0,0.0
PLIPA2E160pp,141.41535069497317,0.0,0.0,0.0
MLTGY1pp_num2,1425.2094273888042,0.0,0.0,0.0
MLTGY1pp_num1,641.019069333738,0.0,0.0,0.0
PLIPA2A161pp,140.6960448449559,0.0,0.0,0.0
MDDEP4pp_num7,536.6730659344692,0.0,0.0,0.0
PLIPA2A181pp,182.18478151804035,0.0,0.0,0.0
MDDEP4pp_num6,1251.3367427601845,0.0,0.0,0.0
ALR4x,145.761368225004,0.0,0.0,0.0
MDDEP4pp_num5,776.9259351263303,0.0,0.0,0.0
LPLIPAL1G141pp,98.42517183660252,0.0,0.0,0.0
MDDEP4pp_num4,508.2792279669411,0.0,0.0,0.0
MLTGY3pp_num4,360.0585926830732,0.0,0.0,0.0
MPTS,189.47296564746105,0.0,0.0,0.0
PLIPA1A161pp,325.1559687424144,0.0,0.0,0.0
NDPK2_reverse_num2,212.4955564637904,0.0,0.0,0.0
DDPGALA_reverse,2518.3572427140894,0.0,0.0,0.0
UMPK_reverse_num2,178.49779001884207,0.0,0.0,0.0
UMPK_reverse_num1,1123.958379119303,0.0,0.0,0.0
PGMT_reverse_num3,1247.9348203472114,0.0,0.0,0.0
PGMT_reverse_num2,1415.1945277625389,0.0,0.0,0.0
PGMT_reverse_num1,503.8888855228664,0.0,0.0,0.0
NDPK1_reverse_num2,158.53297687773428,0.0,0.0,0.0
NDPK1_reverse_num1,415.749471940982,0.0,0.0,0.0
DTMPK_reverse,944.6149062149173,0.0,0.0,0.0
DGK1_reverse,213.0648276543168,0.0,0.0,0.0
NDPK4_reverse_num2,416.328660958583,0.0,0.0,0.0
NDPK4_reverse_num1,1091.8133523785298,0.0,0.0,0.0
NDPK3_reverse_num2,995.3476975833124,0.0,0.0,0.0
NDPK3_reverse_num1,379.5445194183704,0.0,0.0,0.0
NDPK2_reverse_num1,557.2652272704147,0.0,0.0,0.0
ADK1_reverse,685.5779551259222,0.0,0.0,0.0
CRNCDH_reverse,516.9628126795836,0.0,0.0,0.0
CRNCBCT_reverse,265.08983493825724,0.0,0.0,0.0
CRNBTCT_reverse,1428.6575231763863,0.0,0.0,0.0
GLYAT_reverse,580.7655388297669,0.0,0.0,0.0
NDPK7_reverse_num2,167.3689644936932,0.0,0.0,0.0
NDPK7_reverse_num1,438.9216677690156,0.0,0.0,0.0
HACD2_reverse_num2,515.1391717895688,0.0,0.0,0.0
HACD2_reverse_num1,249.40924666337492,0.0,0.0,0.0
HACD1_reverse_num2,540.0537882660675,0.0,0.0,0.0
HACD1_reverse_num1,261.47188151353305,0.0,0.0,0.0
GK1_reverse,588.8592110780029,0.0,0.0,0.0
CYTK2_reverse,440.3842979192849,0.0,0.0,0.0
CYTK1_reverse,906.698999575694,0.0,0.0,0.0
MLTP2_reverse,111.30969328917485,0.0,0.0,0.0
F6PA_reverse_num1,86.08264449954386,0.0,0.0,0.0
F6PA_reverse_num2,840.4204085212608,0.0,0.0,0.0
IDOND_reverse,534.2730555797839,0.0,0.0,0.0
MCOATA_reverse,231.8469262166711,0.0,0.0,0.0
PHETA1_reverse_num3,151.5818139389593,0.0,0.0,0.0
PHETA1_reverse_num1,355.8122552523503,0.0,0.0,0.0
GARFT_reverse,1723.5489513432567,0.0,0.0,0.0
OCBT_reverse_num2,177.0238222723463,0.0,0.0,0.0
OCBT_reverse_num1,176.6402645019522,0.0,0.0,0.0
MLTP3_reverse,56.88783593674052,0.0,0.0,0.0
ACOATA_reverse,129.53635314484774,0.0,0.0,0.0
ARGSL_reverse,207.16523274679932,0.0,0.0,0.0
GAPD_reverse,399.9147633012032,0.0,0.0,0.0
NNATr_reverse,1685.8000743639925,0.0,0.0,0.0
AMANAPEr_reverse,24382.62757947469,0.0,0.0,0.0
CBMKr_reverse,317.98350866038214,0.0,0.0,0.0
ASPK_reverse_num3,1358.5731134772595,0.0,0.0,0.0
ASPK_reverse_num2,369.91553939761167,0.0,0.0,0.0
ASPK_reverse_num1,741.7666415038301,0.0,0.0,0.0
SERAT_reverse,323.12677039996635,0.0,0.0,0.0
PRMICI_reverse,1478.4228193879983,0.0,0.0,0.0
PRPPS_reverse,284.27613312175066,0.0,0.0,0.0
UAGAAT_reverse,106.32143456844622,0.0,0.0,0.0
FCLPA_reverse_num2,207.56110301751923,0.0,0.0,0.0
FCLPA_reverse_num1,850.0088589256109,0.0,0.0,0.0
FCI_reverse,154.22236695223927,0.0,0.0,0.0
M1PD_reverse,595.3381113104354,0.0,0.0,0.0
ARAI_reverse,112.7184512009283,0.0,0.0,0.0
SDPTA_reverse_num5,339.3383655956143,0.0,0.0,0.0
SDPTA_reverse_num4,309.1696276338104,0.0,0.0,0.0
SDPTA_reverse_num3,308.45192548258444,0.0,0.0,0.0
SDPTA_reverse_num1,294.9230633112432,0.0,0.0,0.0
DAPE_reverse,1820.176551737836,0.0,0.0,0.0
SERASr_reverse,938.302296737117,0.0,0.0,0.0
HACD7_reverse_num2,150.40926866757377,0.0,0.0,0.0
ACOTA_reverse_num1,356.36950318571525,0.0,0.0,0.0
PUNP1_reverse,0.2312146153327403,0.0,0.0,0.0
HACD5_reverse_num2,370.35232047872,0.0,0.0,0.0
HACD5_reverse_num1,179.3093950315288,0.0,0.0,0.0
UAG2E_reverse,766.4734672360491,0.0,0.0,0.0
GUI1_reverse,337.62290906733443,0.0,0.0,0.0
G1SAT_reverse,420.4143374017162,0.0,0.0,0.0
OHPBAT_reverse,251.6770246661288,0.0,0.0,0.0
FUM_reverse_num3,10.676355783328503,0.0,0.0,0.0
FUM_reverse_num2,17.878928950257553,0.0,0.0,0.0
FUM_reverse_num1,17.93642798887952,0.0,0.0,0.0
MDH_reverse,180.3410203820356,0.0,0.0,0.0
LYSAM_reverse,660.8073504345851,0.0,0.0,0.0
PUNP3_reverse_num2,62.963493894328494,0.0,0.0,0.0
PUNP3_reverse_num1,54.76515545197218,0.0,0.0,0.0
PUNP2_reverse,63.2207817494597,0.0,0.0,0.0
PUNP7_reverse,182.6923214498594,0.0,0.0,0.0
HACD7_reverse_num1,310.66092026437553,0.0,0.0,0.0
PUNP6_reverse_num2,52.872781414430776,0.0,0.0,0.0
PUNP6_reverse_num1,60.78783164750048,0.0,0.0,0.0
PUNP5_reverse_num2,63.5487106869322,0.0,0.0,0.0
PUNP5_reverse_num1,55.274172449565015,0.0,0.0,0.0
ADSL2r_reverse,77.49908994272721,0.0,0.0,0.0
ACKr_reverse_num3,4111.123909266298,0.0,0.0,0.0
ACKr_reverse_num2,4120.022240311941,0.0,0.0,0.0
ACKr_reverse_num1,4203.201954861349,0.0,0.0,0.0
PTAr_reverse_num2,5831.252346274617,0.0,0.0,0.0
PTAr_reverse_num1,908.4214199219276,0.0,0.0,0.0
VALTA_reverse,154.86754864908863,0.0,0.0,0.0
DURIPP_reverse_num2,62.12144485499311,0.0,0.0,0.0
DURIPP_reverse_num1,102.44516082538432,0.0,0.0,0.0
PYNP2r_reverse,64.23200832625058,0.0,0.0,0.0
GHMT2r_reverse,404.2680401442297,0.0,0.0,0.0
ADK4_reverse,1169.512229916052,0.0,0.0,0.0
KARA2_reverse,54.49491701024756,0.0,0.0,0.0
ICHORS_copy2_reverse,114.25801637049864,0.0,0.0,0.0
HACD4_reverse_num2,409.5536137595658,0.0,0.0,0.0
HACD4_reverse_num1,198.28905249271617,0.0,0.0,0.0
TAGURr_reverse,889.5804039169251,0.0,0.0,0.0
MANAO_reverse,1238.745238576937,0.0,0.0,0.0
TGBPA_reverse_num2,153.52208029712298,0.0,0.0,0.0
TGBPA_reverse_num1,69.40148444801821,0.0,0.0,0.0
GLTPD_reverse,347.8828926655817,0.0,0.0,0.0
SBTPD_reverse,389.75603799643727,0.0,0.0,0.0
RMPA_reverse,83.99237053291537,0.0,0.0,0.0
ALCD19_reverse_num2,38.32258141500785,0.0,0.0,0.0
ALCD19_reverse_num1,1041.2346618352535,0.0,0.0,0.0
LCARS_reverse,252.2721077718826,0.0,0.0,0.0
XYLI1_reverse,61.03461096859797,0.0,0.0,0.0
UDPG4E_reverse,799.4852619206712,0.0,0.0,0.0
PMANM_reverse,306.4127666033855,0.0,0.0,0.0
XYLI2_reverse,296.31867691287044,0.0,0.0,0.0
UGLT_reverse,133.79761074214858,0.0,0.0,0.0
ECOAH3_reverse_num2,244.87741904844464,0.0,0.0,0.0
ECOAH3_reverse_num1,505.7789658008984,0.0,0.0,0.0
ECOAH2_reverse_num2,284.6401038019245,0.0,0.0,0.0
ECOAH2_reverse_num1,587.9062997552944,0.0,0.0,0.0
ECOAH1_reverse_num2,349.816374470908,0.0,0.0,0.0
ECOAH1_reverse_num1,722.5238030833427,0.0,0.0,0.0
HACD6_reverse_num2,374.78882402734064,0.0,0.0,0.0
HACD6_reverse_num1,181.45736798422996,0.0,0.0,0.0
RBP4E_reverse_num3,866.7049957395867,0.0,0.0,0.0
RBP4E_reverse_num2,217.03286314848995,0.0,0.0,0.0
RBP4E_reverse_num1,876.4151693231585,0.0,0.0,0.0
DHBD_reverse,150.01882915391252,0.0,0.0,0.0
MCITL2_reverse,158.55509878588998,0.0,0.0,0.0
ACOTA_reverse_num2,373.58430148848,0.0,0.0,0.0
NDPK8_reverse_num1,611.2899576189266,0.0,0.0,0.0
ACONTb_reverse_num1,313.45918928833856,0.0,0.0,0.0
3OAR100_reverse,208.82266638889212,0.0,0.0,0.0
3OAR40_reverse,151.4026913533879,0.0,0.0,0.0
3OAR80_reverse,401.6237435006631,0.0,0.0,0.0
3OAR60_reverse,158.1700765014495,0.0,0.0,0.0
CLPNS141pp_reverse_num2,392.712517123453,0.0,0.0,0.0
CLPNS141pp_reverse_num1,341.2164700204114,0.0,0.0,0.0
CLPNS140pp_reverse_num2,544.8317201213432,0.0,0.0,0.0
CLPNS140pp_reverse_num1,473.3884156702656,0.0,0.0,0.0
3OAR160_reverse,154.14690375699814,0.0,0.0,0.0
3OAR140_reverse,102.18036591119822,0.0,0.0,0.0
ACONTa_reverse_num2,175.4242623867187,0.0,0.0,0.0
ACONTa_reverse_num1,183.26522958220545,0.0,0.0,0.0
MICITDr_reverse,228.2643180128794,0.0,0.0,0.0
ACONTb_reverse_num2,300.04789885459456,0.0,0.0,0.0
3OAR120_reverse,1643.2213320266192,0.0,0.0,0.0
ECOAH7_reverse_num1,326.5923455097947,0.0,0.0,0.0
GUI2_reverse,20500.35972452729,0.0,0.0,0.0
HPYRI_reverse,174.4930931445718,0.0,0.0,0.0
CLPNS161pp_reverse_num2,286.65422320845624,0.0,0.0,0.0
CLPNS161pp_reverse_num1,249.06550694151835,0.0,0.0,0.0
CLPNS160pp_reverse_num2,349.3248522444334,0.0,0.0,0.0
CLPNS160pp_reverse_num1,402.0446082525953,0.0,0.0,0.0
CLPNS120pp_reverse_num2,313.47622648447805,0.0,0.0,0.0
CLPNS120pp_reverse_num1,360.7857438819318,0.0,0.0,0.0
CLPNS181pp_reverse_num2,220.96950398354105,0.0,0.0,0.0
CLPNS181pp_reverse_num1,191.99396719947904,0.0,0.0,0.0
CLPNS180pp_reverse_num2,206.24900418403016,0.0,0.0,0.0
CLPNS180pp_reverse_num1,179.20375359662037,0.0,0.0,0.0
T2DECAI_reverse,462.4189842822914,0.0,0.0,0.0
LDH_D_reverse,77.26057836090523,0.0,0.0,0.0
3OAR180_reverse,115.06222108895436,0.0,0.0,0.0
FRULYSE_reverse,106.32315688031233,0.0,0.0,0.0
POR5_reverse_num1,356.62405523911326,0.0,0.0,0.0
POR5_reverse_num2,356.7124161250056,0.0,0.0,0.0
UDPGPT_reverse,885.4156521938235,0.0,0.0,0.0
ARHGDx_reverse,55.51025624111857,0.0,0.0,0.0
PUACGAMS_reverse,1235.1495281206803,0.0,0.0,0.0
METNA_reverse,703.6158977540175,0.0,0.0,0.0
LKDRA_reverse,56.59730168459118,0.0,0.0,0.0
5DKGR_reverse_num2,853.3698581633876,0.0,0.0,0.0
5DKGR_reverse_num1,868.9020092205394,0.0,0.0,0.0
4ABZGLUH_reverse,158.05792384127247,0.0,0.0,0.0
ACOXT_reverse,120.91469930346828,0.0,0.0,0.0
2DDARAA_reverse_num2,74.45657349433147,0.0,0.0,0.0
2DDARAA_reverse_num1,296.0851200762797,0.0,0.0,0.0
NADPHXE_reverse,16886.736538317262,0.0,0.0,0.0
NADHXE_reverse,240.73398575305168,0.0,0.0,0.0
DHNPA2r_reverse,101.71210191985404,0.0,0.0,0.0
APPLDHr_reverse,65.6085987789379,0.0,0.0,0.0
GHBDHx_reverse,1084.352999552284,0.0,0.0,0.0
13PPDH2_reverse,124.13526837066776,0.0,0.0,0.0
VPAMTr_reverse,218.53000983918204,0.0,0.0,0.0
ALDD19xr_reverse,43.30032709843968,0.0,0.0,0.0
DHACOAH_reverse,445.439200981004,0.0,0.0,0.0
CTECOAI7_reverse,1243.8139103624774,0.0,0.0,0.0
HADPCOADH3_reverse,352.9378526113128,0.0,0.0,0.0
FORCT_reverse,1408.1293668963651,0.0,0.0,0.0
DHNPTE_reverse,92.3770072818252,0.0,0.0,0.0
REPHACCOAI_reverse,376.81740064637415,0.0,0.0,0.0
CTECOAI6_reverse,182.9796607252566,0.0,0.0,0.0
CTECOAI8_reverse,326.1488251235333,0.0,0.0,0.0
HACD8_reverse_num2,308.87475985374755,0.0,0.0,0.0
HACD8_reverse_num1,149.5444830973228,0.0,0.0,0.0
ECOAH7_reverse_num2,158.1226109764693,0.0,0.0,0.0
DURADx_reverse,81.72326273318397,0.0,0.0,0.0
ACOTA_reverse_num3,372.7170679930861,0.0,0.0,0.0
ECOAH8_reverse_num2,154.09706711695242,0.0,0.0,0.0
DHPTPE_reverse,157.89699653548004,0.0,0.0,0.0
ALLULPE_reverse,4242.838198795826,0.0,0.0,0.0
ALLPI_reverse,319.1060969558212,0.0,0.0,0.0
FRULYSDG_reverse,23.01450474341811,0.0,0.0,0.0
ARABDI_reverse,115.63001180936746,0.0,0.0,0.0
CBLAT_reverse,1235.6871236289087,0.0,0.0,0.0
ALAGLUE_reverse,641.3106602180308,0.0,0.0,0.0
MALTATr_reverse,169.2351166003185,0.0,0.0,0.0
MTHFD_reverse,463.8016880885846,0.0,0.0,0.0
MTHFC_reverse,869.4502130058386,0.0,0.0,0.0
TRSARr_reverse_num2,717.8830885714849,0.0,0.0,0.0
TRSARr_reverse_num1,177.29633204250246,0.0,0.0,0.0
ECOAH5_reverse_num2,195.7602158959417,0.0,0.0,0.0
ECOAH5_reverse_num1,404.3304602178217,0.0,0.0,0.0
ECOAH8_reverse_num1,318.2778368957938,0.0,0.0,0.0
IPDDI_reverse,2686.5841786983806,0.0,0.0,0.0
ATPS4rpp_reverse_num2,745.0527275289819,0.0,0.0,0.0
ATPS4rpp_reverse_num1,726.3707816359371,0.0,0.0,0.0
TKT2_reverse_num2,2050.948953694209,0.0,0.0,0.0
TKT2_reverse_num1,1037.2747450380307,0.0,0.0,0.0
AHGDx_reverse,161.51478987748374,0.0,0.0,0.0
ACACT2r_reverse_num2,594.7665511471223,0.0,0.0,0.0
ACACT2r_reverse_num1,1044.9832474613424,0.0,0.0,0.0
HSDy_reverse_num2,1791.849819990406,0.0,0.0,0.0
ADK3_reverse,520.6136461968965,0.0,0.0,0.0
FBA3_reverse,137.59470225877934,0.0,0.0,0.0
G6PDH2r_reverse,499.8548746382692,0.0,0.0,0.0
PPM2_reverse,602.6763555375254,0.0,0.0,0.0
PPAKr_reverse,229.0908145242151,0.0,0.0,0.0
PRAGSr_reverse,384.2827112171422,0.0,0.0,0.0
FALDH2_reverse,284.69130703523973,0.0,0.0,0.0
CBIAT_reverse,961.3350609166822,0.0,0.0,0.0
HACD3_reverse_num1,231.2631007903872,0.0,0.0,0.0
HACD3_reverse_num2,477.6594444689525,0.0,0.0,0.0
MLTP1_reverse,432.40792362995234,0.0,0.0,0.0
UDPKAAT_reverse,1059.6521534317092,0.0,0.0,0.0
DSERDHr_reverse,161.682582347744,0.0,0.0,0.0
LSERDHr_reverse,102.61657297306223,0.0,0.0,0.0
ATHRDHr_reverse,260.0096334626045,0.0,0.0,0.0
PERD_reverse,352.1466525606362,0.0,0.0,0.0
RPI_reverse_num1,1872.0842733285508,0.0,0.0,0.0
TPI_reverse,2455.499843836896,0.0,0.0,0.0
PGM_reverse_num1,4254.14828486784,0.0,0.0,0.0
AICART_reverse,525.559265177257,0.0,0.0,0.0
ADSL1r_reverse,81.65728006045461,0.0,0.0,0.0
YUMPS_reverse,1185.6562083749875,0.0,0.0,0.0
GALKr_reverse,653.7761454945573,0.0,0.0,0.0
SUCOAS_reverse,258.5276385675736,0.0,0.0,0.0
ACACT1r_reverse_num3,600.0653375313752,0.0,0.0,0.0
ACACT1r_reverse_num2,303.9267201082462,0.0,0.0,0.0
ACACT1r_reverse_num1,1054.293022855976,0.0,0.0,0.0
ALAALAr_reverse_num2,305.715896290161,0.0,0.0,0.0
ALAALAr_reverse_num1,510.716725560716,0.0,0.0,0.0
GLCATr_reverse,165.8726417794586,0.0,0.0,0.0
AMAOTr_reverse,343.540182087055,0.0,0.0,0.0
PUNP4_reverse_num2,60.25934199660243,0.0,0.0,0.0
PUNP4_reverse_num1,52.41310524184155,0.0,0.0,0.0
TYRTA_reverse_num3,117.8274931255527,0.0,0.0,0.0
TYRTA_reverse_num1,276.5797886322718,0.0,0.0,0.0
DHFR_reverse_num2,1142.2458884629486,0.0,0.0,0.0
DHFR_reverse_num1,780.3061542794032,0.0,0.0,0.0
CRNCAR_reverse,735.6667345957105,0.0,0.0,0.0
DADK_reverse,565.7498977868228,0.0,0.0,0.0
NDPK8_reverse_num2,233.0961871445247,0.0,0.0,0.0
NDPK6_reverse_num2,159.7608961260262,0.0,0.0,0.0
PLIPA1A180pp,184.63969397961287,0.0,0.0,0.0
ACACT8r_num1,510.1573430416608,0.0,0.0,0.0
MECDPDH5_num2,159.9952845354068,0.0,0.0,0.0
SELR,56.95752372550072,0.0,0.0,0.0
APH160,1922.741730169518,0.0,0.0,0.0
APH140,922.7560460591468,0.0,0.0,0.0
APG3PAT181,427.2158666089919,0.0,0.0,0.0
APG3PAT141,1154.5615200194652,0.0,0.0,0.0
APG3PAT140,1752.1587796371894,0.0,0.0,0.0
ACPPAT140,206.9723225509028,0.0,0.0,0.0
FDH5pp_num2,175.9053111793169,0.0,0.0,0.0
FDH5pp_num1,58.52691939703666,0.0,0.0,0.0
FDH4pp_num2,64.26063974685366,0.0,0.0,0.0
FDH4pp_num1,193.13826778698703,0.0,0.0,0.0
CTECOAI7,152.10083740336884,0.0,0.0,0.0
ACACT8r_num2,290.3630505086089,0.0,0.0,0.0
BMOGDS2,473.8545902998212,0.0,0.0,0.0
APH181,1706.9290732635584,0.0,0.0,0.0
MOCOS,0.8169332100369322,0.0,0.0,0.0
2AGPEAT140,417.6564561189591,0.0,0.0,0.0
BMOGDS1,1263.1345544266248,0.0,0.0,0.0
PYROX,373.2143359580577,0.0,0.0,0.0
HADPCOADH3,416.76076916296495,0.0,0.0,0.0
OXDHCOAT,366.5806030118334,0.0,0.0,0.0
PACCOAE,168.00285769192882,0.0,0.0,0.0
FORCT,407.50317014414696,0.0,0.0,0.0
MOCDS,841.6189356413093,0.0,0.0,0.0
APH120,1224.5829921746054,0.0,0.0,0.0
APG3PAT120,440.9002539133256,0.0,0.0,0.0
DHNCOAT,192.69811738846792,0.0,0.0,0.0
DHNCOAS,138.35014144790398,0.0,0.0,0.0
SEPHCHCS,196.30742982105212,0.0,0.0,0.0
RNTR1c2_num1,273.8308007971873,0.0,0.0,0.0
RNTR1c2_num2,203.07277313212185,0.0,0.0,0.0
RNTR1c2_num3,203.103520395597,0.0,0.0,0.0
RNTR2c2_num1,124.20818525662388,0.0,0.0,0.0
2DGULRGx,247.15406085519348,0.0,0.0,0.0
3OXCOAT,570.6071435431032,0.0,0.0,0.0
WCOS,891.140227402436,0.0,0.0,0.0
MOGDS,946.5959050219702,0.0,0.0,0.0
MMM,4676.312130343355,0.0,0.0,0.0
ALDD19xr,111.9378685723464,0.0,0.0,0.0
LIPAMPL,415.3985496771336,0.0,0.0,0.0
LIPATPT,677.3216361167435,0.0,0.0,0.0
OCTNLL,590.1578883981659,0.0,0.0,0.0
LIPOS,128.91760225883448,0.0,0.0,0.0
LIPOCT,389.42595728252905,0.0,0.0,0.0
CPMPS,139.79214887945753,0.0,0.0,0.0
MPTSS,114.5258871545744,0.0,0.0,0.0
COLIPAKpp,1149.6458950861577,0.0,0.0,0.0
GDPTPDP,2329.7929094153947,0.0,0.0,0.0
FOMETRi,625.6548033773348,0.0,0.0,0.0
THFAT,337.0379117277113,0.0,0.0,0.0
DHACOAH,848.7006830607913,0.0,0.0,0.0
OXCOAHDH,1012.0690129940576,0.0,0.0,0.0
FLDR2_num2,995.7625160935733,0.0,0.0,0.0
RNTR4c2_num4,91.2611426768878,0.0,0.0,0.0
RNTR4c2_num3,67.6756056456567,0.0,0.0,0.0
RNTR4c2_num2,67.66536042847103,0.0,0.0,0.0
RNTR4c2_num1,91.24246222955456,0.0,0.0,0.0
RNTR3c2_num4,192.8842808577717,0.0,0.0,0.0
RNTR3c2_num3,143.06453604611778,0.0,0.0,0.0
RNTR3c2_num2,143.0428779134808,0.0,0.0,0.0
RNTR2c2_num4,167.48688812289987,0.0,0.0,0.0
RNTR2c2_num2,124.22699162706418,0.0,0.0,0.0
GTHPi,1036.4254092507915,0.0,0.0,0.0
APH180,1073.142589292996,0.0,0.0,0.0
AP4AS,205.25488360277416,0.0,0.0,0.0
THRA_num2,364.2219932757359,0.0,0.0,0.0
DGUNC_num5,166.29127613266462,0.0,0.0,0.0
DGUNC_num4,261.136255697137,0.0,0.0,0.0
DGUNC_num3,95.18373289962584,0.0,0.0,0.0
DGUNC_num2,458.832530550828,0.0,0.0,0.0
DGUNC_num1,341.54347877371697,0.0,0.0,0.0
CTECOAI6,153.57022784409358,0.0,0.0,0.0
CTECOAI8,187.59103150618324,0.0,0.0,0.0
HACD8_num2,391.597147526605,0.0,0.0,0.0
HACD8_num1,189.5952684414258,0.0,0.0,0.0
POR5_num2,109.1657387907458,0.0,0.0,0.0
POR5_num1,109.1386974516934,0.0,0.0,0.0
GLDBRAN2,430.7917118326861,0.0,0.0,0.0
XYLK2_num2,403.7041838025124,0.0,0.0,0.0
XYLK2_num1,364.4862071324976,0.0,0.0,0.0
THRA_num1,586.6359072834236,0.0,0.0,0.0
APH161,986.8924846696052,0.0,0.0,0.0
GALCTLO,599.3539874725294,0.0,0.0,0.0
LPLIPAL1A160pp,3317.852195121951,0.0,0.0,0.0
LPLIPAL1A161pp,152.37822560181863,0.0,0.0,0.0
PLIPA2G180pp,175.95938508253892,0.0,0.0,0.0
PLIPA2G120pp,140.684710698471,0.0,0.0,0.0
PLIPA2E180pp,140.21657001219728,0.0,0.0,0.0
PLIPA2E161pp,140.68446628863663,0.0,0.0,0.0
DTARTD,378.0153884931944,0.0,0.0,0.0
FA160ACPHi,1510.0815034297138,0.0,0.0,0.0
FA141ACPHi,20361.156559572497,0.0,0.0,0.0
FA161ACPHi,3136.3886883468126,0.0,0.0,0.0
NADH17pp,249.2800109989708,0.0,0.0,0.0
KDUI,241.37413550819196,0.0,0.0,0.0
LPLIPAL2A120,238.59622994332744,0.0,0.0,0.0
CDGUNPD_num1,1699.8771490792203,0.0,0.0,0.0
CDGUNPD_num2,703.0842281665049,0.0,0.0,0.0
CDGUNPD_num3,741.29664426018,0.0,0.0,0.0
CDGUNPD_num4,4287.70885423564,0.0,0.0,0.0
APH141,922.7510846035848,0.0,0.0,0.0
ACPPAT181,314.5480945831733,0.0,0.0,0.0
POAACR,1287.2809516598973,0.0,0.0,0.0
URACPAH,928.2418235609136,0.0,0.0,0.0
SHCHCS3,1707.6970346501746,0.0,0.0,0.0
CPH4S,193.02837792619076,0.0,0.0,0.0
ACPPAT120,318.63574114483293,0.0,0.0,0.0
MSAR_num2,154.98832851571208,0.0,0.0,0.0
MSAR_num1,783.1593924266587,0.0,0.0,0.0
CDGR,290.4526223613349,0.0,0.0,0.0
CCGS,723.9722111765213,0.0,0.0,0.0
3AMACHYD,750.988506649226,0.0,0.0,0.0
I2FE2SS2,91.29699755834028,0.0,0.0,0.0
I2FE2ST,155.70510161004648,0.0,0.0,0.0
I2FE2SS,90.5652496183705,0.0,0.0,0.0
DHMPTR,1408.0692926678382,0.0,0.0,0.0
DHNPTE,179.08881948893224,0.0,0.0,0.0
BWCOGDS2,1342.938078261231,0.0,0.0,0.0
BWCOGDS1,1191.6454244486645,0.0,0.0,0.0
BWCOS,116.09611597274622,0.0,0.0,0.0
BMOCOS,0.8169332100369322,0.0,0.0,0.0
APG3PAT180,2139.0472778393573,0.0,0.0,0.0
ACPPAT180,207.0063629658087,0.0,0.0,0.0
ACPPAT141,781.3000806761429,0.0,0.0,0.0
REPHACCOAI,674.4300494286138,0.0,0.0,0.0
MOADSUx,334.67283342108124,0.0,0.0,0.0
MPTAT,38.45006047088759,0.0,0.0,0.0
LDGUNPD,596.254673273957,0.0,0.0,0.0
CDGUNPD_num5,1558.2767218090162,0.0,0.0,0.0
2DGULRGy,135.7669869898716,0.0,0.0,0.0
13PPDH2,116.20043317576074,0.0,0.0,0.0
NDPK6_reverse_num1,418.9696649198677,0.0,0.0,0.0
CYSTA,170.78134961392686,0.0,0.0,0.0
GTHOr_reverse,102.94014591419344,0.0,0.0,0.0
LCARSyi,250.1656270827628,0.0,0.0,0.0
QUINDH,151.13541741012816,0.0,0.0,0.0
SQGH,406.1662334985441,0.0,0.0,0.0
AMPNTAT,1403.876632137986,0.0,0.0,0.0
ACOAD1f,4875.269977270791,0.0,0.0,0.0
CXSAMS,452.114710024427,0.0,0.0,0.0
3HBZCT,494.3353139791985,0.0,0.0,0.0
RHMND,79.47717254912713,0.0,0.0,0.0
DHCURR,132.5317634336841,0.0,0.0,0.0
PAI2T,29.8611058228299,0.0,0.0,0.0
GAPP,2935.110572375073,0.0,0.0,0.0
4HTHRA,1155.33220544353,0.0,0.0,0.0
FE3DCITR5,419.0414765790604,0.0,0.0,0.0
MC6PH,5322.990653006681,0.0,0.0,0.0
PNSPA,765.3931190593069,0.0,0.0,0.0
2HPTCOAT,785.4496799778659,0.0,0.0,0.0
3HPADHi,549.7914793948177,0.0,0.0,0.0
ACP1p,181.24126639912944,0.0,0.0,0.0
F1PP_num4,1012.9652689705296,0.0,0.0,0.0
F1PP_num3,1308.5490407736609,0.0,0.0,0.0
F1PP_num2,1448.8321377299108,0.0,0.0,0.0
F1PP_num1,989.9266774384472,0.0,0.0,0.0
PROD3,214.19094750448755,0.0,0.0,0.0
OPHHXy,210.2208765001831,0.0,0.0,0.0
OMMBLHXy,501.2978756282958,0.0,0.0,0.0
