metname,inchikey
nadh,BOPGDPNILDQYTO-NNYOXOHSSA-L
dhf_m,NA
pyam5p,ZMJGSOSNSPKHNH-UHFFFAOYSA-M
cholp,YHHSONZFOIEMCP-UHFFFAOYSA-M
mi13456p_n,NA
12dgr_SC,NA
pppg9_m,NA
2hb,AFENDNXGAFYKQO-VKHMYHEASA-M
lystrna,NA
paps,GACDQMDRPRGCTN-KQYNXXCUSA-J
dadp_n,NA
s17bp,OKHXOUGRECCASI-SHUUEZRQSA-J
cysi__L,LEVWYRKDKASIDU-IMJSIDKUSA-N
1mncam,LDHMAVIPBRSVRG-UHFFFAOYSA-O
acorn_m,NA
apep,NA
dudp_n,NA
mettrna,NA
o2_r,NA
ocdycacoa,NA
thmpp_m,NA
nh4_x,NA
fadh2_m,NA
3ophb_5_m,NA
2phetoh_m,NA
35ccmp,NA
xylu__D,ZAQJHHRNXZUBTE-WUJLRWPWSA-N
ala_B,UCMIRNVEIXFBKS-UHFFFAOYSA-N
dolichol,NA
trnaleu,NA
ttdcea_x,NA
trdrd_x,NA
dgmp,LTFMZDNNPPEQNG-KVQBGUIXSA-L
3dsphgn,KBUNOSOGGAARKZ-KRWDZBQOSA-O
ppbng,QSHWIQZFGQKFMA-UHFFFAOYSA-M
ac_m,NA
co2_g,NA
4h2oglt_x,NA
crn_x,NA
dutp,AHCYMLUZIRLXAA-SHYZEUOFSA-J
hco3,BVKZGUZCCUSVTD-UHFFFAOYSA-M
gar,OBQMLSFOUZUIOB-HJZCUYRDSA-M
1Dgali,VCWMRQDBPZKXKG-DXNLKLAMSA-N
rnam,JLEBZPBDRKPWTD-TURQNECASA-O
5aop_m,NA
ipc126_SC,NA
fecostest_SC,NA
2hhxdal,BKBDVQVDRVGXKT-UHFFFAOYSA-N
e4hglu_m,NA
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K
icit_x,NA
fum_m,NA
hgentis,IGMNYECMUMZDDF-UHFFFAOYSA-M
sph1p,YHEDRJPUIRMZMP-ZWKOTPCHSA-M
ptd145bp_SC,NA
aacoa_m,NA
acg5sa_m,NA
ttdca,NA
mipc324_SC,NA
phetrna_m,NA
atp,ZKHQWZAMYRWXGA-KQYNXXCUSA-J
hdcea,NA
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N
fpram,PMCOGCVKOAOZQM-ZRTZXPPTSA-M
skm,JXOHGGNKMLTUBP-HSUXUTPPSA-M
akg_x,NA
gdp_n,NA
trdox,NA
aps,IRLPACMLTUPBCL-KQYNXXCUSA-L
g3pi,BMVUIWJCUQSHLZ-UJGXJMNGSA-M
pac,WLJVXDMOQOGPHL-UHFFFAOYSA-M
atp_n,NA
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L
pectin,NA
asn__L_m,NA
etha,HZAXFHJVJLSVMW-UHFFFAOYSA-O
asp__L_x,NA
35cimp,NA
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
pi_m,NA
raffin,MUPFEKGTMRGPLJ-ZQSKZDJDSA-N
cit_m,NA
lac__D,JVTAAEKCZFNVCJ-UWTATZPHSA-M
man2mi1p__D,NA
imacp,YCFFMSOLUMRAMD-UHFFFAOYSA-L
oxag_m,NA
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L
2mbald_m,NA
cer3_24,NA
2dhp_m,NA
coa,RGJOEKWQDUBAIZ-IBOSZNHHSA-J
ergtrol,NA
citr__L,RHGKLRLOHDJJDR-BYPYZUCNSA-N
acg5p_m,NA
h2o2_n,NA
oaa_x,NA
nmn_m,NA
pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L
cpppg3,NIUVHXTXUXOFEB-UHFFFAOYSA-J
nadp_m,NA
ocACP_m,NA
co2_x,NA
s7p,JDTUMPKOJBQPKX-GBNDHIKLSA-L
iad,ZOAMBXDOGPRZLP-UHFFFAOYSA-N
h_x,NA
dgtp,HAAZLUGHYHWQIW-KVQBGUIXSA-J
ptd134bp_SC,NA
3dh5hpb_m,NA
2dda7p_m,NA
caphis,CJCSNWWKPUXVRD-MLWJPKLSSA-N
co2,CURLTUGMZLYLDI-UHFFFAOYSA-N
odecoa_x,NA
3c4mop,HIIZAGQWABAMRR-BYPYZUCNSA-L
6pgl,IJOJIVNDFQSGAB-SQOUGZDYSA-L
sql_r,NA
chitos,NA
5mdr1p,JTFITTQBRJDSTL-KVTDHHQDSA-L
ru5p__D,FNZLKVNUWIIPSJ-UHNVWZDZSA-L
trdox_m,NA
malt,GUBGYTABKSRVRQ-PICCSMPSSA-N
gal1p,HXXFSFRBOHSIMQ-FPRJBGLDSA-L
hcys__L,FFFHZYDWPBMWHY-UHFFFAOYSA-N
ocdca,QIQXTHQIDYTFRH-UHFFFAOYSA-M
lys__L_v,NA
2mcit_m,NA
4mpetz,OCYMERZCMYJQQO-UHFFFAOYSA-L
fad_m,NA
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N
idp_m,NA
accoa_m,NA
dctp,RGWHQCVHVJXOKC-SHYZEUOFSA-J
csn,OPTASPLRGRRNAP-UHFFFAOYSA-N
tdcoa_x,NA
pyr_m,NA
utp,PGAVKCOVUIYSFO-XVFCMESISA-J
m2macchitppdol_g,NA
drib,PDWIQYODPROSQH-PYHARJCCSA-N
o2_x,NA
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K
2hp6mbq_m,NA
pphn,FPWMCUPFBRFMLH-XGAOUMNUSA-L
hexc_x,NA
gsn_m,NA
cbp_n,NA
pepd,NA
ocdcya,NA
pyr_x,NA
r5p,KTVPXOYAKDPRHY-AIHAYLRMSA-L
cdpdag_SC_m,NA
ptd4ino_SC_n,NA
3hxccoa_x,NA
oaa,KHPXUQMNIQBQEV-UHFFFAOYSA-L
dudp,QHWZTVCCBMIIKE-SHYZEUOFSA-K
pran,PMFMJXPRNJUYMB-GWOFURMSSA-K
m4macchitppdol_g,NA
pydx,RADKZDMFGJYCBB-UHFFFAOYSA-N
pan4p_m,NA
coa_m,NA
ppi_m,NA
uppg3,HUHWZXWWOFSFKF-UHFFFAOYSA-F
nad_r,NA
mmet,YDBYJHTYSHBBAU-YFKPBYRVSA-O
dolp,NA
L2aadp,OYIFNHCXNCRBQI-BYPYZUCNSA-M
trdrd_m,NA
nadph_x,NA
pram,SKCBPEVYGOQGJN-TXICZTDVSA-M
hLkynr,VCKPUUFAIGNJHC-LURJTMIESA-N
25aics,NAQGHJTUZRHGAC-ZZZDFHIKSA-J
hexccoa_x,NA
mipc326_SC,NA
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L
gam1p,YMJBYRVFGYXULK-QZABAPFNSA-M
sphgn_r,NA
histd,ZQISRDCJNBUVMM-YFKPBYRVSA-O
stcoa_x,NA
trnaglu,NA
4mop,BKAJNAXTPSGJCU-UHFFFAOYSA-M
lys__L,KDXKERNSBIXSRK-YFKPBYRVSA-O
coa_x,NA
ncam_m,NA
asp__L_m,NA
cer2_26_r,NA
ergst_r,NA
3dhsk,SLWWJZMPHJJOPH-PHDIDXHHSA-M
fgam,VDXLUNDMVKSKHO-ZRTZXPPTSA-L
trnaphe_m,NA
hdcoa,NA
cyst__L_x,NA
glyc3p_m,NA
pnto__R,GHOKWGTUZJEAQD-ZETCQYMHSA-M
mip2c124_SC,NA
ppi_x,NA
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
hcys__L_x,NA
trdox_n,NA
valtrna_m,NA
nadh_r,NA
ddcaACP,NA
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J
tchola_v,NA
phthr,FKHAKIJOKDGEII-GBXIJSLDSA-L
arab__L,PYMYPHUHKUWMLA-VAYJURFESA-N
4hbzcoa_m,NA
atp_v,NA
3mbald,YGHRJJRRZDOVPD-UHFFFAOYSA-N
dad_2,OLXZPDWKRNYJJZ-RRKCRQDMSA-N
tglp,NA
aprop,UAMZETBJZRERCQ-UHFFFAOYSA-N
ergtetrol,SQFQJKZSFOZDJY-CVGLIYDESA-N
3c3hmp,BITYXLXUCSKTJS-ZETCQYMHSA-L
5dpmev,SIGQQUBJQXSAMW-ZCFIWIBFSA-J
glyc,PEDCQBHIVMGVHV-UHFFFAOYSA-N
histrna_m,NA
dpcoa,KDTSHFARGAKYJN-IBOSZNHHSA-L
35cgmp,ZOOGRGPOEVQQDX-UUOKFMHZSA-M
2pg,GXIURPTVHJPJLF-UWTATZPHSA-K
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M
cer1_24_r,NA
ahcys,ZJUKTBDSGOFHSH-WFMPWKQPSA-N
pser__L,BZQFBWGGLXLEPQ-REOHCLBHSA-L
hexccoa_r,NA
h_g,NA
dtmp,GYOZYWVXFNDGLU-XLPZGREQSA-L
ocdcyaACP_m,NA
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L
psphings,AERBNCYCJBRYDG-KSZLIROESA-O
sdhlam_m,NA
trnahis,NA
akg_n,NA
1p3h5c,WFOFKRKDDKGRIK-DMTCNVIQSA-M
dkmpp,HKEAOVFNWRDVAJ-UHFFFAOYSA-L
2mahmp,AGQJQCFEPUVXNK-UHFFFAOYSA-K
2phetoh,WRMNZCZEMHIOCP-UHFFFAOYSA-N
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K
hisp,CWNDERHTHMWBSI-YFKPBYRVSA-M
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L
tdeACP,NA
ptd1ino_SC,NA
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N
34hpp_m,NA
succoa_m,NA
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N
dhlam_m,NA
epm,DLRVVLDZNNYCBX-OVEBFGLASA-N
ocdcaACP,NA
psph1p,AYGOSKULTISFCW-KSZLIROESA-M
pep,DTBNBXWJWCWCIK-UHFFFAOYSA-K
gtp_m,NA
akg,KPGXRSRHYNQIFN-UHFFFAOYSA-L
lgt__S_m,NA
ppi_n,NA
ttccoa_x,NA
hdcoa_x,NA
nad_m,NA
mi13456p,NA
10fthf,AUFGTPPARQZWDO-YPMHNXCESA-L
dadp,DAEAPNUQQAICNR-RRKCRQDMSA-K
imp,GRSZFWQUAKGDAV-KQYNXXCUSA-L
hco3_n,NA
akg_m,NA
Lfmkynr,BYHJHXPTQMMKCA-QMMMGPOBSA-N
mipc124_SC,NA
cdp_n,NA
ocdca_x,NA
nadp_r,NA
sph1p_r,NA
3otdcoa_x,NA
chol,OEYIOHPDSNJKLS-UHFFFAOYSA-N
ind3eth,MBBOMCVGYCRMEA-UHFFFAOYSA-N
glu5sa,KABXUUFDPUOJMW-BYPYZUCNSA-N
Sfglutth,FHXAGOICBFGEBF-BQBZGAKWSA-M
e4p,NGHMDNPXVRFFGS-IUYQGCFVSA-L
e4hglu,HBDWQSHEVMSFGY-STHAYSLISA-M
2dhp,PKVVTUWHANFMQC-UHFFFAOYSA-M
dtbt,AUTOLBMXDDTRRT-UHFFFAOYSA-M
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K
prpp_m,NA
4aabutn,UZTFMUBKZQVKLK-UHFFFAOYSA-M
asntrna_m,NA
ctp_m,NA
duri,MXHRCPNRJAMMIM-SHYZEUOFSA-N
nac_m,NA
b124tc_m,NA
k,NPYPAHLBTDXSSS-UHFFFAOYSA-N
pe_SC_m,NA
accoa,ZSLZBFCDCINBPY-ZSJPKINUSA-J
glx_x,NA
ficytc_m,NA
xmp,DCTLYFZHFGENCW-UUOKFMHZSA-L
aprut,KLZGKIDSEJWEDW-UHFFFAOYSA-O
ipc124_SC,NA
3oddcoa_x,NA
2dr1p,KBDKAJNTYKVSEK-VPENINKCSA-L
1ag3p_SC,NA
quln_m,NA
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
gluala,WQXXXVRAFAKQJM-WHFBIAKZSA-M
man,WQZGKKKJIJFFOK-QTVWNMPRSA-N
cer1_24,NA
odecoa,NA
sprm,PFNFFQXMRSDOHW-UHFFFAOYSA-R
3dh5hpb,VEPICJBQCOUQPI-IRVXXIIISA-M
5mthf,ZNOVTXRBGFNYRX-STQMWFEESA-L
sql,YYGNTYWPHWGJRM-AAJYLUCBSA-N
thmtp,IWLROWZYZPNOFC-UHFFFAOYSA-K
dmlz,SXDXRJZUAJBNFL-XKSSXDPKSA-M
trnaval_m,NA
trnaleu_m,NA
ahdt,DGGUVLXVLHAAGT-XINAWCOVSA-J
ch4s,LSDPWZHWYPCBBB-UHFFFAOYSA-N
phe__L_m,NA
2doxg6p,UQJFZAAGZAYVKZ-CERMHHMHSA-L
idp,JPXZQMKKFWMMGK-KQYNXXCUSA-K
nad_n,NA
dhap_m,NA
mthgxl,AIJULSRZWUXGPQ-UHFFFAOYSA-N
1pyr5c_m,NA
2dr5p,ALQNUOMIEBHXQG-CRCLSJGQSA-L
sphgn,OTKJDMGTUTTYMP-ZWKOTPCHSA-O
3mbald_m,NA
10fthf_m,NA
icit_m,NA
hmgcoa_m,NA
camp,IVOMOUWHDPKRLL-KQYNXXCUSA-M
mannan_r,NA
mal__L,BJEPYKJPYRNKOW-REOHCLBHSA-L
co2_m,NA
gsn,NYHBQMYGNKIUIF-UUOKFMHZSA-N
nadph_m,NA
ump_n,NA
trnaarg_m,NA
malACP,NA
3hhdcoa_x,NA
damp,KHWCHTKSEGGWEX-RRKCRQDMSA-L
mip2c126_SC,NA
coa_n,NA
id3acald,WHOOUMGHGSPMGR-UHFFFAOYSA-N
23camp,KMYWVDDIPVNLME-KQYNXXCUSA-M
trdrd_n,NA
atp_m,NA
N1sprm,GUNURVWAJRRUAV-UHFFFAOYSA-Q
glytrna,NA
h_v,NA
mhpglu,HVRNKDVLFAVCJF-VJANTYMQSA-J
prbatp,RKNHJBVBFHDXGR-KEOHHSTQSA-H
pendp,JMVSBFJBMXQNJW-GIXZANJISA-K
pap_m,NA
ergtetrol_r,NA
pi_r,NA
mlthf,QYNUQALWYRSVHF-OLZOCXBDSA-L
dscl,OQIIYZQTTMKFAU-ZNLOQLQNSA-G
3mop_m,NA
cbasp_n,NA
