reactions,data_type,kcat,MW,kcat_MW
PEPLC_18_1_18_2,DLkcat,,164150.02300000092,
PEPLC_18_2_18_2,DLkcat,,164150.02300000092,
PGAM1_PhosHydro,DLkcat,,35232.02940000005,
PEPPIth,DLkcat,,59788.17990000015,
PETHCT,DLkcat,,66038.62530000006,
PETHMTg,DLkcat,,31042.73740000005,
PFK_num1,DLkcat,,183965.23930000124,
LYSDC_num1,DLkcat,,280728.6964000028,
PGK,DLkcat,,45425.946899999995,
PGL,DLkcat,,18.0153,
PIK4_18_0_18_3_num1,DLkcat,,611658.5250999909,
PHETA1,DLkcat,,47004.58769999996,
MI3PP_num1,DLkcat,,173058.9004000009,
PLA2_1_16_0_16_0_num1,DLkcat,,78303.89430000038,
PLA2_1_16_0_18_1_num1,DLkcat,,78303.89430000038,
PLA2_1_16_0_18_2_num1,DLkcat,,78303.89430000038,
AACOAR_syn,DLkcat,,44757.874400000044,
PLA2_1_18_1_18_1_num1,DLkcat,,78303.89430000038,
PLA2_1_18_1_18_2_num1,DLkcat,,78303.89430000038,
PLA2_1_18_2_18_2_num1,DLkcat,,78303.89430000038,
PI45PLC_16_0_18_3,DLkcat,,164150.02300000092,
PLA2_2_16_0_16_1_num1,DLkcat,,78303.89430000038,
PI45PLC_18_0_18_3,DLkcat,,164150.02300000092,
PI4P5K_16_0_18_5_num1,DLkcat,,200044.08220000082,
PI4P5K_18_0_18_3_num1,DLkcat,,200044.08220000082,
PLA2_2_16_0_18_3_num1,DLkcat,,78303.89430000038,
PLA2_2_16_0_18_4_num1,DLkcat,,78303.89430000038,
PLA2_2_18_1_18_3_num1,DLkcat,,78303.89430000038,
PLA2_2_18_1_18_4_num1,DLkcat,,78303.89430000038,
PIK4_16_0_18_3_num1,DLkcat,,182661.77590000068,
PLA2_2_18_2_18_3_num1,DLkcat,,78303.89430000038,
MTAD,DLkcat,,42465.42670000001,
PSSA_18_0_20_4,DLkcat,,41978.74320000005,
MTHFC,DLkcat,,78439.84470000015,
PYDXS,DLkcat,,33013.067400000014,
PSSA_18_1_18_1,DLkcat,,41978.74320000005,
PSSA_18_1_20_4,DLkcat,,41978.74320000005,
PLRX,DLkcat,,21806.812100000003,
PSSA_20_4_20_4,DLkcat,,41978.74320000005,
PLRXR,DLkcat,,21697.628300000015,
MTHFD,DLkcat,,78439.84470000015,
PLRXR2,DLkcat,,18.0153,
PTHPS2,DLkcat,,20060.57960000001,
PMPK,DLkcat,,34974.33540000004,
PNTK_num1,DLkcat,,59915.718300000015,
PTHPS3,DLkcat,,20060.57960000001,
PNTOt2,DLkcat,,49279.280900000034,
PPAP_16_0_16_1_num1,DLkcat,,134736.30940000073,
PPAP_16_0_18_3_num1,DLkcat,,134736.30940000073,
PPAP_16_0_18_4_num1,DLkcat,,134736.30940000073,
PTPATi,DLkcat,,163586.30200000084,
PUNP3,DLkcat,,26857.845900000015,
PUNP4,DLkcat,,26857.845900000015,
PUNP5,DLkcat,,26857.845900000015,
PPAP_16_0_18_5_num1,DLkcat,,134736.30940000073,
PPAP_18_0_18_3_num1,DLkcat,,134736.30940000073,
PPAP_18_0_18_4_num1,DLkcat,,134736.30940000073,
PUNP8_1,DLkcat,,26857.845900000015,
PYAM5PO,DLkcat,,18.0153,
NADH2_mq4m,DLkcat,,61669.59500000004,
PYDAMK,DLkcat,,57188.21239999989,
PYDXK,DLkcat,,57188.21239999989,
PYDXNK,DLkcat,,57188.21239999989,
PPAP_18_1_18_3_num1,DLkcat,,134736.30940000073,
PPAP_18_1_18_4_num1,DLkcat,,134736.30940000073,
PPAP_18_2_18_3_num1,DLkcat,,134736.30940000073,
PYDXPP_num1,DLkcat,,36822.89720000001,
PYK,DLkcat,,55660.28050000007,
NADHOR,DLkcat,,61669.59500000004,
PYK_h,DLkcat,,86683.88990000029,
PYNP2r,DLkcat,,26857.845900000015,
PYRt2m_num1,DLkcat,,15255.008399999984,
PYRt2_num1,DLkcat,,60707.56660000002,
RBFK,DLkcat,,83783.09000000035,
PPC,DLkcat,,133958.22470000086,
PPCDC,DLkcat,,21402.025999999998,
PPCK,DLkcat,,66208.30320000014,
RNDR1,DLkcat,,18.0153,
RNDR1b,DLkcat,,40599.012200000085,
