metname,inchikey
actACP_h,NA
trp__L,QIVBCDIJIAJPQS-VIFPVBQESA-N
amet_h,NA
2sephchc,XYCATPIYKOARSZ-OAIFWDMCSA-K
2kmb,SXFSQZDSUWACKX-UHFFFAOYSA-M
ile__L,AGPKZVBTJJNPAG-WHFBIAKZSA-N
glc__D,WQZGKKKJIJFFOK-GASJEMHNSA-N
hdcea,NA
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
fum,VZCYOOQTPOCHFL-OWOJBTEDSA-L
pail_pf_16_0_16_0,NA
3sala,ADVPTQAUNPRNPO-REOHCLBHSA-M
dag_pf_18_0_20_4,NA
mi3p__D,INAPMGSXUVUWAF-PTQMNWPWSA-L
impyr,NA
gpail_pf_18_0_18_1,NA
nadh,BOPGDPNILDQYTO-NNYOXOHSSA-L
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N
5mti,NA
e4p,NGHMDNPXVRFFGS-IUYQGCFVSA-L
6pgc,BIRSGZKFKXLSJQ-SQOUGZDYSA-K
4ppan,XHFVGHPGDLDEQO-ZETCQYMHSA-K
plrxox,NA
mqn4_m,NA
o2_m,NA
up4u,NA
pyr_m,NA
5mthf,ZNOVTXRBGFNYRX-STQMWFEESA-L
mi4p__D,INAPMGSXUVUWAF-CNWJWELYSA-L
lpe_pf_18_1,NA
dsbcrd_r,NA
octa,WWZKQHOCKIZLMA-UHFFFAOYSA-M
trdrd_m,NA
gthox,YPZRWBKMTBYPTK-BJDJZHNGSA-L
ddcaACP_h,NA
3mb2coa,BXIPALATIYNHJN-ZMHDXICWSA-J
ade,GFFGJBXGBJISGV-UHFFFAOYSA-N
ctp,PCDQPRRSZKQHHS-XVFCMESISA-J
acACP_h,NA
3oddecACP_h,NA
2mbcoa_m,NA
dcmp,NCMVOABPESMRCP-SHYZEUOFSA-L
lnlccoa,YECLLIMZHNYFCK-RRNJGNTNSA-J
glyc_h,NA
3hmp,DBXBTMSZEOQQDU-UHFFFAOYSA-M
octapb_h,NA
ACP_h,NA
g1p,HXXFSFRBOHSIMQ-GASJEMHNSA-L
cdpea,WVIMUEUQJFPNDK-PEBGCTIMSA-M
alpa_pf_18_2,NA
2dr1p,KBDKAJNTYKVSEK-VPENINKCSA-L
dag_pf_18_2_16_0,NA
camp,IVOMOUWHDPKRLL-KQYNXXCUSA-M
3opalmACP_h,NA
malcoa,LTYOQGRJFJAKNA-DVVLENMVSA-I
dag_pf_16_0_18_2,NA
35ccmp,NA
dhna,VOJUXHHACRXLTD-UHFFFAOYSA-M
acon_C,GTZCVFVGUGFEME-IWQZZHSRSA-K
gthrd,RWSXRVCMGQZWBV-WDSKDSINSA-M
3mop_m,NA
pppg9,UHSGPDMIQQYNAX-UHFFFAOYSA-L
dnad,SENPVEZBRZQVST-HISDBWNOSA-L
lac__D_h,NA
4mpetz,OCYMERZCMYJQQO-UHFFFAOYSA-L
hmbil_h,NA
alpa_pf_20_4,NA
thf_h,NA
fad,IMGVNJNCCGXBHD-UYBVJOGSSA-K
din,VGONTNSXDCQUGY-RRKCRQDMSA-N
dag_pf_18_0_18_0,NA
oaa_m,NA
10fthf,AUFGTPPARQZWDO-YPMHNXCESA-L
3hddecACP_h,NA
fru,RFSUNEUAIZKAJO-VRPWFDPXSA-N
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L
octdp_m,NA
nadp,XJLXINKUBYWONI-NNYOXOHSSA-K
3hmbcoa,PEKYNTFSOBAABV-LQUDNSJZSA-J
lnlc,OYHQOLUKZRVURQ-HZJYTTRNSA-M
tag_pf_18_0_18_1_16_0,NA
pchol_pf_18_2_18_2,NA
pa_pf_18_0_20_4,NA
xolest_16_0,NA
uppg3,HUHWZXWWOFSFKF-UHFFFAOYSA-F
nad_h,NA
