metname,inchikey
hom__L,UKAUYVFTDYCKQA-VKHMYHEASA-N
3pg,OSJPPGNTCRNQQC-UWTATZPHSA-K
2agpg120,NA
nmn,DAYLJWODMCOQEW-TURQNECASA-M
manglyc,DDXCFDOPXBPUJC-SAYMMRJXSA-M
anhgm,NA
alatrna,NA
3ocvac11eACP,NA
trnaile,NA
xtp,CAEFEWVYEZABLA-UUOKFMHZSA-J
pgp161,PTJJTQQVMKSSOK-WXUKJITCSA-K
2agpe140,DDUZNLUWXLYPCP-UHFFFAOYSA-N
sbt6p,GACTWZZMVMUKNG-SLPGGIOYSA-L
12dgr2_ST,NA
hx2coa,OINXHIBNZUUIMR-IXUYQXAASA-J
ddcacoa,YMCXGHLSVALICC-GMHMEAMDSA-J
dhnpt,YQIFAMYNGGOTFB-XINAWCOVSA-N
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J
btn,YBJHBAHKTGYVGT-ZKWXMUAHSA-M
udcdpgal,NA
tagur,IZSRJDGCGRAUAR-WDCZJNDASA-M
damp,KHWCHTKSEGGWEX-RRKCRQDMSA-L
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J
pppn,XMIIGOLPHOKFCH-UHFFFAOYSA-M
ppgpp,BUFLLCUFNHESEH-UUOKFMHZSA-I
acglc__D,ILLOJQCWUBEHBA-KEWYIRBNSA-N
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M
ps181,NA
udcdp11Oag,NA
udcpdp,NTXGVHCCXVHYCL-RDQGWRCRSA-K
anth,RWZYAGGXGHYGMB-UHFFFAOYSA-M
acgal1p,FZLJPEPAYPUMMR-JAJWTYFOSA-L
ins,UGQMRVRMYYASKQ-KQYNXXCUSA-N
dha,RXKJFZQQPQGTFL-UHFFFAOYSA-N
lipidA,KVJWZTLXIROHIL-QDORLFPLSA-J
xtsn,UBORTCNDUKBEOP-UUOKFMHZSA-N
airs,NA
crn__D,PHIQHXFUZVPYII-LURJTMIESA-N
maltpt,FTNIPWXXIGNQQF-DWTFCAFKSA-N
3hoctACP,NA
Sfglutth,FHXAGOICBFGEBF-BQBZGAKWSA-M
2cpr5p,QKMBYNRMPRKVTO-MNOVXSKESA-K
au,NA
pran,PMFMJXPRNJUYMB-GWOFURMSSA-K
LalaLglu,VYZAGTDAHUIRQA-WHFBIAKZSA-M
3hdecACP,NA
uama,NTMMCWJNQNKACG-KBKUWGQMSA-K
pa160,PORPENFLTBBHSG-MGBGTMOVSA-L
malt,GUBGYTABKSRVRQ-PICCSMPSSA-N
chor,WTFXTQVDAKGDEY-HTQZYQBOSA-L
trnagly,NA
3ocpalm9eACP,NA
cdpdodec11eg,KISJWPWNABZPGN-IGIWICMZSA-L
clpn160,GRTNLBQYBYZCCM-ULKDXPJMSA-L
dcmp,NCMVOABPESMRCP-SHYZEUOFSA-L
fc1p,KNYGWWDTPGSEPD-LFRDXLMFSA-L
met__D,FFEARJCKVFRZRR-SCSAIBSYSA-N
aact,BCDGQXUMWHRQCB-UHFFFAOYSA-O
lystrna,NA
dtdp4addg,UIVJXHWSIFBBCY-WDQPOOCWSA-M
fe3dhbzs3,NA
t3c5ddeceACP,NA
murein4p4p,VTZDBMVDVOTCFD-UHFFFAOYSA-G
butso3,NA
bbtcoa,QAMRRBGWSPTAEJ-SVHODSNWSA-K
1ddecg3p,STTKJLVEXMKLNA-CQSZACIVSA-L
murein5p5p,WSONNHVKPYOZEY-UHFFFAOYSA-E
akg,KPGXRSRHYNQIFN-UHFFFAOYSA-L
pgp181,NA
2agpe141,NA
accoa,ZSLZBFCDCINBPY-ZSJPKINUSA-J
cdpdhdecg,NA
2me4p,XMWHRVNVKDKBRG-UHNVWZDZSA-L
5aprbu,RQRINYISXYAZKL-RPDRRWSUSA-L
3hdcoa,HIVSMYZAMUNFKZ-PNPVFPMQSA-J
