reactions,data_type,kcat,MW,kcat_MW
DURIPP_num2,DLkcat,39.5494,25977.67909999999,2740.387997171003
FDH4pp_num1,DLkcat,39.5494,33054.925900000046,350.1184703990101
FHL,DLkcat,39.506,65019.69080000024,180.03141173544
DSBAO2,DLkcat,39.4971,20062.98999999999,1654.3623180618179
VPAMTr,DLkcat,39.4476,46584.43909999999,3048.4720379514038
FACOAL181t2pp_num1,DLkcat,39.3527,62222.095700000136,2276.839415423285
ACOAD3f_reverse,DLkcat,38.9932,89215.30000000047,393.3616767527523
MDDEP4pp_num2,DLkcat,38.4387,30261.325000000004,4572.811005466547
DMSOR1pp_num3,DLkcat,38.0529,26855.1882,1869.1176196260624
THZPSN,DLkcat,37.9807,45091.928700000026,732.5920849465133
ASNS1,DLkcat,37.6392,62572.1692000002,1082.758690743932
GRXR_num4,DLkcat,37.4529,24463.04290000002,1377.899312762926
CLPNS120pp_reverse_num2,DLkcat,37.4529,47301.621200000016,2850.440145167793
RBFSa,DLkcat,37.0169,23391.52760000001,2848.485192561771
GPDDA3pp,DLkcat,36.3758,40424.463600000025,1619.723161892492
G1PTT_num1,DLkcat,36.0157,8329.540799999995,3891.4666220255526
MN6PP_num2,DLkcat,35.3057,30358.244600000024,1046.672178140365
OHPBAT_reverse,DLkcat,35.2348,39831.870200000056,1592.2586532228636
LSERDHr_reverse,DLkcat,35.2348,27042.401200000008,1172.6517835997488
2MAHMP_num2,DLkcat,35.2101,17435.586899999977,7269.979538228229
GMHEPK,DLkcat,34.5839,51123.87280000005,1217.6507097482634
SUCDi,DLkcat,34.5649,12795.200099999996,673.0682158530526
CODSCL5BMT,DLkcat,34.3157,40799.64950000004,378.4852367420457
VALTA_reverse,DLkcat,34.301,34052.23510000002,604.3832347439652
MOBDabcpp_num3,DLkcat,34.2793,36539.76800000004,697.8975794051742
DMSOR1pp_num4,DLkcat,34.1162,22533.624499999994,268.50925317317876
NFLGLNH,DLkcat,34.1162,34356.51880000002,595.8030881755107
OAADCS_num2,DLkcat,33.6684,44922.5852,2249.6351352051124
AGPAT181,DLkcat,33.0939,27338.69110000002,4357.85457190377
GALTptspp,DLkcat,33.0671,9119.2594,327.25430488420693
MPTG2_num3,DLkcat,32.5896,94418.93900000057,1242.574437317065
PSP_L,DLkcat,32.4877,35006.225400000025,3340.9977415045696
HISTD,DLkcat,32.3589,45888.41590000007,1269.2968117907922
ACGK,DLkcat,32.1311,27007.0115,2141.5172130392884
SERt4pp,DLkcat,31.6161,43412.05630000008,1310.9026581631858
MTHFC_reverse,DLkcat,31.5133,30843.22660000001,1839.1052510699378
PSSA161,DLkcat,31.5133,52732.99629999995,2151.364192442069
TYRTA_num1,DLkcat,31.4757,43526.25050000008,1301.6572608292988
SELNPS,DLkcat,31.2928,36437.46170000004,1545.8552097771383
GLCURt2rpp_num1,DLkcat,31.1997,47814.20400000008,1174.535081667362
XTSNt2rpp_reverse,DLkcat,30.8448,45967.09940000012,1207.834314644614
LIPAHTex,DLkcat,30.8448,22199.021499999995,2501.039967009357
G3PD2_reverse,DLkcat,30.8256,36342.31579999998,1526.762364439088
PYNP2r_reverse,DLkcat,30.752,27138.816899999994,679.8822538207259
ALAabcpp,DLkcat,30.6781,28451.57300000004,260.8378766008747
MDDEP4pp_num1,DLkcat,30.4918,51955.97340000004,211.27595696243839
HACD8i_num1,DLkcat,30.0976,79593.00470000031,680.6588117158968
SUCBZL,DLkcat,30.0394,50243.28430000004,269.0455090333334
PGPP141pp_num2,DLkcat,29.962,29244.31220000003,1844.1739929174996
AKGDH,DLkcat,29.9029,43856.74810000001,270.04702950264294
PAPSR2_num1,DLkcat,29.6064,9924.244999999995,1615.447601283788
PSD140,DLkcat,29.4953,35887.95220000004,2958.738893995737
PSERT,DLkcat,29.4953,39831.870200000056,1332.890967293821
SERASr,DLkcat,29.4953,141740.13710000043,374.56955444132865
PSD160,DLkcat,29.4953,35887.95220000004,2958.738893995737
PSD161,DLkcat,29.4953,35887.95220000004,2958.738893995737
PSD120,DLkcat,29.4953,35887.95220000004,2958.738893995737
ACLS_num2,DLkcat,29.434,9547.834699999994,290.39716356801796
GAMptspp,DLkcat,29.3655,63367.87410000025,301.3294784582732
G3PGabcpp,DLkcat,29.3596,31430.388800000022,693.2196246320552
LDH_D_reverse_num1,DLkcat,29.1075,65049.97690000018,805.434567341097
ASP1DC,DLkcat,28.7875,13886.634699999982,1865.7328114204684
PTRCORNt7pp_reverse,DLkcat,28.4388,46474.52910000004,1101.4601114054099
2HH24DDH1,DLkcat,28.1295,29542.276900000008,1713.9200262522752
PTAr_reverse_num1,DLkcat,28.0711,77277.4823000004,217.95042357377517
RNDR1b_num1,DLkcat,28.0711,12907.657899999997,1183.7255583683366
GLUabcpp,DLkcat,28.0421,33401.887,528.8406323049664
TMAOR2pp,DLkcat,27.9644,94726.08300000038,549.7487919470607
ACMAMUT,DLkcat,27.6807,27598.62770000001,1805.3528074513642
GLCptspp_num1,DLkcat,27.3904,18246.846600000008,
ASPCT,DLkcat,27.3095,17086.478799999997,159.17616230670353
ASPO3,DLkcat,27.3095,60108.74010000016,817.8028672405973
SHKK_num2,DLkcat,26.604,19803.4382,4836.251111183309
