metname,inchikey
orot5p,KYOBSHFOBAOFBF-XVFCMESISA-K
acmanap,QDSLHWJDSQGPEE-WCTZXXKLSA-L
tdcoa,DUAFKXOFBZQTQE-QSGBVPJFSA-J
glcr,DSLZVSRJTYRBFB-LLEIAEIESA-L
msa,OAKURXIZZOAYBC-UHFFFAOYSA-M
ddcacoa,YMCXGHLSVALICC-GMHMEAMDSA-J
malcoa,LTYOQGRJFJAKNA-DVVLENMVSA-I
r15bp,AAAFZMYJJHWUPN-TXICZTDVSA-J
dump,JSRLJPSBLDHEIO-SHYZEUOFSA-L
gdpofuc,PNHLMHWWFOPQLK-WAMCPPDZSA-L
dhgly,TVMUHOAONWHJBV-UHFFFAOYSA-N
ditp,UFJPAQSLHAGEBL-RRKCRQDMSA-J
23cump,HWDMHJDYMFRXOX-XVFCMESISA-M
5aprbu,RQRINYISXYAZKL-RPDRRWSUSA-L
g1p,HXXFSFRBOHSIMQ-GASJEMHNSA-L
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
tpalm2eACP,NA
1agpe180,BBYWOYAFBUOUFP-JOCHJYFZSA-N
anhm4p,OUWAMZWZTFUVMV-NPLPHQDTSA-L
man6p,NBSCHQHZLSJFNQ-QTVWNMPRSA-L
lald__D,BSABBBMNWQWLLU-GSVOUGTGSA-N
2pglyc,ASCFNMCAHFUBCO-UHFFFAOYSA-K
23dhacoa,ZFXICKRXPZTFPB-FZHFFJAKSA-I
dnad,SENPVEZBRZQVST-HISDBWNOSA-L
2agpe141,NA
ap4a,YOAHKNVSNCMZGQ-XPWFQUROSA-J
murein4p4p,VTZDBMVDVOTCFD-UHFFFAOYSA-G
gagggicolipaBR1,NA
4hoxpac,XQXPVVBIMDBYFF-UHFFFAOYSA-M
3amac,YTLYLLTVENPWFT-UPHRSURJSA-M
ogmeACP,NA
ddca,NA
cdpdodec11eg,KISJWPWNABZPGN-IGIWICMZSA-L
murein5px3p,NA
sucarg,UMOXFSXIFQOWTD-LURJTMIESA-M
acnam,SQVRNKJHWKZAKO-LUWBGTNYSA-M
tagur,IZSRJDGCGRAUAR-WDCZJNDASA-M
hacolipa,NA
arbtn_fe3,KDHHWXGBNUCREU-HOTGVXAUSA-K
rbl__L,ZAQJHHRNXZUBTE-UCORVYFPSA-N
glyc3p,AWUCVROLDVIAJX-GSVOUGTGSA-L
acser,VZXPDPZARILFQX-BYPYZUCNSA-N
bwco,NA
ggicolipaAR1,NA
fusa,IECPWNUMDGFDKC-MZJAQBGESA-M
mg2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
pran,PMFMJXPRNJUYMB-GWOFURMSSA-K
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L
pimACP,NA
hpyr,HHDDCCUIIUWNGJ-UHFFFAOYSA-M
didp,BKUSIKGSPSFQAC-RRKCRQDMSA-K
maltpt,FTNIPWXXIGNQQF-DWTFCAFKSA-N
prfp,QOUSHGMTBIIAHR-KEOHHSTQSA-J
dtdp4addg,UIVJXHWSIFBBCY-WDQPOOCWSA-M
his__L,HNDVDQJCIGZPNO-YFKPBYRVSA-N
um4p,NA
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K
6pgc,BIRSGZKFKXLSJQ-SQOUGZDYSA-K
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K
flxr,NA
metsox_S__L,QEFRNWWLZKMPFJ-YGVKFDHGSA-N
sucsal,UIUJIQZEACWQSV-UHFFFAOYSA-M
toctd2eACP,NA
acon_T,GTZCVFVGUGFEME-HNQUOIGGSA-K
2odecg3p,NA
2h3oppan,QWBAFPFNGRFSFB-UHFFFAOYSA-M
pyr,LCTONWCANYUPML-UHFFFAOYSA-M
pac,WLJVXDMOQOGPHL-UHFFFAOYSA-M
gggicolipaAR1,NA
acald,IKHGUXGNUITLKF-UHFFFAOYSA-N
halipa,FKGIQBXWASHJRH-JYIPIDLLSA-J
murein5p5p,WSONNHVKPYOZEY-UHFFFAOYSA-E
5caiz,JHLXDWGVSYMXPL-XVFCMESISA-K
ctp,PCDQPRRSZKQHHS-XVFCMESISA-J
1agpg140,LUTDZDAPSDZVAL-RBUKOAKNSA-M
3amp,LNQVTSROQXJCDD-KQYNXXCUSA-L
26dap_LL,GMKMEZVLHJARHF-WHFBIAKZSA-N
sucgsa,XTOKIEIBKARFSZ-LURJTMIESA-L
pgp160,ONJBJMDJKLHMEK-MPQUPPDSSA-K
fe,NA
pe120,NA
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L
acg5p,FCVIHFVSXHOPSW-YFKPBYRVSA-K
gslnt,NA
gam1p,YMJBYRVFGYXULK-QZABAPFNSA-M
u3aga,TZSJGZGYQDNRRX-MPLCHSTDSA-L
4ppan,XHFVGHPGDLDEQO-ZETCQYMHSA-K
cddec5eACP,NA
3dhgulnp,BDUIIKXSXFDPEC-LWKDLAHASA-K
succoa,VNOYUJKHFWYWIR-ITIYDSSPSA-I
glntrna,NA
dann,KCEGBPIYGIWCDH-UHFFFAOYSA-O
tcb,KQTIIICEAUMSDG-UHFFFAOYSA-K
glycogen,NA
3hmrsACP,NA
dhor__S,UFIVEPVSAGBUSI-REOHCLBHSA-M
xylu__D,ZAQJHHRNXZUBTE-WUJLRWPWSA-N
hdca,IPCSVZSSVZVIGE-UHFFFAOYSA-M
salchs2,NA
6hmhptpp,FCQGJGLSOWZZON-UHFFFAOYSA-K
3oocoa,WPIVBCGRGVNDDT-CECATXLMSA-J
dad_2,OLXZPDWKRNYJJZ-RRKCRQDMSA-N
trnaser,NA
uacmamu,DZOGQXKQLXAPND-XHUKORKBSA-K
protrna,NA
2agpg161,NA
alatrna,NA
seramp,UVSYURUCZPPUQD-MACXSXHHSA-M
3hodcoa,WZMAIEGYXCOYSH-SFKGBVSGSA-J
galctn__L,RGHNJXZEOKUKBD-RSJOWCBRSA-M
pmeACP,NA
oxur,UWBHMRBRLOJJAA-UHFFFAOYSA-M
odecoa,NA
cmp,IERHLVCPSMICTF-XVFCMESISA-L
LalaDglu,VYZAGTDAHUIRQA-CRCLSJGQSA-M
chit6p,KYKNQNQCPWDNAK-CBTAGEKQSA-L
tagdp__D,RNBGYGVWRKECFJ-OEXCPVAWSA-J
preq1,MEYMBLGOKYDGLZ-UHFFFAOYSA-O
ttdcea,NA
sertrna,NA
apg160,BSAFHIMUDGXOPA-OKPYTHRESA-M
15dap,VHRGRCVQAFMJIZ-UHFFFAOYSA-P
23dappa,PECYZEOJVXMISF-REOHCLBHSA-N
cobalt2,XLJKHNWPARRRJB-UHFFFAOYSA-N
pg161,GHQNERCMPIDAAU-ANXSUKRNSA-M
dsbdrd,NA
hg2,BQPIGGFYSBELGY-UHFFFAOYSA-N
pg120,NA
fgam,VDXLUNDMVKSKHO-ZRTZXPPTSA-L
4ampm,SSWDVESQMBHOQT-UHFFFAOYSA-N
glc__D,WQZGKKKJIJFFOK-GASJEMHNSA-N
gicolipaBR1,NA
2omhmbl,QURLIMHPCRKMJP-WDXILIIOSA-N
gal1p,HXXFSFRBOHSIMQ-FPRJBGLDSA-L
t3c7mrseACP,NA
fad,IMGVNJNCCGXBHD-UYBVJOGSSA-K
glu1sa,MPUUQNGXJSEWTF-BYPYZUCNSA-N
cm,WIIZWVCIJKGZOK-RKDXNWHRSA-N
1agpe160,YVYMBNSKXOXSKW-HXUWFJFHSA-N
tartr__D,FEWJPZIEWOKRBE-LWMBPPNESA-L
10fthf,AUFGTPPARQZWDO-YPMHNXCESA-L
rnam,JLEBZPBDRKPWTD-TURQNECASA-O
asn__L,DCXYFEDJOCDNAF-REOHCLBHSA-N
ichor,NTGWPRCCOQCMGE-YUMQZZPRSA-L
2ddglcn,WPAMZTWLKIDIOP-WVZVXSGGSA-M
gmp,RQFCJASXJCIDSX-UUOKFMHZSA-L
cdpdtdec7eg,VDJIEKQUDMPHPA-WNAWUNHNSA-L
dsbgox,NA
grxrd,NA
leutrna,NA
1agpe140,RPXHXZNGZBHSMJ-GOSISDBHSA-N
4izp,MYNHYKDPSRPBNZ-UHFFFAOYSA-N
fe3dhbzs3,NA
4hoxpacd,IPRPPFIAVHPVJH-UHFFFAOYSA-N
ocdcap,NA
damp,KHWCHTKSEGGWEX-RRKCRQDMSA-L
icolipaAR1,NA
gmeACP,NA
feroxEfe,NA
2hdecg3p,NA
dtdp,UJLXYODCHAELLY-XLPZGREQSA-K
man1p,HXXFSFRBOHSIMQ-RWOPYEJCSA-L
pyam5p,ZMJGSOSNSPKHNH-UHFFFAOYSA-M
2agpe181,NA
ocdceap,NA
crn,PHIQHXFUZVPYII-ZCFIWIBFSA-N
prbatp,RKNHJBVBFHDXGR-KEOHHSTQSA-H
slnt,MCAHWIHFGHIESP-UHFFFAOYSA-L
