reactions,metabolites,metabolitestotal,gpr,genes
MDDCP5pp_num3,murein5p3p_p,murein5p3p,SSON_2080,SSON_2080
METSOXR2_num2,metsox_R__L_c,metsox_R__L,SSON_1385 and SSON_3952,SSON_1385
METSOXR2_num2,metsox_R__L_c,metsox_R__L,SSON_1385 and SSON_3952,SSON_3952
METSOXR2_num2,trdrd_c,trdrd,SSON_1385 and SSON_3952,SSON_1385
METSOXR2_num2,trdrd_c,trdrd,SSON_1385 and SSON_3952,SSON_3952
MDDEP1pp_num2,murein4px4p_p,murein4px4p,SSON_2386,SSON_2386
MDDEP1pp_num3,murein4px4p_p,murein4px4p,SSON_2191,SSON_2191
MDDEP2pp_num2,murein3px4p_p,murein3px4p,SSON_2386,SSON_2386
MDDEP2pp_num3,murein3px4p_p,murein3px4p,SSON_2191,SSON_2191
MDDEP3pp_num2,murein5px4p_p,murein5px4p,SSON_2386,SSON_2386
MDDEP3pp_num3,murein5px4p_p,murein5px4p,SSON_2191,SSON_2191
MDDEP4pp_num2,murein4px4px4p_p,murein4px4px4p,SSON_2386,SSON_2386
MDDEP4pp_num3,murein4px4px4p_p,murein4px4px4p,SSON_2191,SSON_2191
GLCRt2rpp_num2,glcr_p,glcr,SSON_2946,SSON_2946
MOBDabcpp_num2,mobd_p,mobd,SSON_2511 and SSON_2513 and SSON_2512 and SSON_4086,SSON_2513
MOBDabcpp_num2,mobd_p,mobd,SSON_2511 and SSON_2513 and SSON_2512 and SSON_4086,SSON_4086
MOBDabcpp_num2,mobd_p,mobd,SSON_2511 and SSON_2513 and SSON_2512 and SSON_4086,SSON_2511
MOBDabcpp_num2,mobd_p,mobd,SSON_2511 and SSON_2513 and SSON_2512 and SSON_4086,SSON_2512
MOBDabcpp_num3,mobd_p,mobd,SSON_2511 and SSON_2514 and SSON_2513 and SSON_2512,SSON_2513
MOBDabcpp_num3,mobd_p,mobd,SSON_2511 and SSON_2514 and SSON_2513 and SSON_2512,SSON_2514
MOBDabcpp_num3,mobd_p,mobd,SSON_2511 and SSON_2514 and SSON_2513 and SSON_2512,SSON_2511
MOBDabcpp_num3,mobd_p,mobd,SSON_2511 and SSON_2514 and SSON_2513 and SSON_2512,SSON_2512
MOGDS_num2,moco_c,moco,SSON_4029 and SSON_4028,SSON_4029
MOGDS_num2,moco_c,moco,SSON_4029 and SSON_4028,SSON_4028
MPTG2_num2,murein5p5p_p,murein5p5p,SSON_0161 and SSON_1089,SSON_0161
MPTG2_num2,murein5p5p_p,murein5p5p,SSON_0161 and SSON_1089,SSON_1089
MPTG2_num2,uaagmda_c,uaagmda,SSON_0161 and SSON_1089,SSON_0161
MPTG2_num2,uaagmda_c,uaagmda,SSON_0161 and SSON_1089,SSON_1089
MPTG2_num3,murein5p5p_p,murein5p5p,SSON_1089 and SSON_2601,SSON_1089
MPTG2_num3,murein5p5p_p,murein5p5p,SSON_1089 and SSON_2601,SSON_2601
MPTG2_num3,uaagmda_c,uaagmda,SSON_1089 and SSON_2601,SSON_1089
MPTG2_num3,uaagmda_c,uaagmda,SSON_1089 and SSON_2601,SSON_2601
MSAR_num2,msa_c,msa,SSON_1589,SSON_1589
OBTFL_num2,2obut_c,2obut,SSON_0903 and SSON_0904,SSON_0904
OBTFL_num2,2obut_c,2obut,SSON_0903 and SSON_0904,SSON_0903
OBTFL_num3,2obut_c,2obut,SSON_0903 and SSON_3271,SSON_3271
OBTFL_num3,2obut_c,2obut,SSON_0903 and SSON_3271,SSON_0903
PFK_num2,f6p_c,f6p,SSON_1434,SSON_1434
PAPSR_num2,paps_c,paps,SSON_2915 and SSON_3952,SSON_2915
PAPSR_num2,paps_c,paps,SSON_2915 and SSON_3952,SSON_3952
PAPSR_num2,trdrd_c,trdrd,SSON_2915 and SSON_3952,SSON_2915
PAPSR_num2,trdrd_c,trdrd,SSON_2915 and SSON_3952,SSON_3952
PFL_num2,pyr_c,pyr,SSON_0903 and SSON_3271,SSON_3271
PFL_num2,pyr_c,pyr,SSON_0903 and SSON_3271,SSON_0903
PFL_num3,pyr_c,pyr,SSON_0903 and SSON_0904) and SSON_2705,SSON_0904
PFL_num3,pyr_c,pyr,SSON_0903 and SSON_0904) and SSON_2705,SSON_0903
PFL_num3,pyr_c,pyr,SSON_0903 and SSON_0904) and SSON_2705,SSON_2705
PAPSR2_num2,grxrd_c,grxrd,SSON_2915 and SSON_1084,SSON_1084
PAPSR2_num2,grxrd_c,grxrd,SSON_2915 and SSON_1084,SSON_2915
PAPSR2_num2,paps_c,paps,SSON_2915 and SSON_1084,SSON_1084
PAPSR2_num2,paps_c,paps,SSON_2915 and SSON_1084,SSON_2915
PAPSR2_num3,grxrd_c,grxrd,SSON_2915 and SSON_1502,SSON_1502
PAPSR2_num3,grxrd_c,grxrd,SSON_2915 and SSON_1502,SSON_2915
PAPSR2_num3,paps_c,paps,SSON_2915 and SSON_1502,SSON_1502
PAPSR2_num3,paps_c,paps,SSON_2915 and SSON_1502,SSON_2915
PAPSR2_num4,grxrd_c,grxrd,SSON_2915 and SSON_3795,SSON_2915
PAPSR2_num4,grxrd_c,grxrd,SSON_2915 and SSON_3795,SSON_3795
PAPSR2_num4,paps_c,paps,SSON_2915 and SSON_3795,SSON_2915
PAPSR2_num4,paps_c,paps,SSON_2915 and SSON_3795,SSON_3795
NI2t3pp_num2,ni2_c,ni2,SSON_0704,SSON_0704
PHETA1_num2,akg_c,akg,SSON_0931,SSON_0931
PHETA1_num2,phe__L_c,phe__L,SSON_0931,SSON_0931
PHETA1_num3,akg_c,akg,SSON_3941,SSON_3941
PHETA1_num3,phe__L_c,phe__L,SSON_3941,SSON_3941
PHEt2rpp_num2,phe__L_p,phe__L,SSON_0120,SSON_0120
PHEt2rpp_num3,phe__L_p,phe__L,SSON_0527,SSON_0527
NI2uabcpp_num2,ni2_p,ni2,SSON_4423,SSON_4423
NMNAT_num2,nmn_c,nmn,SSON_0593,SSON_0593
PGPP120_num2,pgp120_c,pgp120,SSON_0395,SSON_0395
PGPP120pp_num2,pgp120_p,pgp120,SSON_1862,SSON_1862
PGPP140_num2,pgp140_c,pgp140,SSON_0395,SSON_0395
PGPP140pp_num2,pgp140_p,pgp140,SSON_1862,SSON_1862
PGPP141_num2,pgp141_c,pgp141,SSON_0395,SSON_0395
PGPP141pp_num2,pgp141_p,pgp141,SSON_1862,SSON_1862
PGPP160_num2,pgp160_c,pgp160,SSON_1862,SSON_1862
PGPP160pp_num2,pgp160_p,pgp160,SSON_1862,SSON_1862
PGPP161_num2,pgp161_c,pgp161,SSON_0395,SSON_0395
PGPP161pp_num2,pgp161_p,pgp161,SSON_1862,SSON_1862
PGPP180_num2,pgp180_c,pgp180,SSON_1862,SSON_1862
PGPP180pp_num2,pgp180_p,pgp180,SSON_1862,SSON_1862
PGPP181_num2,pgp181_c,pgp181,SSON_0395,SSON_0395
PGPP181pp_num2,pgp181_p,pgp181,SSON_1862,SSON_1862
POR5_num2,flxso_c,flxso,SSON_3048 and SSON_1747,SSON_3048
POR5_num2,flxso_c,flxso,SSON_3048 and SSON_1747,SSON_1747
POR5_num2,pyr_c,pyr,SSON_3048 and SSON_1747,SSON_3048
POR5_num2,pyr_c,pyr,SSON_3048 and SSON_1747,SSON_1747
NO3R2pp_num2,mql8_c,mql8,SSON_1952 and SSON_1951 and SSON_1950 and SSON_1949,SSON_1949
NO3R2pp_num2,mql8_c,mql8,SSON_1952 and SSON_1951 and SSON_1950 and SSON_1949,SSON_1951
NO3R2pp_num2,mql8_c,mql8,SSON_1952 and SSON_1951 and SSON_1950 and SSON_1949,SSON_1950
NO3R2pp_num2,mql8_c,mql8,SSON_1952 and SSON_1951 and SSON_1950 and SSON_1949,SSON_1952
PTAr_num2,accoa_c,accoa,SSON_2538,SSON_2538
PTRCabcpp_num2,ptrc_p,ptrc,SSON_1144 and SSON_1143 and SSON_1142 and SSON_1141,SSON_1143
PTRCabcpp_num2,ptrc_p,ptrc,SSON_1144 and SSON_1143 and SSON_1142 and SSON_1141,SSON_1141
PTRCabcpp_num2,ptrc_p,ptrc,SSON_1144 and SSON_1143 and SSON_1142 and SSON_1141,SSON_1144
PTRCabcpp_num2,ptrc_p,ptrc,SSON_1144 and SSON_1143 and SSON_1142 and SSON_1141,SSON_1142
PTRCabcpp_num3,ptrc_p,ptrc,SSON_1697 and SSON_1696 and ydcU and SSON_1694,SSON_1697
PTRCabcpp_num3,ptrc_p,ptrc,SSON_1697 and SSON_1696 and ydcU and SSON_1694,SSON_1696
PTRCabcpp_num3,ptrc_p,ptrc,SSON_1697 and SSON_1696 and ydcU and SSON_1694,ydcU
PTRCabcpp_num3,ptrc_p,ptrc,SSON_1697 and SSON_1696 and ydcU and SSON_1694,SSON_1694
PTRCt2pp_num2,ptrc_p,ptrc,SSON_0643,SSON_0643
PYDXK_num2,pydx_c,pydx,SSON_2508,SSON_2508
PYDXPP_num2,pydx5p_c,pydx5p,SSON_4000,SSON_4000
PYK_num2,pep_c,pep,SSON_1480,SSON_1480
RNDR1_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_3952,SSON_2293
RNDR1_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_3952,SSON_2294
RNDR1_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_3952,SSON_3952
RNDR1b_num2,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_2821
RNDR1b_num2,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_3795
RNDR1b_num2,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_2820
RNDR1b_num3,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_2821
RNDR1b_num3,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_1502
RNDR1b_num3,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_2820
RNDR1b_num4,grxrd_c,grxrd,SSON_0834 and (SSON_2820 and SSON_2821,SSON_2821
RNDR1b_num4,grxrd_c,grxrd,SSON_0834 and (SSON_2820 and SSON_2821,SSON_0834
