metname,inchikey
t3c7mrseACP,NA
murein5px4p,NQXCJQVWBSGGNW-UHFFFAOYSA-E
hdca,IPCSVZSSVZVIGE-UHFFFAOYSA-M
3ohodcoa,LGOGWHDPDVAUNY-LFZQUHGESA-J
hghhlipan,NA
trp__L,QIVBCDIJIAJPQS-VIFPVBQESA-N
uacmamu,DZOGQXKQLXAPND-XHUKORKBSA-K
aspsa,HOSWPDPVFBCLSY-VKHMYHEASA-N
3hptcoa,NA
xmp,DCTLYFZHFGENCW-UUOKFMHZSA-L
3ocpalm9eACP,NA
co2,CURLTUGMZLYLDI-UHFFFAOYSA-N
bwco1gdp,NA
pram,SKCBPEVYGOQGJN-TXICZTDVSA-M
2agpg160,ODJYINYQGFIIRK-UHFFFAOYSA-M
ppa,NA
u3hga,ZFPNNOXCEDQJQS-SSVOXRMNSA-M
sertrna_sec,NA
3hoctACP,NA
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K
pg181,NA
3ocvac11eACP,NA
co1dam,NKLHEMWEQJCPPF-OKJGWHJPSA-H
pg140,BPHQZTVXXXJVHI-AJQTZOPKSA-M
valtrna,NA
glyclt,AEMRFAOFKBGASW-UHFFFAOYSA-M
occoa,KQMZYOXOBSXMII-CECATXLMSA-J
3hoctaACP,NA
pe180,LVNGJLRDBYCPGB-LDLOPFEMSA-N
u4,NA
cdpdodec11eg,KISJWPWNABZPGN-IGIWICMZSA-L
26dap__M,GMKMEZVLHJARHF-SYDPRGILSA-N
mso3,AFVFQIVMOAPDHO-UHFFFAOYSA-M
oxa,MUBZPKHOEPUJKR-UHFFFAOYSA-L
stcoa,SIARJEKBADXQJG-LFZQUHGESA-J
acglu,RFMMMVDNIPUKGG-YFKPBYRVSA-L
acmana,MBLBDJOUHNCFQT-XAMCCFCMSA-N
seln,SPVXKVOXSXTJOY-UHFFFAOYSA-M
4hbz,FJKROLUGYXJWQN-UHFFFAOYSA-M
r3mmal,NPYQJIHHTGFBLN-STHAYSLISA-L
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L
ugmda,IMWOXEZVYQDRDF-MCZXNMLPSA-J
2obut,TYEYBOSBBBHJIV-UHFFFAOYSA-M
dnad,SENPVEZBRZQVST-HISDBWNOSA-L
pppg9,UHSGPDMIQQYNAX-UHFFFAOYSA-L
2agpe120,NPAZKTOOMVQLIH-UHFFFAOYSA-N
uppg3,HUHWZXWWOFSFKF-UHFFFAOYSA-F
his__L,HNDVDQJCIGZPNO-YFKPBYRVSA-N
trnaasp,NA
t3c9palmeACP,NA
thmmp,HZSAJDVWZRBGIF-UHFFFAOYSA-M
6hch1eccoa,WBCJUEJWJADAGR-CRVKRRNDSA-J
f6p,BGWGXPAPYGQALX-ARQDHWQXSA-L
cobya,ZRAQEEAQQLYOBK-OKJGWHJPSA-F
udpgalur,HDYANYHVCAPMJV-GXNRKQDOSA-K
opmeACP,NA
ttdceap,NA
pyr,LCTONWCANYUPML-UHFFFAOYSA-M
h2,UFHFLCQGNIYNRP-UHFFFAOYSA-N
pa120,NA
5aizc,XFVULMDJZXYMSG-ZIYNGMLESA-L
ppgpp,BUFLLCUFNHESEH-UUOKFMHZSA-I
3ohexACP,NA
ocdcea,ZQPPMHVWECSIRJ-KTKRTIGZSA-M
3hcpalm9eACP,NA
dhpt,WBFYVDCHGVNRBH-UHFFFAOYSA-M
dhnpt,YQIFAMYNGGOTFB-XINAWCOVSA-N
5aop,ZGXJTSGNIOSYLO-UHFFFAOYSA-N
mpt,HPEUEJRPDGMIMY-IFQPEPLCSA-K
pmtcoa,MNBKLUUYKPBKDU-BBECNAHFSA-J
trnaala,NA
um4p,NA
ppco,NA
3odcoa,AZCVXMAPLHSIKY-HSJNEKGZSA-J
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N
phetrna,NA
toct2eACP,NA
fdxo_42,NA
udpLa4o,URJZIQLTPCJVMW-QNSCKLTRSA-L
fmettrna,NA
trnatyr,NA
rib__D,HMFHBZSHGGEWLO-SOOFDHNKSA-N
tc4,NA
3pg,OSJPPGNTCRNQQC-UWTATZPHSA-K
3hpimcoa,VGEBXBQECGWCRH-JXUSAFQPSA-I
Ncbmpts,YANFYYGANIYHGI-UHFFFAOYSA-O
toctd2eACP,NA
acg5p,FCVIHFVSXHOPSW-YFKPBYRVSA-K
tdcoa,DUAFKXOFBZQTQE-QSGBVPJFSA-J
Lcyst,XVOYSCVBGLVSOL-REOHCLBHSA-M
4fe4s,LJBDFODJNLIPKO-UHFFFAOYSA-N
applp,YBOLZUJJGUZUDC-GSVOUGTGSA-M
dctp,RGWHQCVHVJXOKC-SHYZEUOFSA-J
glyald,MNQZXJOMYWMBOU-VKHMYHEASA-N
hxa,FUZZWVXGSFPDMH-UHFFFAOYSA-M
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L
udpglcur,HDYANYHVCAPMJV-LXQIFKJMSA-K
trnatrp,NA
3c3hmp,BITYXLXUCSKTJS-ZETCQYMHSA-L
3hhcoa,VAAHKRMGOFIORX-IKTBLOROSA-J
xtp,CAEFEWVYEZABLA-UUOKFMHZSA-J
camp,IVOMOUWHDPKRLL-KQYNXXCUSA-M
3haACP,NA
LalaLglu,VYZAGTDAHUIRQA-WHFBIAKZSA-M
pt2coa,GJSFKOVNQYGUGN-JQVZGLFNSA-J
gm1lipb,NA
4hbzcoa,LTVXPVBFJBTNIJ-TYHXJLICSA-J
pap,WHTCPDAXWFLDIH-KQYNXXCUSA-J
trnaser,NA
ca2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
glu5sa,KABXUUFDPUOJMW-BYPYZUCNSA-N
fut,VEDWXCWBMDQNCV-SCFUHWHPSA-M
odecoa,NA
scl,KWIZRXMMFRBUML-AHGFGAHVSA-F
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K
dcacoa,NA
pg180,FVJZSBGHRPJMMA-IOLBBIBUSA-M
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
unaga,NEVJGTXBHJNFAZ-JXCMATCVSA-L
anhgm4p,ZTOWCORYLXDAAW-JOUWMGDHSA-L
moadamp,NA
thmpp,AYEKOFBPNLCAJY-UHFFFAOYSA-L
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N
3oddcoa,HQANBZHVWIDNQZ-GMHMEAMDSA-J
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J
u3hgn,NA
dadp,DAEAPNUQQAICNR-RRKCRQDMSA-K
ditp,UFJPAQSLHAGEBL-RRKCRQDMSA-J
trnapro,NA
histd,ZQISRDCJNBUVMM-YFKPBYRVSA-O
hpmeACP,NA
gal1p,HXXFSFRBOHSIMQ-FPRJBGLDSA-L
3hmrsACP,NA
trnahis,NA
ghhlipan,NA
cdec3eACP,NA
1hdecg3p,NA
mn4,YZTQKMVBEGUONQ-UHFFFAOYSA-N
cpmp,CZAKJJUNKNPTTO-AJFJRRQVSA-N
citm,XFTRTWQBIOMVPK-UHFFFAOYSA-L
ps120,NA
copre2,BKIWSQUNFCJSOI-HZUOBFSFSA-E
thr__L,AYFVYJQAPQTCCC-GBXIJSLDSA-N
murein4p4p,VTZDBMVDVOTCFD-UHFFFAOYSA-G
cdiamp,NA
thf,MSTNYGQPCMXVAQ-RYUDHWBXSA-L
hdceap,NA
leutrna,NA
trnalys,NA
h,GPRLSGONYQIRFK-UHFFFAOYSA-N
2ahbut,VUQLHQFKACOHNZ-LURJTMIESA-M
agm,QYPPJABKJHAVHS-UHFFFAOYSA-P
thrp,USRGIUJOYOXOQJ-GBXIJSLDSA-L
4hbutcoa,BAMBWCGEVIAQBF-CITAKDKDSA-J
dxyl5p,AJPADPZSRRUGHI-RFZPGFLSSA-L
anhm3p,KGVLFEPQSVUIRC-FYQNUYSYSA-L
fgam,VDXLUNDMVKSKHO-ZRTZXPPTSA-L
trnaasn,NA
hmgcoa,CABVTRNMFUVUDM-SJBCKIPMSA-I
nh4,QGZKDVFQNNGYKY-UHFFFAOYSA-O
man1p,HXXFSFRBOHSIMQ-RWOPYEJCSA-L
iscs,NA
iletrna,NA
cdpdddecg,NA
malACP,NA
pta,NQPDZGIKBAWPEJ-UHFFFAOYSA-M
cdhxfut,BAUPPZJHTWBQAS-ZZWXXDIBSA-M
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K
maltpt,FTNIPWXXIGNQQF-DWTFCAFKSA-N
ahcys,ZJUKTBDSGOFHSH-WFMPWKQPSA-N
dca,NA
dtmp,GYOZYWVXFNDGLU-XLPZGREQSA-L
4adcho,OIUJHGOLFKDBSU-HTQZYQBOSA-M
malttre,NA
6pgl,IJOJIVNDFQSGAB-SQOUGZDYSA-L
g3p,LXJXRIRHZLFYRP-VKHMYHEASA-L
indaccoa,WXOGUAPLOCTRFO-HSJNEKGZSA-J
hhlipa,HHPCMWTVGVTYIC-CFEULOSXSA-H
uLa4n,NA
bzsuccoa,KIRGTNPWUTXDFF-PDQACDDGSA-I
tyrtrna,NA
lipb,NA
methf,MEANFMOQMXYMCT-OLZOCXBDSA-M
hgmeACP,NA
but2eACP,NA
adp,XTWYTFMLZFPYCI-KQYNXXCUSA-K
uacgnn,NA
sucsal,UIUJIQZEACWQSV-UHFFFAOYSA-M
gly,DHMQDGOQFOQNFH-UHFFFAOYSA-N
pran,PMFMJXPRNJUYMB-GWOFURMSSA-K
25drapp,OCLCLRXKNJCOJD-UMMCILCDSA-L
glu5p,PJRXVIJAERNUIP-VKHMYHEASA-L
12dgr161,NA
ghb,SJZRECIVHVDYJC-UHFFFAOYSA-M
glu__L,WHUUTDBJXJRKMK-VKHMYHEASA-M
3mob,QHKABHOOEWYVLI-UHFFFAOYSA-M
cdp,ZWIADYZPOWUWEW-XVFCMESISA-K
malt,GUBGYTABKSRVRQ-PICCSMPSSA-N
spmd,ATHGHQPFGPMSJY-UHFFFAOYSA-Q
sulfac,AGGIJOLULBJGTQ-UHFFFAOYSA-L
2agpe180,KIHAGWUUUHJRMS-JOCHJYFZSA-N
adcobhex,AXZSUSWNAXMBBB-NQYRMHKHSA-L
etoh,LFQSCWFLJHTTHZ-UHFFFAOYSA-N
fdp,RNBGYGVWRKECFJ-VRPWFDPXSA-J
btcoa,CRFNGMNYKDXRTN-CITAKDKDSA-J
lipidA,KVJWZTLXIROHIL-QDORLFPLSA-J
cspmd,ICLFWLHIBPQMFT-ZETCQYMHSA-P
trnagly,NA
tungs,PBYZMCDFOULPGH-UHFFFAOYSA-N
imp,GRSZFWQUAKGDAV-KQYNXXCUSA-L
2cpr5p,QKMBYNRMPRKVTO-MNOVXSKESA-K
acac,WDJHALXBUFZDSR-UHFFFAOYSA-M
dump,JSRLJPSBLDHEIO-SHYZEUOFSA-L
mettrna,NA
iscu_2fe2s,NA
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L
trptrna,NA
xu5p__D,FNZLKVNUWIIPSJ-RFZPGFLSSA-L
ps160,KLFKZIQAIPDJCW-GPOMZPHUSA-M
tddec2eACP,NA
gmhep7p,SDADNVAZGVDAIM-ZUHYCWGWSA-L
orn,AHLPHDHHMVZTML-BYPYZUCNSA-O
btal,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N
na1,FKNQFGJONOIPTF-UHFFFAOYSA-N
ribflv,AUNGANRZJHBGPY-SCRDCRAPSA-M
12dgr181,NA
gmeACP,NA
gmhep17bp,LMTGTTLGDUACSJ-NNPWBXLPSA-J
ahdt,DGGUVLXVLHAAGT-XINAWCOVSA-J
glutcoa,SYKWLIJQEHRDNH-CKRMAKSASA-I
pa181,NA
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
4ampm,SSWDVESQMBHOQT-UHFFFAOYSA-N
dhor__S,UFIVEPVSAGBUSI-REOHCLBHSA-M
dgdp,CIKGWCTVFSRMJU-KVQBGUIXSA-K
grdp,GVVPGTZRZFNKDS-JXMROGBWSA-K
lac__L,JVTAAEKCZFNVCJ-REOHCLBHSA-M
pant__R,OTOIIPJYVQJATP-BYPYZUCNSA-M
pg141,NA
t3c11vaceACP,NA
citr__L,RHGKLRLOHDJJDR-BYPYZUCNSA-N
protrna,NA
13ppd,YPFDHNVEDLHUCE-UHFFFAOYSA-N
hlipa,HPDZKCJEWNZSML-YOZKHJKSSA-H
laccoa,VIWKEBOLLIEAIL-FBMOWMAESA-J
hg0,NA
moadcoo,NA
damp,KHWCHTKSEGGWEX-RRKCRQDMSA-L
sheme,DLKSSIHHLYNIKN-QIISWYHFSA-D
focytc,NA
2agpg181,NA
pe161,NA
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L
3optcoa,NA
pan4p,JDMUPRLRUUMCTL-VIFPVBQESA-L
omcho,NA
3otdcoa,IQNFBGHLIVBNOU-QSGBVPJFSA-J
hxan,FDGQSTZJBFJUBT-UHFFFAOYSA-N
fe3,VTLYFUHAOXGGBS-UHFFFAOYSA-N
acgam1p,FZLJPEPAYPUMMR-RTRLPJTCSA-L
asptrna,NA
ctp,PCDQPRRSZKQHHS-XVFCMESISA-J
gdpofuc,PNHLMHWWFOPQLK-WAMCPPDZSA-L
elcr,NA
pg120,NA
imacp,YCFFMSOLUMRAMD-UHFFFAOYSA-L
alac__S,NMDWGEGFJUBKLB-YFKPBYRVSA-M
phom,FXDNYOANAXWZHG-VKHMYHEASA-L
cph4,QSIYONWVWDSRRO-UHFFFAOYSA-M
ppal,NBBJYMSMWIIQGU-UHFFFAOYSA-N
acon_C,GTZCVFVGUGFEME-IWQZZHSRSA-K
ipdp,NUHSROFQTUXZQQ-UHFFFAOYSA-K
lys__L,KDXKERNSBIXSRK-YFKPBYRVSA-O
omclr,NA
ttdcap,NA
5mdru1p,CNSJRYUMVMWNMC-RITPCOANSA-L
4hphac,HBMCQTHGYMTCOF-UHFFFAOYSA-N
oc2coa,CPSDNAXXKWVYIY-NTLMCJQISA-J
2mcacn,NUZLRKBHOBPTQV-ARJAWSKDSA-K
elar,NA
butACP,NA
malcoa,LTYOQGRJFJAKNA-DVVLENMVSA-I
glycogen,NA
3oddecACP,NA
dgsn,YKBGVTZYEHREMT-KVQBGUIXSA-N
hdeACP,NA
thym,RWQNBRDOKXIBIV-UHFFFAOYSA-N
ade,GFFGJBXGBJISGV-UHFFFAOYSA-N
bzal,HUMNYLRZRPPJDN-UHFFFAOYSA-N
rdmbzi,HLRUKOJSWOKCPP-SYQHCUMBSA-N
ac,QTBSBXVTEAMEQO-UHFFFAOYSA-M
galur,AEMOLEFTQBMNLQ-YMDCURPLSA-M
5mcsn,LRSASMSXMSNRBT-UHFFFAOYSA-N
btn,YBJHBAHKTGYVGT-ZKWXMUAHSA-M
ddcaACP,NA
pe160,SLKDGVPOSSLUAI-PGUFJCEWSA-N
12dgr160,NA
2agpe161,NA
copre4,VHHGJROBFDFFAE-QTESGACZSA-F
sectrna,NA
3hdcoa,HIVSMYZAMUNFKZ-PNPVFPMQSA-J
bwco,NA
aso4,DJHGAFSJWGLOIV-UHFFFAOYSA-L
dpcoa,KDTSHFARGAKYJN-IBOSZNHHSA-L
ppoh,BDERNNFJNOPAEC-UHFFFAOYSA-N
pa140,OZSITQMWYBNPMW-GDLZYMKVSA-L
4hbald,RGHHSNMVTDWUBI-UHFFFAOYSA-N
1odecg3p,LAYXSTYJRSVXIH-HXUWFJFHSA-L
trnaleu,NA
ddcap,NA
butso3,NA
dhna,VOJUXHHACRXLTD-UHFFFAOYSA-M
4crsol,IWDCLRJOBJJRNH-UHFFFAOYSA-N
cdpdtdec7eg,VDJIEKQUDMPHPA-WNAWUNHNSA-L
indpyr,RSTKLPZEZYGQPY-UHFFFAOYSA-M
dgtp,HAAZLUGHYHWQIW-KVQBGUIXSA-J
dimp,PHNGFPPXDJJADG-RRKCRQDMSA-L
lipidXn,NA
udcpp,UFPHFKCTOZIAFY-RDQGWRCRSA-L
u23gn,NA
selcys,ZKZBPNGNEQAJSX-REOHCLBHSA-N
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N
polglu,NA
3mgcoa,GXKSHRDAHFLWPN-RKYLSHMCSA-I
4hba,BVJSUAQZOZWCKN-UHFFFAOYSA-N
clpn180,NA
b2coa,KFWWCMJSYSSPSK-PAXLJYGASA-J
udp,XCCTYIAWTASOJW-XVFCMESISA-K
metsox_S__L,QEFRNWWLZKMPFJ-YGVKFDHGSA-N
ttdcea,NA
citac,HNEGQIOMVPPMNR-IHWYPQMZSA-L
palmACP,NA
adphep_LD,KMSFWBYFWSKGGR-DTBZDYEHSA-L
4pasp,IXZNKTPIYKDIGG-REOHCLBHSA-L
cpg160,OBXHKDVMOWISFV-UHFFFAOYSA-M
hexACP,NA
cl,VEXZGXHMUGYJMC-UHFFFAOYSA-M
hcys__L,FFFHZYDWPBMWHY-UHFFFAOYSA-N
ile__L,AGPKZVBTJJNPAG-WHFBIAKZSA-N
5apru,LZEXYCAGPMYXLX-UMMCILCDSA-L
egmeACP,NA
o2s,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
6occhcoa,QFOMSXVUILWRSA-TYHXJLICSA-J
6pgc,BIRSGZKFKXLSJQ-SQOUGZDYSA-K
pa141,NA
cdg,XIUIRSLBMMTDSK-UHFFFAOYSA-M
ppcr,NA
trnagln,NA
amet,MEFKEPWMEQBLKI-AIRLBKTGSA-O
fru,RFSUNEUAIZKAJO-VRPWFDPXSA-N
adocbi,KQXSPGAEBZWHMC-OCUXTBADSA-N
1hdec9eg3p,NA
clpn141,NA
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N
hghhlipa,NA
12dgr140,NA
ttdca,NA
2agpg180,ZYKIFISVQNGKFE-UHFFFAOYSA-M
murein3px3p,IYFHCENFVZTZLO-UHFFFAOYSA-G
3dhq,WVMWZWGZRAXUBK-SYTVJDICSA-M
dhgly,TVMUHOAONWHJBV-UHFFFAOYSA-N
trnaile,NA
