reactions,metabolites,metabolitestotal,gpr,genes
AMALT2,maltttr_c,maltttr,Gmet_2391,Gmet_2391
AMALT3,malt_c,malt,Gmet_2391,Gmet_2391
AMALT3,maltpt_c,maltpt,Gmet_2391,Gmet_2391
AMALT4,malt_c,malt,Gmet_2391,Gmet_2391
AMALT4,malthx_c,malthx,Gmet_2391,Gmet_2391
AMAOTr,8aonn_c,8aonn,Gmet_1580,Gmet_1580
AMAOTr,amet_c,amet,Gmet_1580,Gmet_1580
AMMQLT8,2dmmql8_c,2dmmql8,Gmet_1167,Gmet_1167
AMMQLT8,amet_c,amet,Gmet_1167,Gmet_1167
AMPMS2,air_c,air,Gmet_2910,Gmet_2910
ANPRT,anth_c,anth,Gmet_2495,Gmet_2495
ANPRT,prpp_c,prpp,Gmet_2495,Gmet_2495
ANS,chor_c,chor,Gmet_2497 and Gmet_2496,Gmet_2496
ANS,chor_c,chor,Gmet_2497 and Gmet_2496,Gmet_2497
ANS,gln__L_c,gln__L,Gmet_2497 and Gmet_2496,Gmet_2496
ANS,gln__L_c,gln__L,Gmet_2497 and Gmet_2496,Gmet_2497
AOXSr2,ala__L_c,ala__L,Gmet_0842,Gmet_0842
AOXSr2,pimACP_c,pimACP,Gmet_0842,Gmet_0842
APG3PAT120,ddcap_c,ddcap,Gmet_3020,Gmet_3020
APG3PAT120,glyc3p_c,glyc3p,Gmet_3020,Gmet_3020
APG3PAT140,glyc3p_c,glyc3p,Gmet_3020,Gmet_3020
APG3PAT140,ttdcap_c,ttdcap,Gmet_3020,Gmet_3020
APG3PAT141,glyc3p_c,glyc3p,Gmet_3020,Gmet_3020
APG3PAT141,ttdceap_c,ttdceap,Gmet_3020,Gmet_3020
APG3PAT160,glyc3p_c,glyc3p,Gmet_3020,Gmet_3020
APG3PAT160,hdcap_c,hdcap,Gmet_3020,Gmet_3020
APG3PAT161,glyc3p_c,glyc3p,Gmet_3020,Gmet_3020
APG3PAT161,hdceap_c,hdceap,Gmet_3020,Gmet_3020
APG3PAT180,glyc3p_c,glyc3p,Gmet_3020,Gmet_3020
APG3PAT180,ocdcap_c,ocdcap,Gmet_3020,Gmet_3020
APG3PAT181,glyc3p_c,glyc3p,Gmet_3020,Gmet_3020
APG3PAT181,ocdceap_c,ocdceap,Gmet_3020,Gmet_3020
APH120,ddcap_c,ddcap,Gmet_2729,Gmet_2729
APH140,ttdcap_c,ttdcap,Gmet_2729,Gmet_2729
APH141,ttdceap_c,ttdceap,Gmet_2729,Gmet_2729
APH160,hdcap_c,hdcap,Gmet_2729,Gmet_2729
