metname,inchikey
Rh3cit,YNPKOQYWJZNZGP-SECBINFHSA-K
hista,NTYJJOPFIAHURM-UHFFFAOYSA-O
5oxpro,ODHCTXKNWHHXJC-VKHMYHEASA-M
gly,DHMQDGOQFOQNFH-UHFFFAOYSA-N
thmpp,AYEKOFBPNLCAJY-UHFFFAOYSA-L
lys__L,KDXKERNSBIXSRK-YFKPBYRVSA-O
co2dam,IADMSJRJSGLGJI-OKJGWHJPSA-H
skm5p,QYOJSKGCWNAKGW-PBXRRBTRSA-K
trnaser,NA
agdpgpi,NA
db4p,OKYHYXLCTGGOLM-UHFFFAOYSA-L
trnaala,NA
iletrna,NA
ribflv,AUNGANRZJHBGPY-SCRDCRAPSA-M
mn2,WAEMQWOKJMHJLA-UHFFFAOYSA-N
protrna,NA
f420_6,NA
6pthp,WBJZXBUVECZHCE-SCSAIBSYSA-N
valtrna,NA
dhadrdpr,NA
3pg,OSJPPGNTCRNQQC-UWTATZPHSA-K
ade,GFFGJBXGBJISGV-UHFFFAOYSA-N
m3hdp,NA
fdox,NA
7mhp,AZJTUYPIWZAMTM-UHFFFAOYSA-M
idp,JPXZQMKKFWMMGK-KQYNXXCUSA-K
f6p,BGWGXPAPYGQALX-ARQDHWQXSA-L
unknown_rbfdeg,NA
3hggdp,NA
paps,GACDQMDRPRGCTN-KQYNXXCUSA-J
dohau,NA
nh4,QGZKDVFQNNGYKY-UHFFFAOYSA-O
oaa,KHPXUQMNIQBQEV-UHFFFAOYSA-L
gmp,RQFCJASXJCIDSX-UUOKFMHZSA-L
h2acon_C,WXZASCSXAMHFCX-PLNGDYQASA-K
3mob,QHKABHOOEWYVLI-UHFFFAOYSA-M
fprica,ABCOOORLYAOBOZ-KQYNXXCUSA-L
10fthf,AUFGTPPARQZWDO-YPMHNXCESA-L
glyclt,AEMRFAOFKBGASW-UHFFFAOYSA-M
3dhq,WVMWZWGZRAXUBK-SYTVJDICSA-M
acorn,JRLGPAXAGHMNOL-LURJTMIESA-N
no2,IOVCWXUNBOPUCH-UHFFFAOYSA-M
trnaasp,NA
