reactions,data_type,kcat,MW,kcat_MW
DMAMT_num3,DLkcat,32.1722,22923.3224,inf
DMAMT_num2,DLkcat,32.1117,50407.91100000003,inf
DKMPASPL,DLkcat,31.9184,28666.730200000013,400.83483256838247
ALCD2y_reverse_num3,DLkcat,31.8402,37679.46259999999,3042.100711914082
VALTA,DLkcat,31.417,31836.315400000025,3552.584480300755
LEUTA,DLkcat,31.417,31836.315400000025,3552.584480300755
ILETA,DLkcat,31.417,31836.315400000025,3552.584480300755
AHGDx_reverse,DLkcat,31.3982,85836.26620000045,658.4251913790689
FBA_reverse_num1,DLkcat,31.3382,33573.9665,3360.2678432409825
PHETA1_reverse_num1,DLkcat,31.3223,39690.730600000046,1420.4863238269525
ME1_reverse,DLkcat,31.1831,45971.503600000106,1220.9646325337915
PANTS,DLkcat,30.9368,27798.829600000037,2003.186493865912
ACGS_num3,DLkcat,30.9276,41603.393300000025,1338.1043127556609
CYSS,DLkcat,30.7233,32608.232000000007,1695.9502741516308
NIabc,DLkcat,30.3138,36586.14240000004,283.2767243127741
PRFGS_num2,DLkcat,30.1445,76284.2803000004,1422.5761791712075
CYSS_reverse,DLkcat,30.0058,32608.232000000007,1656.3437109991119
POR3_reverse_num2,DLkcat,29.9552,32055.402100000007,2761.3997254771466
ACOTA_num2,DLkcat,29.5236,43831.436800000054,1212.4284276257156
IOR3_num1,DLkcat,28.3745,65104.06930000017,1183.497857612151
GAPD_num1,DLkcat,28.0271,36867.74610000007,684.1858444934868
GAPDi_nadp_reverse_num1,DLkcat,28.0271,36867.74610000007,684.1858444934868
FMFD_b_num1,DLkcat,27.7686,31550.658699999974,462.9712831196466
PSERT,DLkcat,27.4694,41543.45480000002,1190.1975952178145
POR2_reverse_num2,DLkcat,27.2081,32055.402100000007,2508.1601815629588
ASPTA_reverse,DLkcat,27.0808,41519.35050000003,1174.0414869929134
MEVK1,DLkcat,27.0567,31651.112800000014,1538.7155676877173
TMAMT_num2,DLkcat,27.0485,35871.389699999985,2109.3068324198093
ICDHyr_num1,DLkcat,26.977,37156.96420000003,2613.7011483839124
FEDCabc_num2,DLkcat,26.876,43649.5837,inf
CYRDAS_num2,DLkcat,26.8717,48564.71800000002,1991.942380886469
ALCD2y_reverse_num1,DLkcat,26.8319,33556.94570000004,2878.5349198213794
PSP_L_num2,DLkcat,26.0861,25112.6612,1869.773164462554
UPP3MT,DLkcat,25.8497,27231.90050000002,895.3494697102775
DHDPRy,DLkcat,25.6522,28097.811400000006,410.83235401031976
MCMMT_num3,DLkcat,25.4049,50792.404800000055,900.3082287610047
