reactions,metabolites,metabolitestotal,gpr,genes
CODH4,co_c,co,CLJU_RS04480 and CLJU_RS04485 and CLJU_RS04490,CLJU_RS04480
CODH4,co_c,co,CLJU_RS04480 and CLJU_RS04485 and CLJU_RS04490,CLJU_RS04490
CODH4,co_c,co,CLJU_RS04480 and CLJU_RS04485 and CLJU_RS04490,CLJU_RS04485
CODH4,fdxo_42_c,fdxo_42,CLJU_RS04480 and CLJU_RS04485 and CLJU_RS04490,CLJU_RS04480
CODH4,fdxo_42_c,fdxo_42,CLJU_RS04480 and CLJU_RS04485 and CLJU_RS04490,CLJU_RS04490
CODH4,fdxo_42_c,fdxo_42,CLJU_RS04480 and CLJU_RS04485 and CLJU_RS04490,CLJU_RS04485
CYTDK2,cytd_c,cytd,CLJU_RS01390,CLJU_RS01390
CODH_ACS,fdxr_42_c,fdxr_42,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18510
CODH_ACS,fdxr_42_c,fdxr_42,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18490
CODH_ACS,fdxr_42_c,fdxr_42,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18480
CODH_ACS,fdxr_42_c,fdxr_42,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18545
CODH_ACS,fdxr_42_c,fdxr_42,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18500
CODH_ACS,fdxr_42_c,fdxr_42,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18505
CODH_ACS,fdxr_42_c,fdxr_42,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18465
CODH_ACS,fdxr_42_c,fdxr_42,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18550
CODH_ACS,mecfsp_c,mecfsp,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18510
