reactions,data_type,kcat,MW,kcat_MW
EAR60x_1,DLkcat,34.5419,32770.87790000002,3794.5532121371675
GUAPRT,DLkcat,34.3765,15769.345599999988,3923.923133500229
LNLNCGCPT2,DLkcat,34.3734,77331.87040000035,800.085652654791
TAGAH_HDE_PALM_LNA_c_num7,DLkcat,34.2765,55495.32830000009,1111.763852742176
ACOADAGAT_PALM_PALM_LNA_c_num2,DLkcat,34.0711,40370.89140000001,1519.1138434956624
PDHam2hi,DLkcat,34.0432,,inf
SQDGS_MYRS_HDE_h,DLkcat,33.3015,56406.65080000015,1062.6885154471863
PGD3TDS_HDE_HDE3T_h,DLkcat,33.1993,18877.5086,3165.6052324616608
SELCYSLY2,DLkcat,32.8289,41196.59840000004,1434.390757854414
ACOADAGAT_PALM_PALM_LNA_c_num3,DLkcat,32.7729,37275.61399999999,1582.5687002768088
THD1m_num1,DLkcat,32.6555,,inf
3OAR160_m,DLkcat,32.4433,,inf
MGDGS_EPA_HDE_h_num1,DLkcat,32.2508,43032.55260000007,1349.0122359137
CDPDAGS_EPA_PALM_h,DLkcat,32.1263,42230.539,1369.325170109716
KAT142_3OXO5Z8Z_x,DLkcat,31.7558,40868.667600000015,1398.637228877997
MTMOHT,DLkcat,31.6113,30856.057500000024,3688.114724313043
AGTim,DLkcat,31.573,50696.3896000001,1121.0147398740974
HADH122_3H6Z9Z_x,DLkcat,31.1559,82189.86690000046,682.3300987727927
KAT163_3OXO7Z10Z13Z_m_num1,DLkcat,31.0538,,inf
KARI_23dhmp_num1,DLkcat,30.7188,58836.06440000009,469.89750728466396
HADH183_3H6Z9Z12Z_m_num1,DLkcat,30.7118,74969.42800000036,737.3837772911877
KAT161_3OXO9Z_m_num1,DLkcat,30.7118,,inf
HADH161_3H9Z_m_num1,DLkcat,30.7118,74969.42800000036,737.3837772911877
GLUTRS_num1,DLkcat,30.7024,59538.90340000016,309.4017347991658
IG3PS,DLkcat,30.6168,60024.42200000012,918.1302903674757
PEPC_h,DLkcat,30.3498,,inf
KARA1im,DLkcat,30.3498,,inf
GAPDHm_num1,DLkcat,30.3498,35790.35040000006,763.189510432956
PGKh,DLkcat,30.1627,46653.00050000007,2327.518462612064
TAGAH_HDE_PALM_LNA_c_num4,DLkcat,30.1338,101019.36700000064,536.9350611749494
PSI_u,DLkcat,30.1085,,inf
ACOAOX226_4Z7Z10Z13Z16Z19Z_x,DLkcat,30.0864,78214.36720000049,692.3986211065283
GGGT_HDE_HDE_16_h,DLkcat,30.0508,47546.39690000008,1137.655921935904
MPML_h,DLkcat,30.044,,inf
TAGAH_MYRS_EPA_GLNA_c_num6,DLkcat,29.9456,95875.03140000052,562.2118628062291
ORNDC_num1,DLkcat,29.7028,43203.195100000055,1237.5251385053216
TAGAH_MYRS_EPA_HDTTE_c_num1,DLkcat,29.7028,,inf
SUCFUMtm,DLkcat,29.7028,35273.92970000001,3031.4195472244187
TAGAH_HDE_HDE_PALM_c_num1,DLkcat,29.7028,,inf
MTHFD2m,DLkcat,29.7028,,inf
TAGAH_EPA_EPA_HDTE_c_num1,DLkcat,29.7028,,inf
MGDGS_EPA_HDTTE_h_num1,DLkcat,29.7028,43032.55260000007,1242.432455656835
DIADINXDE_h_num1,DLkcat,29.7028,,inf
CAT21612E_m,DLkcat,29.7028,77331.87040000035,691.3713547008655
P5CRm,DLkcat,29.7028,28925.12000000001,3696.78950337976
PAPA_HDE_OLE_h,DLkcat,29.7028,32006.04890000002,1670.466734805244
NDHPQR_h,DLkcat,29.7028,52276.11640000007,1022.7431508282418
PINAt_h,DLkcat,29.7028,53916.71820000012,991.6226689034623
PLDAGAT_MYRS_HDE_HDE_PC_3_c,DLkcat,29.7028,108166.34700000077,494.28534366608136
ACOADAGAT_HDE_PALM_PALM_c_num1,DLkcat,29.7028,47212.12030000006,1132.4431027513062
FNOR_h_num1,DLkcat,29.7028,,2818.490870939149
SQDGS160,DLkcat,29.7028,56406.65080000015,947.849929781682
PGPS_PALM_PALM_h,DLkcat,29.7028,20243.720900000004,2641.0678285927165
ASPOR_m,DLkcat,29.7028,67852.00610000028,1575.9310025764967
PLDAGAT_HDE_PALM_PALM_PC_6_c,DLkcat,29.7028,108166.34700000077,494.28534366608136
MGDGD6DS_STC_HDTE_sn2_h,DLkcat,29.7028,54761.38010000007,976.327475720429
UDPRHMS_c_num1,DLkcat,29.7028,49508.533499999976,2159.8312945383454
CTPt_h,DLkcat,29.7028,,inf
NNDPR,DLkcat,29.7028,31918.23450000001,1675.0625727748188
ACGAM6PS,DLkcat,29.7028,27105.6542,3944.936329926322
FAOXC70_m_num1,DLkcat,29.7028,28931.033899999984,inf
PLDAGAT_MYRS_HDE_PALM_PE_15_c,DLkcat,29.7028,108166.34700000077,494.28534366608136
PLDAGAT_HDE_PALM_PALM_PC_8_c,DLkcat,29.7028,108166.34700000077,494.28534366608136
DIATOXEPOX_h_num1,DLkcat,29.7028,,inf
BAMPPALDOX,DLkcat,29.7028,46619.06170000012,2293.6986739053077
GOX_m,DLkcat,29.7028,47216.49920000005,2264.6761579477684
GLYCLTD_m,DLkcat,29.7028,38670.68680000003,2765.145614119269
DPRm,DLkcat,29.7028,46386.00420000005,2305.2229189424315
F1PGT,DLkcat,29.7028,,inf
ACHMSSELCYSL_m,DLkcat,29.7028,71559.93800000027,747.1364773960509
PLDAGAT_HDE_PALM_PALM_PE_9_c,DLkcat,29.7028,108166.34700000077,494.28534366608136
GTHOr,DLkcat,29.7028,53503.136800000015,1998.575904058021
PLDAGAT_HDE_PALM_PALM_PE_13_c,DLkcat,29.7028,108166.34700000077,494.28534366608136
PLDAGAT_HDE_PALM_PALM_PE_12_c,DLkcat,29.7028,108166.34700000077,494.28534366608136
PLDAGAT_HDE_PALM_PALM_PE_11_c,DLkcat,29.7028,108166.34700000077,494.28534366608136
PLDAGAT_HDE_PALM_PALM_PE_10_c,DLkcat,29.7028,108166.34700000077,494.28534366608136
MGDGS_OLE_HDDE_h_num1,DLkcat,29.7028,43032.55260000007,1242.432455656835
r0614,DLkcat,29.7028,15569.719199999989,6867.823280974783
TAGAH_HDE_MYRS_LNA_c_num4,DLkcat,29.7028,101019.36700000064,529.2553456605966
ME1m,DLkcat,29.5052,,inf
ACOADAGAT_PALM_EPA_LNA_c_num4,DLkcat,29.4804,43907.85889999998,1208.5472015580342
HBZNPT_m,DLkcat,29.4526,28848.56870000001,533.5206984667502
PLDAGAT_PALM_EPA_ARA_PC_1_c,DLkcat,29.3624,108166.34700000077,488.6207352458673
PLDAGAT_HDE_MYRS_HDE_PE_11_c,DLkcat,29.3624,108166.34700000077,488.6207352458673
LPEAT_LNA_EPA_sn2_c,DLkcat,29.3624,56886.65090000001,929.0812372292423
PLDAGAT_PALM_HDE_GLNA_PE_12_c,DLkcat,29.3624,108166.34700000077,488.6207352458673
PLDAGAT_LNA_PALM_HDE_PE_12_c,DLkcat,29.3624,108166.34700000077,488.6207352458673
PLDAGAT_MYRS_EPA_LNA_PE_12_c,DLkcat,29.3624,108166.34700000077,488.6207352458673
LPCAT_MYRS_OLE_sn2_c,DLkcat,29.3624,56886.65090000001,929.0812372292423
PLDAGAT_PALM_EPA_ARA_PE_11_c,DLkcat,29.3624,108166.34700000077,488.6207352458673
PLDAGAT_HDE_EPA_GLNA_PC_1_c,DLkcat,29.3624,108166.34700000077,488.6207352458673
PLDAGAT_MYRS_ARA_HDE_PE_13_c,DLkcat,29.3624,108166.34700000077,488.6207352458673
ACOADAGAT_DHA_EPA_DHA_c_num1,DLkcat,29.3624,47212.12030000006,1119.4650793940286
ECH123_2E5Z8Z_m_num1,DLkcat,29.3624,74969.42800000036,704.9849706736424
GCC2cm,DLkcat,29.2846,52827.75100000004,997.8141980717664
PLDAGAT_HDE_MYRS_GLNA_PE_9_c,DLkcat,28.9384,108166.34700000077,481.56493627356775
GGGT_EPA_HDTE_9_h,DLkcat,28.8113,47546.39690000008,1090.7312305719618
GGGT_HDE_PALM_14_h,DLkcat,28.5356,47546.39690000008,1080.2938466195303
EAR160x_1,DLkcat,28.3299,32770.87790000002,3112.1424427875927
TAGAH_HDE_DHA_HDTTE_c_num1,DLkcat,27.9892,,inf
