pydx5p,NGVDGCNFYWLIFO-UHFFFAOYSA-L
pail1619Z160,NA
12dgr1619Z205n3,NA
pa1619Z160_h,NA
hxdceal,NA
biocyt_h,NA
pgp1819Z160_h,NA
trnaleu_h,NA
12dgr1819Z180,NA
tag226n3205n3226n3,NA
pail4p160,NA
ttdca_h,NA
g3m8masn,NA
12dgr1819Z183n6,NA
tag140205n3183n6,NA
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P
12dgr161,NA
3npdhb_m,NA
pail4p1619Z205n3,NA
acser_h,NA
lycop_h,NA
2oxosucc_m,NA
pa182n61819Z,NA
hdca_m,NA
sqdg1401619Z_h,NA
dmgly,FFDGPVCHZBVARC-UHFFFAOYSA-N
ttdcrn_m,NA
but2eACP_h,NA
12dgr161_h,NA
g3p_m,NA
pe182_9_12,NA
butACP_m,NA
12dgr205n3204n6,NA
dvchlda_h,NA
3ood91215coa_m,NA
3hhexACP_h,NA
1agpe161,NA
6pgc_m,NA
cdp12dgr160,NA
td25811coa_x,NA
m4mpdol,NA
lnlncgcrn,NA
sqdg162n4160_h,NA
ump,DJJCXFVJDGTHFX-XVFCMESISA-L
pa160226n3,NA
nadh,BOPGDPNILDQYTO-NNYOXOHSSA-L
nadh_m,NA
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
pc1619Z205n3,NA
pa180205n3,NA
pe140226n3,NA
3hhd7coa_m,NA
pe140205n3,NA
pc180140,NA
pe180140,NA
pa182_9_12,NA
gthox,YPZRWBKMTBYPTK-BJDJZHNGSA-L
ggl,NHJUPBDCSOGIKX-NTXXKDEISA-N
mg2_h,NA
trnathr,NA
pa160140,NA
ppcoa_m,NA
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L
imp,GRSZFWQUAKGDAV-KQYNXXCUSA-L
1agpc160,NA
pc140183n6,NA
mgdg1619Z162n4_h,NA
akg_h,NA
g3pe,JZNWSCPGTDBMEW-YFKPBYRVSA-N
psd5p,NA
12dgr182n6180,NA
dhbiliverd_h,NA
ppi_h,NA
trdox,NA
dcacoa_x,NA
tag1619Z140182n6,NA
pc160204n6,NA
pi_x,NA
pail3p1619Z160,NA
pail205n3,NA
pc205n3204n6,NA
pa205n3182n6,NA
phe__L_m,NA
dgdg140160,NA
3ohd6912coa_m,NA
h2o2_h,NA
pe160183n6,NA
zcarote_h,NA
pep_m,NA
ametam,ZUNBITIXDCPNSD-LSRJEVITSA-O
glx_m,NA
3hoctACP_m,NA
tag1619Z1601819Z_h,NA
focytc_m,NA
h2o_x,NA
12dgr182n6183n6,NA
betald,SXKNCCSPZDCRFD-UHFFFAOYSA-N
tag205n3205n3204n6,NA
ppbng_h,NA
udpxyl,DQQDLYVHOTZLOR-OCIMBMBZSA-L
sqdg1619Z160_h,NA
butACP_h,NA
12dgr1619Z1819Z,NA
pa226n3183n3,NA
pc182n6184n3,NA
asn__L_m,NA
3hod912coa_m,NA
amob_m,NA
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N
2ahbut_h,NA
pc205n3203n6,NA
pc182n6183n6,NA
hd691215ea,NA
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N
2pg_h,NA
3ood6912coa_m,NA
pail4p182n61619Z,NA
tag1619Z1619Z1819Z,NA
mal__L,BJEPYKJPYRNKOW-REOHCLBHSA-L
orn,AHLPHDHHMVZTML-BYPYZUCNSA-O
3hibutcoa_m,NA
octcrn,NA
hdcea,NA
mgdg1619Z160_h,NA
mal__L_m,NA
1agpc182,NA
c4dde2coa_x,NA
cyeuol,HUNLTIZKNQDZEI-PGFZVWMDSA-N
gthox_h,NA
dc36coa_m,NA
12dgr1819Z182n6,NA
3ooctdACP_h,NA
pc226n3182n6,NA
pc1819Z140,NA
tpalm2eACP_m,NA
oc3coa_m,NA
dnad,SENPVEZBRZQVST-HISDBWNOSA-L
3od6coa_x,NA
so3_h,NA
12dgr1401819Z,NA
5dpmev,SIGQQUBJQXSAMW-ZCFIWIBFSA-J
pa180226n3,NA
oaa_h,NA
cholphyc1_h,NA
5mdru1p,CNSJRYUMVMWNMC-RITPCOANSA-L
r1p_h,NA
4c2me_h,NA
accp_m,NA
diatox_h,NA
mgdg140160,NA
gcarote_h,NA
fdxox,NA
sph1p,YHEDRJPUIRMZMP-ZWKOTPCHSA-M
asp__L_m,NA
pe1819Z180,NA
amet,MEFKEPWMEQBLKI-AIRLBKTGSA-O
h2o_h,NA
3oh5coa_m,NA
3hoctaACP_h,NA
lnlncacoa,OMKFKBGZHNJNEX-PQBHNYBOSA-J
hom__L_m,NA
val__L_m,NA
pe1819Z204n6,NA
tag160205n3204n6,NA
3htd58coa_x,NA
asp__L,CKLJMWTZIZZHCS-REOHCLBHSA-M
lnlc,OYHQOLUKZRVURQ-HZJYTTRNSA-M
5fthf,VVIAGPKUTFNRDU-STQMWFEESA-L
hxan,FDGQSTZJBFJUBT-UHFFFAOYSA-N
12dgr160204n6,NA
sqdg1619Z240,NA
3odc6coa_m,NA
pc1619Z180,NA
pa1619Z1819Z_h,NA
oc5crn_m,NA
L2aadp,OYIFNHCXNCRBQI-BYPYZUCNSA-M
mercppyr_m,NA
ile__L,AGPKZVBTJJNPAG-WHFBIAKZSA-N
nad_x,NA
indole,SIKJAQJRHWYJAI-UHFFFAOYSA-N
pc140184n3,NA
udpgal,HSCJRCZFDFQWRP-ABVWGUQPSA-L
stcrn_m,NA
odecoa_m,NA
3otd5811coa_x,NA
3odd5coc_m,NA
duri,MXHRCPNRJAMMIM-SHYZEUOFSA-N
5aprbu_h,NA
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L
2ogm_h,NA
biocyt,NA
pa1619Z183n6,NA
3ohd71013coa_m,NA
pc182n6225n3,NA
glucys_h,NA
pe1819Z205n3,NA
gtp_h,NA
4fumacac,GACSIVHAIFQKTC-OWOJBTEDSA-L
pc1619Z226n3,NA
succoa_m,NA
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
octcrn_x,NA
tag182n61601619Z,NA
this_h,NA
skm_h,NA
pa226n3,NA
3hdd5811coa_m,NA
gly_h,NA
tag1619Z205n3204n6,NA
ahcys,ZJUKTBDSGOFHSH-WFMPWKQPSA-N
gdpgal,NA
glu1sa_h,NA
cynt,XLJMAIOERFSOGZ-UHFFFAOYSA-M
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J
td24710coa_m,NA
arg__L,ODKSFYDXXFIFQN-BYPYZUCNSA-O
pc1619Z184n3,NA
3ooctACP_m,NA
cyan_m,NA
coucoa_m,NA
ser__L_h,NA
pphn_h,NA
pg1819Z1613E_h,NA
phpyr,BTNMPGBKDVTSJY-UHFFFAOYSA-M
cyart,ONQRKEUAIJMULO-SPBTXPORSA-N
12dgr140180,NA
ctp_m,NA
2ddg6p_m,NA
pe1401819Z,NA
phetrna,NA
tag1619Z204n61619Z,NA
pail45p1619Z160,NA
pc205n3225n3,NA
pa1619Z205n3,NA
alatrna_h,NA
3hbutACP_m,NA
glutrna,NA
5aop_h,NA
td5811coa_x,NA
glu__L,WHUUTDBJXJRKMK-VKHMYHEASA-M
dd4coa_x,NA
grdp_m,NA
pail3p182n6160,NA
