metname,inchikey
glcr,DSLZVSRJTYRBFB-LLEIAEIESA-L
uacgam,LFTYTUAZOPRMMI-CFRASDGPSA-L
3opalmACP,NA
12ppd__R,DNIAPMSPPWPWGF-GSVOUGTGSA-N
3amp,LNQVTSROQXJCDD-KQYNXXCUSA-L
4ppan,XHFVGHPGDLDEQO-ZETCQYMHSA-K
mso3,AFVFQIVMOAPDHO-UHFFFAOYSA-M
pprdn,DWKUKQRKVCMOLP-UHFFFAOYSA-O
cdp,ZWIADYZPOWUWEW-XVFCMESISA-K
hdcoa,NA
spmd,ATHGHQPFGPMSJY-UHFFFAOYSA-Q
uLa4fn,YYVYMEXYAGAGTM-MOVGJWTDSA-M
nmn,DAYLJWODMCOQEW-TURQNECASA-M
1agpg181,FQQQKGAFQIIGLQ-SNZQZGEVSA-M
glc__D,WQZGKKKJIJFFOK-GASJEMHNSA-N
skm5p,QYOJSKGCWNAKGW-PBXRRBTRSA-K
4adcho,OIUJHGOLFKDBSU-HTQZYQBOSA-M
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L
2agpg180,ZYKIFISVQNGKFE-UHFFFAOYSA-M
1agpg140,LUTDZDAPSDZVAL-RBUKOAKNSA-M
2tdecg3p,NA
23cgmp,UASRYODFRYWBRC-UUOKFMHZSA-M
pa181,NA
cbl1,OMAOKVYASDIYQG-DSRCUDDDSA-L
dcyt,CKTSBUTUHBMZGZ-SHYZEUOFSA-N
agm,QYPPJABKJHAVHS-UHFFFAOYSA-P
lyx__L,SRBFZHDQGSBBOR-AEQNFAKKSA-N
gar,OBQMLSFOUZUIOB-HJZCUYRDSA-M
6hmhpt,CQQNNQTXUGLUEV-UHFFFAOYSA-N
uLa4n,NA
xylu__L,ZAQJHHRNXZUBTE-WVZVXSGGSA-N
hdd2coa,JUPAQFRKPHPXLD-MSHHSVQMSA-J
pg181,NA
1agpg180,HFJVKBVEKQHVTO-XZOQPEGZSA-M
cyan,LELOWRISYMNNSU-UHFFFAOYSA-N
gam1p,YMJBYRVFGYXULK-QZABAPFNSA-M
24dhhed,APNIDHDQYISZAE-HYXAFXHYSA-L
pg120,NA
2p4c2me,HTJXTKBIUVFUAR-XHIBXCGHSA-J
pa120,NA
4r5au,XKQZIXVJVUPORE-RPDRRWSUSA-N
fldox,NA
glutrna,NA
tmao,UYPYRKYUKCHHIB-UHFFFAOYSA-N
td2coa,MBCVYCOKMMMWLX-YYMFEJJQSA-J
acorn,JRLGPAXAGHMNOL-LURJTMIESA-N
3ooctACP,NA
acetol,XLSMFKSTNGKWQX-UHFFFAOYSA-N
amet,MEFKEPWMEQBLKI-AIRLBKTGSA-O
dcacoa,NA
dtdp4aaddg,YHXQWYBLXUELDA-ZCVKINLTSA-L
ru5p__D,FNZLKVNUWIIPSJ-UHNVWZDZSA-L
hexACP,NA
aacald,LYIIBVSRGJSHAV-UHFFFAOYSA-O
mercppyr,OJOLFAIGOXZBCI-UHFFFAOYSA-M
t3c9palmeACP,NA
air,PDACUKOKVHBVHJ-ZRTZXPPTSA-M
met__D,FFEARJCKVFRZRR-SCSAIBSYSA-N
feoxam,SRMBQCVUAVULDJ-UHFFFAOYSA-O
seramp,UVSYURUCZPPUQD-MACXSXHHSA-M
ttdcea,NA
acgam1p,FZLJPEPAYPUMMR-RTRLPJTCSA-L
g3pg,LLCSXHMJULHSJN-UHFFFAOYSA-M
tddec2eACP,NA
dhcinnm,SIUKXCMDYPYCLH-SNAWJCMRSA-M
pydx,RADKZDMFGJYCBB-UHFFFAOYSA-N
urate,LEHOTFFKMJEONL-UHFFFAOYSA-N
3odcoa,AZCVXMAPLHSIKY-HSJNEKGZSA-J
hkntd,WCJYZUFKKTYNLB-PFCALIJCSA-L
copre6,DFFFCFUPOVLDTP-IICGDJHVSA-N
adocbl,ZIHHMGTYZOSFRC-QRVZQHAISA-N
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L
sbt__D,FBPFZTCFMRRESA-JGWLITMVSA-N
succoa,VNOYUJKHFWYWIR-ITIYDSSPSA-I
3ooctdACP,NA
indole,SIKJAQJRHWYJAI-UHFFFAOYSA-N
2agpg160,ODJYINYQGFIIRK-UHFFFAOYSA-M
indpyr,RSTKLPZEZYGQPY-UHFFFAOYSA-M
dad_2,OLXZPDWKRNYJJZ-RRKCRQDMSA-N
trnagly,NA
3otdcoa,IQNFBGHLIVBNOU-QSGBVPJFSA-J
dopa,VYFYYTLLBUKUHU-UHFFFAOYSA-O
dttp,NHVNXKFIZYSCEB-XLPZGREQSA-J
4per,ZCZXOHUILRHRQJ-PWNYCUMCSA-K
alpp,NA
gp4g,OLGWXCQXRSSQPO-MHARETSRSA-J
val__L,KZSNJWFQEVHDMF-BYPYZUCNSA-N
mnl,FBPFZTCFMRRESA-KVTDHHQDSA-N
23dhba,ULPVJDOMCRTJSN-RVXWVPLUSA-M
isetac,SUMDYPCJJOFFON-UHFFFAOYSA-M
h2,UFHFLCQGNIYNRP-UHFFFAOYSA-N
trnaarg,NA
octdp,IKKLDISSULFFQO-DJMILUHSSA-K
udpglcur,HDYANYHVCAPMJV-LXQIFKJMSA-K
3haACP,NA
apoACP,NA
pser__L,BZQFBWGGLXLEPQ-REOHCLBHSA-L
fru,RFSUNEUAIZKAJO-VRPWFDPXSA-N
op4en,NOXRYJAWRSNUJD-UHFFFAOYSA-M
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
5mta,WUUGFSXJNOTRMR-IOSLPCCCSA-N
murein5p5p5p,FOZGDVCGOFWZKF-SSRSPRHQSA-G
5aop,ZGXJTSGNIOSYLO-UHFFFAOYSA-N
cl,VEXZGXHMUGYJMC-UHFFFAOYSA-M
5mthf,ZNOVTXRBGFNYRX-STQMWFEESA-L
nadh,BOPGDPNILDQYTO-NNYOXOHSSA-L
altrn,RGHNJXZEOKUKBD-AIHAYLRMSA-M
datp,SUYVUBYJARFZHO-RRKCRQDMSA-J
skm,JXOHGGNKMLTUBP-HSUXUTPPSA-M
hcys__L,FFFHZYDWPBMWHY-UHFFFAOYSA-N
34hpp,KKADPXVIOXHVKN-UHFFFAOYSA-M
xmp,DCTLYFZHFGENCW-UUOKFMHZSA-L
dpcoa,KDTSHFARGAKYJN-IBOSZNHHSA-L
1tdecg3p,FAZBDRGXCKPVJU-MRXNPFEDSA-L
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L
gly,DHMQDGOQFOQNFH-UHFFFAOYSA-N
tre6p,LABSPYBHMPDTEL-LIZSDCNHSA-L
3cmp,UOOOPKANIPLQPU-XVFCMESISA-L
dms,QMMFVYPAHWMCMS-UHFFFAOYSA-N
1agpe120,IZDRGPDUDLWAGR-UHFFFAOYSA-N
5caiz,JHLXDWGVSYMXPL-XVFCMESISA-K
malthx,OCIBBXPLUVYKCH-QXVNYKTNSA-N
ascb__L,CIWBSHSKHKDKBQ-JLAZNSOCSA-M
iletrna,NA
lystrna,NA
lald__D,BSABBBMNWQWLLU-GSVOUGTGSA-N
23dhdp,UWOCFOFVIBZJGH-YFKPBYRVSA-L
toct2eACP,NA
acgal,OVRNDRQMDRJTHS-KEWYIRBNSA-N
glcn,RGHNJXZEOKUKBD-SQOUGZDYSA-M
2mahmp,AGQJQCFEPUVXNK-UHFFFAOYSA-K
uppg3,HUHWZXWWOFSFKF-UHFFFAOYSA-F
xtsn,UBORTCNDUKBEOP-UUOKFMHZSA-N
3hcinnm,KKSDGJDHHZEWEP-SNAWJCMRSA-M
4abut,BTCSSZJGUNDROE-UHFFFAOYSA-N
asntrna,NA
etha,HZAXFHJVJLSVMW-UHFFFAOYSA-O
cpgn,FQIVLXIUJLOKPL-DWZMLRRXSA-N
gthox,YPZRWBKMTBYPTK-BJDJZHNGSA-L
anth,RWZYAGGXGHYGMB-UHFFFAOYSA-M
galt1p,GACTWZZMVMUKNG-DPYQTVNSSA-L
ichor,NTGWPRCCOQCMGE-YUMQZZPRSA-L
selnp,JRPHGDYSKGJTKZ-UHFFFAOYSA-K
pe120,NA
glu5p,PJRXVIJAERNUIP-VKHMYHEASA-L
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J
3hcmrs7eACP,NA
cobya,ZRAQEEAQQLYOBK-OKJGWHJPSA-F
acgam,OVRNDRQMDRJTHS-RTRLPJTCSA-N
arbtn_fe3,KDHHWXGBNUCREU-HOTGVXAUSA-K
bglycogen,NA
ddcacoa,YMCXGHLSVALICC-GMHMEAMDSA-J
crn__D,PHIQHXFUZVPYII-LURJTMIESA-N
4hba,BVJSUAQZOZWCKN-UHFFFAOYSA-N
5prdmbz,ZMRGXEJKZPRBPJ-SYQHCUMBSA-L
malthp,ZHZITDGOAFCURV-VVTKTIMZSA-N
uacmamu,DZOGQXKQLXAPND-XHUKORKBSA-K
5cohe,NA
hkmpp,YIEMFVNCENFBSD-XQRVVYSFSA-L
hisp,CWNDERHTHMWBSI-YFKPBYRVSA-M
forglu,NRXIKWMTVXPVEF-BYPYZUCNSA-M
cellb,GUBGYTABKSRVRQ-QRZGKKJRSA-N
btcoa,CRFNGMNYKDXRTN-CITAKDKDSA-J
pe161,NA
sucbz,YIVWQNVQRXFZJB-UHFFFAOYSA-L
2dhguln,NA
2agpe141,NA
6pgc,BIRSGZKFKXLSJQ-SQOUGZDYSA-K
g3pc,SUHOQUVVVLNYQR-MRVPVSSYSA-N
glyc3p,AWUCVROLDVIAJX-GSVOUGTGSA-L
lac__D,JVTAAEKCZFNVCJ-UWTATZPHSA-M
phthr,FKHAKIJOKDGEII-GBXIJSLDSA-L
ugmda,IMWOXEZVYQDRDF-MCZXNMLPSA-J
acmalt,IJVLHLCOMOKFHH-DURRTVQMSA-N
co2dam,IADMSJRJSGLGJI-OKJGWHJPSA-H
prfp,QOUSHGMTBIIAHR-KEOHHSTQSA-J
adcobdam,OCNLJCZKGHKJGF-QOCQOLRHSA-N
murein5p3p,SBOXLYQXPDGZLN-UHFFFAOYSA-G
nadph,ACFIXJIJDZMPPO-NNYOXOHSSA-J
trnalys,NA
3c2hmp,RNQHMTFBUSSBJQ-CRCLSJGQSA-L
frmd,ZHNUHDYFZUAESO-UHFFFAOYSA-N
3hpalmACP,NA
udpgal,HSCJRCZFDFQWRP-ABVWGUQPSA-L
u23ga,KOJCFMYSTWNMQW-RUAJDYCTSA-L
orot,PXQPEWDEAKTCGB-UHFFFAOYSA-M
rhcys,IQFWYNFDWRYSRA-BLELIYKESA-N
ditp,UFJPAQSLHAGEBL-RRKCRQDMSA-J
um4p,NA
camp,IVOMOUWHDPKRLL-KQYNXXCUSA-M
o2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
pyam5p,ZMJGSOSNSPKHNH-UHFFFAOYSA-M
2ohph,YGTMSXVYLRCOLD-MGDAWYEDSA-N
pgp161,PTJJTQQVMKSSOK-WXUKJITCSA-K
25dkglcn,RXMWXENJQAINCC-DMTCNVIQSA-M
3dhgulnp,BDUIIKXSXFDPEC-LWKDLAHASA-K
23dhmp,PDGXJDXVGMHUIR-UJURSFKZSA-M
3ocmrs7eACP,NA
ppcoa,QAQREVBBADEHPA-IEXPHMLFSA-J
maltpt,FTNIPWXXIGNQQF-DWTFCAFKSA-N
arab__L,PYMYPHUHKUWMLA-VAYJURFESA-N
asn__L,DCXYFEDJOCDNAF-REOHCLBHSA-N
dhap,GNGACRATGGDKBX-UHFFFAOYSA-L
unagamu,IGGGNUSEBUZFTR-YETNCWQZSA-K
gsn,NYHBQMYGNKIUIF-UUOKFMHZSA-N
2ddglcn,WPAMZTWLKIDIOP-WVZVXSGGSA-M
2dh3dgal6p,OVPRPPOVAXRCED-NQXXGFSBSA-K
dcmp,NCMVOABPESMRCP-SHYZEUOFSA-L
26dap_LL,GMKMEZVLHJARHF-WHFBIAKZSA-N
fe3hox,NA
dtdpglu,YSYKRGRSMLTJNL-URARBOGNSA-L
1agpg141,NA
asptrna,NA
metsox_S__L,QEFRNWWLZKMPFJ-YGVKFDHGSA-N
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K
f6p,BGWGXPAPYGQALX-ARQDHWQXSA-L
mucl,HPEKPJGPWNSAAV-UHFFFAOYSA-M
murein5px4p,NQXCJQVWBSGGNW-UHFFFAOYSA-E
pgp120,NA
anhm4p,OUWAMZWZTFUVMV-NPLPHQDTSA-L
pap,WHTCPDAXWFLDIH-KQYNXXCUSA-J
apg140,HLSZVIULNVUBQI-YWPUXERESA-M
4ampm,SSWDVESQMBHOQT-UHFFFAOYSA-N
arbt6p,FBHYCDOVYMVLEN-RMPHRYRLSA-L
4met2obut,SXFSQZDSUWACKX-UHFFFAOYSA-M
glyc__R,RBNPOMFGQQGHHO-UWTATZPHSA-M
utp,PGAVKCOVUIYSFO-XVFCMESISA-J
h2mb4p,MDSIZRKJVDMQOQ-GORDUTHDSA-K
xdp,YMOPVQQBWLGDOD-UUOKFMHZSA-K
fcl__L,QZNPNKJXABGCRC-LFRDXLMFSA-N
23dhmb,JTEYKUFKXGDTEU-VKHMYHEASA-M
4c2me,YFAUKWZNPVBCFF-XHIBXCGHSA-L
fpram,PMCOGCVKOAOZQM-ZRTZXPPTSA-M
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N
uaagmda,OXJNZXDFVLDLEI-MBCYCBSHSA-J
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L
kdo,NNLZBVFSCVTSLA-HXUQBWEZSA-M
pgp160,ONJBJMDJKLHMEK-MPQUPPDSSA-K
dtmp,GYOZYWVXFNDGLU-XLPZGREQSA-L
adprib,SRNWOUGRCWSEMX-TYASJMOZSA-L
cgly,ZUKPVRWZDMRIEO-VKHMYHEASA-N
pgp140,NA
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K
doxopa,NA
peamn,BHHGXPLMPWCGHP-UHFFFAOYSA-O
sertrna,NA
zn2,PTFCDOFLOPIGGS-UHFFFAOYSA-N
sucr,CZMRCDWAGMRECN-UGDNZRGBSA-N
trnaser,NA
orot5p,KYOBSHFOBAOFBF-XVFCMESISA-K
3oddecACP,NA
3hhcoa,VAAHKRMGOFIORX-IKTBLOROSA-J
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K
2agpe160,CKPBBEOJHAPPBT-HXUWFJFHSA-N
cu,VMQMZMRVKUZKQL-UHFFFAOYSA-N
adocbi,KQXSPGAEBZWHMC-OCUXTBADSA-N
aacoa,OJFDKHTZOUZBOS-CITAKDKDSA-J
galctn__D,RGHNJXZEOKUKBD-MGCNEYSASA-M
abt__D,HEBKCHPVOIAQTA-QWWZWVQMSA-N
3hcpalm9eACP,NA
hlipa,HPDZKCJEWNZSML-YOZKHJKSSA-H
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K
so4,QAOWNCQODCNURD-UHFFFAOYSA-L
dgmp,LTFMZDNNPPEQNG-KVQBGUIXSA-L
cdpdhdec9eg,LBKBJHVQQNUXGQ-BQUKFSKHSA-L
hacolipa,NA
imacp,YCFFMSOLUMRAMD-UHFFFAOYSA-L
trnaphe,NA
ap5a,OIMACDRJUANHTJ-XPWFQUROSA-I
stcoa,SIARJEKBADXQJG-LFZQUHGESA-J
thdp,CXMBCXQHOXUCEO-BYPYZUCNSA-L
pnto__R,GHOKWGTUZJEAQD-ZETCQYMHSA-M
gam,MSWZFWKMSRAUBD-IVMDWMLBSA-O
ca2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
trnaasp,NA
dctp,RGWHQCVHVJXOKC-SHYZEUOFSA-J
didp,BKUSIKGSPSFQAC-RRKCRQDMSA-K
seln,SPVXKVOXSXTJOY-UHFFFAOYSA-M
dump,JSRLJPSBLDHEIO-SHYZEUOFSA-L
5odhf2a,ZPEHSARSWGDCEX-UHFFFAOYSA-M
5apru,LZEXYCAGPMYXLX-UMMCILCDSA-L
dtdp4d6dm,PSXWNITXWWECNY-LPVGZGSHSA-L
3ump,FOGRQMPFHUHIGU-XVFCMESISA-L
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M
acald,IKHGUXGNUITLKF-UHFFFAOYSA-N
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J
sarcs,FSYKKLYZXJSNPZ-UHFFFAOYSA-N
udpacgal,LFTYTUAZOPRMMI-LDDHHVEYSA-L
trptrna,NA
acanth,QSACCXVHEVWNMX-UHFFFAOYSA-M
adpglc,WFPZSXYXPSUOPY-ROYWQJLOSA-L
gua,UYTPUPDQBNUYGX-UHFFFAOYSA-N
o2s,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
pgp180,UZNYMWWMHBZMLI-IOLBBIBUSA-K
phom,FXDNYOANAXWZHG-VKHMYHEASA-L
trnaala,NA
2ddg6p,OVPRPPOVAXRCED-WVZVXSGGSA-K
pdx5p,WHOMFKWHIQZTHY-UHFFFAOYSA-L
13dpg,LJQLQCAXBUHEAZ-UWTATZPHSA-J
appl,HXKKHQJGJAFBHI-GSVOUGTGSA-O
fldrd,NA
3oxoadp,RTGHRDFWYQHVFW-UHFFFAOYSA-L
3c3hmp,BITYXLXUCSKTJS-ZETCQYMHSA-L
murein4px4p,NA
phhlipa,XNYUHCDJIRFEJF-LIOVHSHWSA-G
gam6p,XHMJOUIAFHJHBW-IVMDWMLBSA-M
dsbcox,NA
catechol,YCIMNLLNPGFGHC-UHFFFAOYSA-N
alaala,DEFJQIDDEAULHB-QWWZWVQMSA-N
3hddcoa,IJFLXRCJWPKGKJ-LXIXEQKWSA-J
glcur,AEMOLEFTQBMNLQ-AQKNRBDQSA-M
mi1p__D,INAPMGSXUVUWAF-UOTPTPDRSA-L
cynt,XLJMAIOERFSOGZ-UHFFFAOYSA-M
fgam,VDXLUNDMVKSKHO-ZRTZXPPTSA-L
glytrna,NA
ps161,NA
phaccoa,ZIGIFDRJFZYEEQ-CECATXLMSA-J
2dhglcn,VBUYCZFBVCCYFD-JJYYJPOSSA-M
butso3,NA
pg161,GHQNERCMPIDAAU-ANXSUKRNSA-M
2dh3dgal,WPAMZTWLKIDIOP-NQXXGFSBSA-M
cytd,UHDGCWIWMRVCDJ-XVFCMESISA-N
grdp,GVVPGTZRZFNKDS-JXMROGBWSA-K
ala_B,UCMIRNVEIXFBKS-UHFFFAOYSA-N
murein3px4p,LOVDDQLBOGPFKC-UHFFFAOYSA-H
2dhp,PKVVTUWHANFMQC-UHFFFAOYSA-M
3oddcoa,HQANBZHVWIDNQZ-GMHMEAMDSA-J
2amsa,XMTCKNXTTXDPJX-REOHCLBHSA-N
cyst__L,ILRYLPWNYFXEMH-WHFBIAKZSA-N
mqn8,LXKDFTDVRVLXFY-WQWYCSGDSA-N
sucgsa,XTOKIEIBKARFSZ-LURJTMIESA-L
ump,DJJCXFVJDGTHFX-XVFCMESISA-L
glycogen,NA
cpe180,HCFAHMIUAQMBSN-UHFFFAOYSA-M
dd2coa,IRFYVBULXZMEDE-DEEZISNZSA-J
1agpe160,YVYMBNSKXOXSKW-HXUWFJFHSA-N
ni2,VEQPNABPJHWNSG-UHFFFAOYSA-N
thmmp,HZSAJDVWZRBGIF-UHFFFAOYSA-M
dsbaox,NA
kdo2lipid4p,LDKYKDQAKNLWER-RLUYZOBBSA-H
udcpdp,NTXGVHCCXVHYCL-RDQGWRCRSA-K
dann,KCEGBPIYGIWCDH-UHFFFAOYSA-O
uamr,NQBRVZNDBBMBLJ-MQTLHLSBSA-K
alac__S,NMDWGEGFJUBKLB-YFKPBYRVSA-M
hdca,IPCSVZSSVZVIGE-UHFFFAOYSA-M
2agpe161,NA
fprica,ABCOOORLYAOBOZ-KQYNXXCUSA-L
fc1p,KNYGWWDTPGSEPD-LFRDXLMFSA-L
udpLa4fn,QGYFHZBDXXNYAX-RTXATJJPSA-L
2agpe120,NPAZKTOOMVQLIH-UHFFFAOYSA-N
diact,QSJXEFYPDANLFS-UHFFFAOYSA-N
athr__L,AYFVYJQAPQTCCC-HRFVKAFMSA-N
dkdi,SHFQRUVRUBHHRE-CJPQEGFPSA-N
fecrm,GGUNGDGGXMHBMJ-OCIDDWSYSA-N
dtdp4d6dg,PSXWNITXWWECNY-UCBTUHGZSA-L
sl2a6o,SDVXSCSNVVZWDD-LURJTMIESA-K
mobd,MEFBJEMVZONFCJ-UHFFFAOYSA-N
clpn161,UYSHBKYVDAZLKJ-GMUISZSCSA-L
3mob,QHKABHOOEWYVLI-UHFFFAOYSA-M
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N
prlp,BLKFNHOCHNCLII-GHVQHMAVSA-J
gtspmd,NEDQLXHBVHSKNV-STQMWFEESA-P
2shchc,QJYRAJSESKVEAE-PSASIEDQSA-L
glyald,MNQZXJOMYWMBOU-VKHMYHEASA-N
eig3p,HFYBTHCYPKEDQQ-RITPCOANSA-L
galur,AEMOLEFTQBMNLQ-YMDCURPLSA-M
acglu,RFMMMVDNIPUKGG-YFKPBYRVSA-L
orn,AHLPHDHHMVZTML-BYPYZUCNSA-O
fe3dhbzs,IHUQSEJNRLOEKL-UHFFFAOYSA-N
histd,ZQISRDCJNBUVMM-YFKPBYRVSA-O
pheme,KABFMIBPWCXCRK-RGGAHWMASA-J
aspsa,HOSWPDPVFBCLSY-VKHMYHEASA-N
no2,IOVCWXUNBOPUCH-UHFFFAOYSA-M
pg140,BPHQZTVXXXJVHI-AJQTZOPKSA-M
murein5px4px4p,UVVIMBIDZMDRCG-UHFFFAOYSA-D
12dgr181,NA
3pg,OSJPPGNTCRNQQC-UWTATZPHSA-K
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N
trdox,NA
copre3,FKTVLCPLZMVWHD-LPFAUARPSA-E
1agpe161,NA
sbt6p,GACTWZZMVMUKNG-SLPGGIOYSA-L
db4p,OKYHYXLCTGGOLM-UHFFFAOYSA-L
dhmptp,DGGUVLXVLHAAGT-NJGYIYPDSA-K
2dda7p,PJWIPEXIFFQAQZ-PUFIMZNGSA-K
2agpe180,KIHAGWUUUHJRMS-JOCHJYFZSA-N
man,WQZGKKKJIJFFOK-QTVWNMPRSA-N
acglc__D,ILLOJQCWUBEHBA-KEWYIRBNSA-N
ppbng,QSHWIQZFGQKFMA-UHFFFAOYSA-M
pppg9,UHSGPDMIQQYNAX-UHFFFAOYSA-L
3ocvac11eACP,NA
grxox,NA
ps140,NA
phetrna,NA
5dh4dglc,QUURPCHWPQNNGL-ZAFYKAAXSA-L
glx,HHLFWLYXYJOTON-UHFFFAOYSA-M
dna5mtc,NA
gal1p,HXXFSFRBOHSIMQ-FPRJBGLDSA-L
trnagln,NA
copre8,DPVDDBUQBNNVPO-WTEINHRPSA-F
dtdp4addg,UIVJXHWSIFBBCY-WDQPOOCWSA-M
his__L,HNDVDQJCIGZPNO-YFKPBYRVSA-N
dgsn,YKBGVTZYEHREMT-KVQBGUIXSA-N
tma,GETQZCLCWQTVFV-UHFFFAOYSA-O
fdp,RNBGYGVWRKECFJ-VRPWFDPXSA-J
kdo8p,IZZNRKJLBIYBJN-HXUQBWEZSA-K
sl26da,GLXUWZBUPATPBR-BQBZGAKWSA-L
2ddecg3p,NA
trnahis,NA
3ohcoa,NFOYYXQAVVYWKV-HDRQGHTBSA-J
thf,MSTNYGQPCMXVAQ-RYUDHWBXSA-L
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
pmcoa,LYCRXMTYUZDUGA-UYRKPTJQSA-I
co,UGFAIRIUMAVXCW-UHFFFAOYSA-N
maltttr,LUEWUZLMQUOBSB-ZLBHSGTGSA-N
xu5p__L,FNZLKVNUWIIPSJ-WHFBIAKZSA-L
lipa,DIXUKJUHGLIZGU-OIPVZEHTSA-H
gg4abut,MKYPKZSGLSOGLL-LURJTMIESA-M
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M
rbflvrd,SGSVWAYHEWEQET-SCRDCRAPSA-N
dnad,SENPVEZBRZQVST-HISDBWNOSA-L
r5p,KTVPXOYAKDPRHY-AIHAYLRMSA-L
gthrd,RWSXRVCMGQZWBV-WDSKDSINSA-M
pacald,DTUQWGWMVIHBKE-UHFFFAOYSA-N
hom__L,UKAUYVFTDYCKQA-VKHMYHEASA-N
sheme,DLKSSIHHLYNIKN-QIISWYHFSA-D
4mop,BKAJNAXTPSGJCU-UHFFFAOYSA-M
man6p,NBSCHQHZLSJFNQ-QTVWNMPRSA-L
2agpg141,NA
mal__L,BJEPYKJPYRNKOW-REOHCLBHSA-L
ethso3,CCIVGXIOQKPBKL-UHFFFAOYSA-M
tpalm2eACP,NA
r1p,YXJDFQJKERBOBM-TXICZTDVSA-L
pran,PMFMJXPRNJUYMB-GWOFURMSSA-K
2omph,MYNOBJRQIKYBRD-MGHGRUFNSA-N
pa161,NA
psclys,BFSYFTQDGRDJNV-CDEVMZEPSA-O
feenter,NGILTSZTOFYVBF-UVJOBNTFSA-H
hxcoa,NA
rbl__D,ZAQJHHRNXZUBTE-NQXXGFSBSA-N
histrna,NA
ocACP,NA
clpn120,NA
atp,ZKHQWZAMYRWXGA-KQYNXXCUSA-J
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L
ppap,FMNMEQSRDWIBFO-UHFFFAOYSA-L
dtdprmn,ZOSQFDVXNQFKBY-CGAXJHMRSA-L
1ddecg3p,STTKJLVEXMKLNA-CQSZACIVSA-L
ag,FOIXSVOLVBLSDH-UHFFFAOYSA-N
glucys,RITKHVBHSGLULN-WHFBIAKZSA-M
pg141,NA
tyr__L,OUYCCCASQSFEME-QMMMGPOBSA-N
scl,KWIZRXMMFRBUML-AHGFGAHVSA-F
gmp,RQFCJASXJCIDSX-UUOKFMHZSA-L
hmbil,WDFJYRZCZIUBPR-UHFFFAOYSA-F
rbl__L,ZAQJHHRNXZUBTE-UCORVYFPSA-N
1agpe140,RPXHXZNGZBHSMJ-GOSISDBHSA-N
suchms,GNISQJGXJIDKDJ-YFKPBYRVSA-M
murein3p3p,QKZNHGKXDALVQW-UHFFFAOYSA-I
malcoa,LTYOQGRJFJAKNA-DVVLENMVSA-I
gln__L,ZDXPYRJPNDTMRX-VKHMYHEASA-N
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J
ccmuac,TXXHDPDFNKHHGW-CCAGOZQPSA-L
t3c7mrseACP,NA
ser__L,MTCFGRXMJLQNBG-REOHCLBHSA-N
copre2,BKIWSQUNFCJSOI-HZUOBFSFSA-E
sertrna_sec,NA
trnatrp,NA
5mdru1p,CNSJRYUMVMWNMC-RITPCOANSA-L
mql8,OIEZRVBFVPGODT-WQWYCSGDSA-N
LalaDgluMdapDala,BAPAFFOXTCMVCC-UHFFFAOYSA-M
apg180,WCMVNCVROQLVSH-JBQXKKLXSA-M
hhlipa,HHPCMWTVGVTYIC-CFEULOSXSA-H
ps120,NA
toctd2eACP,NA
Nmtrp,CZCIKBSVHDNIDH-NSHDSACASA-N
all__D,WQZGKKKJIJFFOK-IVMDWMLBSA-N
5aizc,XFVULMDJZXYMSG-ZIYNGMLESA-L
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
pgp181,NA
3hdcoa,HIVSMYZAMUNFKZ-PNPVFPMQSA-J
xyl__D,SRBFZHDQGSBBOR-IOVATXLUSA-N
lpp,NA
sbzcoa,AVOVYFCDODUXLY-HSJNEKGZSA-I
lgt__S,VDYDCVUWILIYQF-CSMHCCOUSA-M
murein5px3p,NA
mal__D,BJEPYKJPYRNKOW-UWTATZPHSA-L
6hmhptpp,FCQGJGLSOWZZON-UHFFFAOYSA-K
malACP,NA
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
dadp,DAEAPNUQQAICNR-RRKCRQDMSA-K
lipidAds,HLDJGHAAKRKPAV-QDORLFPLSA-L
n2o,GQPLMRYTRLFLPF-UHFFFAOYSA-N
oxptn,VBKPPDYGFUZOAJ-UHFFFAOYSA-M
