,kcat,data_type,MW,kcat_MW
FAD_4_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_4_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_4_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_4_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_4_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_4_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_4_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_4_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_4_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_4_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_4_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_4_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_4_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_4_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_4_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_4_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_4_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_4_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_4_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_4_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_4_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_4_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_4_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_4_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_4_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_4_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_4_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_4_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_4_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_4_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_4_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_4_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
FAD_25_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_25_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_25_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_25_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_25_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_25_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_25_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_25_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_25_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_25_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_25_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_25_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_25_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_25_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_25_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_25_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_25_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_25_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_25_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_25_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_25_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_25_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_25_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_25_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_25_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_25_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_25_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_25_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_25_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_25_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_25_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_25_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_25_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_25_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_25_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_25_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_25_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_25_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_25_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_25_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_25_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_25_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_25_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_25_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_25_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_25_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_25_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_25_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_25_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_25_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_25_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_25_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_25_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_25_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_25_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_25_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_25_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_25_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_25_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
FAD_26_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_26_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_26_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_26_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_26_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_26_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_26_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_26_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_26_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_26_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_26_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_26_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_26_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_26_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_26_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_26_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_26_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_26_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_26_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_26_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_26_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_26_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_26_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_26_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_26_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_26_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_26_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_26_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_26_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_26_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_26_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_26_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_26_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_26_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_26_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_26_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_26_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_26_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_26_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_26_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_26_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_26_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_26_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_26_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_26_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_26_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_26_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_26_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_26_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_26_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_26_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_26_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_26_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_26_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_26_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_26_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_26_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_26_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_26_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
FAD_27_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_27_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_27_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_27_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_27_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_27_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_27_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_27_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_27_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_27_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_27_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_27_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_27_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_27_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_27_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_27_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_27_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_27_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_27_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_27_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_27_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_27_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_27_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_27_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_27_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_27_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_27_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_27_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_27_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_27_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_27_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_27_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_27_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_27_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_27_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_27_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_27_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_27_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_27_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_27_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_27_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_27_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_27_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_27_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_27_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_27_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_27_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_27_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_27_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_27_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_27_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_27_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_27_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_27_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_27_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_27_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_27_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_27_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_27_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
CYP1_num2,5403.507963854259,fill,290592.37200000044,66941.29145921044
FAD_21_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_21_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_21_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_21_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_21_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_21_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_21_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_21_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_21_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_21_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_21_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_21_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_21_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_21_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_21_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_21_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_21_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_21_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_21_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_21_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_21_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_21_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_21_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_21_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_21_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_21_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_21_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_21_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_21_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_21_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_21_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_21_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_21_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_21_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_21_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_21_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_21_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_21_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_21_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_21_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_21_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_21_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_21_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_21_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_21_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_21_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_21_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_21_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_21_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_21_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_21_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_21_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_21_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_21_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_21_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_21_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_21_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_21_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_21_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
MACCOAT_num2,4.8,Database,46106.694600000075,374.7828845661812
MACCOAT_num3,4.8,Database,485622.12960000004,35.58322190595656
MACCOAT_num4,4.8,Database,42980.161300000036,402.04595509510074
MACCOAT_num5,4.8,Database,85309.81500000005,202.555825493233
MACCOAT_num6,4.8,Database,42413.99390000002,407.4127053618497
FAD_22_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_22_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_22_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_22_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_22_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_22_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_22_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_22_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_22_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_22_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_22_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_22_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_22_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_22_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_22_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_22_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_22_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_22_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_22_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_22_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_22_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_22_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_22_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_22_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_22_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_22_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_22_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_22_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_22_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_22_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_22_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_22_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_22_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_22_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_22_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_22_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_22_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_22_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_22_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_22_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_22_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_22_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_22_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_22_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_22_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_22_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_22_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_22_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_22_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_22_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_22_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_22_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_22_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_22_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_22_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_22_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_22_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_22_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_22_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
FAD_23_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_23_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_23_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_23_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_23_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_23_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_23_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_23_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_23_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_23_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_23_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_23_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_23_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_23_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_23_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_23_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_23_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_23_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_23_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_23_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_23_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_23_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_23_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_23_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_23_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_23_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_23_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_23_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_23_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_23_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_23_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_23_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_23_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_23_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_23_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_23_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_23_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_23_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_23_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_23_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_23_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_23_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_23_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_23_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_23_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_23_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_23_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_23_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_23_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_23_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_23_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_23_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_23_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_23_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_23_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_23_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_23_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
