reactions,metabolites,metabolitestotal,gpr,genes
PSIIum_num1,p680_exc_um,p680,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS04600
PSIIum_num1,p680_exc_um,p680,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS09545
PSIIum_num1,p680_exc_um,p680,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS08555
PSIIum_num1,p680_exc_um,p680,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS10225
PSIIum_num1,p680_exc_um,p680,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS08550
PSIIum_num1,p680_exc_um,p680,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS12590
PSIIum_num1,p680_exc_um,p680,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS08350
PSIIum_num1,p680_exc_um,p680,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS09955
PSIIum_num1,p680_exc_um,p680,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS03575
PSIIum_num1,p680_exc_um,p680,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS01145
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS06025
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS01140
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS06030
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS13795
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS01500
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS11400
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS13675
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS13745
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS03360
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS01750
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS03570
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS05330
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS02165
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS03355
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,Synpcc7942_2010
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS03585
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS06020
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS04600
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS09545
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS08555
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS10225
PSIIum_num1,pq_um,pq_um,SYNPCC7942_RS01140 and SYNPCC7942_RS01145 and SYNPCC7942_RS01500 and SYNPCC7942_RS01750 and SYNPCC7942_RS02165 and SYNPCC7942_RS13675 and SYNPCC7942_RS03355 and SYNPCC7942_RS03360 and SYNPCC7942_RS03570 and SYNPCC7942_RS03575 and SYNPCC7942_RS03585 and SYNPCC7942_RS04600 and SYNPCC7942_RS05330 and SYNPCC7942_RS13745 and SYNPCC7942_RS06020 and SYNPCC7942_RS06025 and SYNPCC7942_RS06030 and SYNPCC7942_RS08350 and SYNPCC7942_RS08550 and SYNPCC7942_RS08555 and SYNPCC7942_RS13795 and SYNPCC7942_RS09545 and SYNPCC7942_RS09955 and SYNPCC7942_RS10225 and SYNPCC7942_RS11400 and SYNPCC7942_RS12590 and Synpcc7942_2010,SYNPCC7942_RS08550
