metname,inchikey
trp__L,QIVBCDIJIAJPQS-VIFPVBQESA-N
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K
fdxrd,NA
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N
12dgr161,NA
ttclyco,NA
h2o2,MHAJPDPJQMAIIY-UHFFFAOYSA-N
ade,GFFGJBXGBJISGV-UHFFFAOYSA-N
udpglcur,HDYANYHVCAPMJV-LXQIFKJMSA-K
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K
2mecdp,SFRQRNJMIIUYDI-UHNVWZDZSA-L
2ahethmpp,RRUVJGASJONMDY-UHFFFAOYSA-L
photon490,NA
ocdcaACP,NA
dgdg1619Z160,NA
photon570,NA
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L
p680_um,NA
h2o_u,NA
5mdr1p,JTFITTQBRJDSTL-KVTDHHQDSA-L
fprica,ABCOOORLYAOBOZ-KQYNXXCUSA-L
dump,JSRLJPSBLDHEIO-SHYZEUOFSA-L
epxqtrna,NA
arg__L,ODKSFYDXXFIFQN-BYPYZUCNSA-O
utp,PGAVKCOVUIYSFO-XVFCMESISA-J
lipidX2,NA
bcryptox,DMASLKHVQRHNES-FKKUPVFPSA-N
glyclt,AEMRFAOFKBGASW-UHFFFAOYSA-M
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P
malACP,NA
4r5au,XKQZIXVJVUPORE-RPDRRWSUSA-N
prfp,QOUSHGMTBIIAHR-KEOHHSTQSA-J
hdeACP,NA
tyr__L,OUYCCCASQSFEME-QMMMGPOBSA-N
photon550,NA
sucbz,YIVWQNVQRXFZJB-UHFFFAOYSA-L
leu__L,ROHFNLRQFUQHCH-YFKPBYRVSA-N
cbm,KXDHJXZQYSOELW-UHFFFAOYSA-M
fmnh2,YTNIXZGTHTVJBW-SCRDCRAPSA-L
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N
gly,DHMQDGOQFOQNFH-UHFFFAOYSA-N
3a2oxpp,NA
spmd,ATHGHQPFGPMSJY-UHFFFAOYSA-Q
quetrna,NA
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L
alac__S,NMDWGEGFJUBKLB-YFKPBYRVSA-M
glytrna,NA
actACP,NA
quln,GJAWHXHKYYXBSV-UHFFFAOYSA-L
uaccg,BEGZZYPUNCJHKP-DBYWSUQTSA-K
thmpp,AYEKOFBPNLCAJY-UHFFFAOYSA-L
acACP,NA
octapb,NA
datp,SUYVUBYJARFZHO-RRKCRQDMSA-J
skm,JXOHGGNKMLTUBP-HSUXUTPPSA-M
glyc__R,RBNPOMFGQQGHHO-UWTATZPHSA-M
protrna,NA
hgmeACP,NA
trnatyr,NA
hom__L,UKAUYVFTDYCKQA-VKHMYHEASA-N
pant__R,OTOIIPJYVQJATP-BYPYZUCNSA-M
lipopb,NA
dmlz,SXDXRJZUAJBNFL-XKSSXDPKSA-M
1hdecg3p,NA
thrtrna,NA
hmbil,WDFJYRZCZIUBPR-UHFFFAOYSA-F
pq_um,NA
acgam6p,BRGMHAYQAZFZDJ-RTRLPJTCSA-L
udpsq,FQANCGQCBCUSMI-JZMIEXBBSA-K
photon690,NA
pan4p,JDMUPRLRUUMCTL-VIFPVBQESA-L
pser__L,BZQFBWGGLXLEPQ-REOHCLBHSA-L
butACP,NA
cdg,XIUIRSLBMMTDSK-UHFFFAOYSA-M
caro,OENHQHLEOONYIE-JLTXGRSLSA-N
thf,MSTNYGQPCMXVAQ-RYUDHWBXSA-L
akg,KPGXRSRHYNQIFN-UHFFFAOYSA-L
dczcaro,NA
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
nadph,ACFIXJIJDZMPPO-NNYOXOHSSA-J
neuspn,ATCICVFRSJQYDV-XILUKMICSA-N
glcdg1819Z160,NA
1p3h5c,WFOFKRKDDKGRIK-DMTCNVIQSA-M
asntrna,NA
zcarote,BIWLELKAFXRPDE-WTXAYMOSSA-N
pg1819Z160,NA
2pglyc,ASCFNMCAHFUBCO-UHFFFAOYSA-K
5caiz,JHLXDWGVSYMXPL-XVFCMESISA-K
2ahhmd,FCQGJGLSOWZZON-UHFFFAOYSA-L
preq1,MEYMBLGOKYDGLZ-UHFFFAOYSA-O
glx,HHLFWLYXYJOTON-UHFFFAOYSA-M
nad,BAWFJGJZGIEFAR-NNYOXOHSSA-M
gdpddman,PNHLMHWWFOPQLK-BKUUWRAGSA-L
3ooctdACP,NA
btamp,UTQCSTJVMLODHM-RHCAYAJFSA-N
pap,WHTCPDAXWFLDIH-KQYNXXCUSA-J
his__L,HNDVDQJCIGZPNO-YFKPBYRVSA-N
ocACP,NA
adocbip,MQCMBMUJJHSGIF-QMUWONGRSA-K
fald,WSFSSNUMVMOOMR-UHFFFAOYSA-N
uamag,OJZCATPXPWFLHF-HPUCEMLMSA-J
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N
lipamp,NA
mobd,MEFBJEMVZONFCJ-UHFFFAOYSA-N
dann,KCEGBPIYGIWCDH-UHFFFAOYSA-O
murein4px4px4p,NA
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
ile__L,AGPKZVBTJJNPAG-WHFBIAKZSA-N
p700_um,NA
applp,YBOLZUJJGUZUDC-GSVOUGTGSA-M
dhnpt,YQIFAMYNGGOTFB-XINAWCOVSA-N
