metname,inchikey
prbatp,RKNHJBVBFHDXGR-KEOHHSTQSA-H
h2o_x,NA
provitd3,NA
3c3hmp,BITYXLXUCSKTJS-ZETCQYMHSA-L
ditp,UFJPAQSLHAGEBL-RRKCRQDMSA-J
e700_u,NA
akg,KPGXRSRHYNQIFN-UHFFFAOYSA-L
argsuc,KDZOASGQNOPSCU-ZBHICJROSA-M
3hechin,NA
zcarote,BIWLELKAFXRPDE-WTXAYMOSSA-N
prpp,PQGCEDQWHSBAJP-TXICZTDVSA-I
tag6p__D,BGWGXPAPYGQALX-OEXCPVAWSA-L
pa182_9_12,NA
choles,NA
ump,DJJCXFVJDGTHFX-XVFCMESISA-L
dutp,AHCYMLUZIRLXAA-SHYZEUOFSA-J
2obut,TYEYBOSBBBHJIV-UHFFFAOYSA-M
r1p,YXJDFQJKERBOBM-TXICZTDVSA-L
precyanphy,NA
34dhoxpeg,MTVWFVDWRVYDOR-UHFFFAOYSA-N
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L
ocACP,NA
glu5sa,KABXUUFDPUOJMW-BYPYZUCNSA-N
damp,KHWCHTKSEGGWEX-RRKCRQDMSA-L
hcys__L,FFFHZYDWPBMWHY-UHFFFAOYSA-N
ppp9,KSFOVUSSGSKXFI-UJJXFSCMSA-L
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
sqdg161,NA
mgdg161,NA
pgp160,ONJBJMDJKLHMEK-MPQUPPDSSA-K
2o3h4pbut,NA
alac__S,NMDWGEGFJUBKLB-YFKPBYRVSA-M
4mhetz,BKAWJIRCKVUVED-UHFFFAOYSA-N
hgbam,JJMDOVLPFPOLFZ-IPUCCYEASA-L
hmbil,WDFJYRZCZIUBPR-UHFFFAOYSA-F
rdRieskeB6_u,NA
aps,IRLPACMLTUPBCL-KQYNXXCUSA-L
gdpddman,PNHLMHWWFOPQLK-BKUUWRAGSA-L
dxyl5p,AJPADPZSRRUGHI-RFZPGFLSSA-L
npdp,NA
db4p,OKYHYXLCTGGOLM-UHFFFAOYSA-L
3odecACP,NA
q8,ICFIZJQGJAJRSU-SGHXUWJISA-N
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L
3hcmrs7eACP,NA
ddcaACP,NA
sqdg181,NA
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K
dnad,SENPVEZBRZQVST-HISDBWNOSA-L
sucbz,YIVWQNVQRXFZJB-UHFFFAOYSA-L
uama,NTMMCWJNQNKACG-KBKUWGQMSA-K
s3_u,NA
arg__L,ODKSFYDXXFIFQN-BYPYZUCNSA-O
dcaACP,NA
cdpdhdecg,NA
r5p,KTVPXOYAKDPRHY-AIHAYLRMSA-L
cit,KRKNYBCHXYNGOX-UHFFFAOYSA-K
4a2mpmpmd,NA
pant__R,OTOIIPJYVQJATP-BYPYZUCNSA-M
3hbutACP,NA
thfglu,ZAOGJXDWOQXFBW-FGRDXJNISA-K
dhor__S,UFIVEPVSAGBUSI-REOHCLBHSA-M
acon,NA
gdpfuc,LQEBEXMHBLQMDB-JGQUBWHWSA-L
etoh,LFQSCWFLJHTTHZ-UHFFFAOYSA-N
s2_u,NA
pgp184_6_9_12_15,NA
3ooctACP,NA
t3c9palmeACP,NA
h2,UFHFLCQGNIYNRP-UHFFFAOYSA-N
trnaval,NA
pgp183_9_12_15,NA
glx,HHLFWLYXYJOTON-UHFFFAOYSA-M
pre4,IOBDBIPWYQGVMM-VLMJWMIZSA-F
cdpdodecg,PDCWLWQTNQCGRI-IGIWICMZSA-L
u3hga,ZFPNNOXCEDQJQS-SSVOXRMNSA-M
udpacmana,NA
pa181_9,NA
ahcys,ZJUKTBDSGOFHSH-WFMPWKQPSA-N
2mm,NA
3pg,OSJPPGNTCRNQQC-UWTATZPHSA-K
pqn_u,NA
ametam,ZUNBITIXDCPNSD-LSRJEVITSA-O
imp,GRSZFWQUAKGDAV-KQYNXXCUSA-L
pa183_9_12_15,NA
2mahmp,AGQJQCFEPUVXNK-UHFFFAOYSA-K
dtmp,GYOZYWVXFNDGLU-XLPZGREQSA-L
pan4p,JDMUPRLRUUMCTL-VIFPVBQESA-L
ficytc6_l,NA
ACP,NA
glyc__R,RBNPOMFGQQGHHO-UWTATZPHSA-M
hemeX_u,NA
gal,WQZGKKKJIJFFOK-PHYPRBDBSA-N
h_l,NA
nadh,BOPGDPNILDQYTO-NNYOXOHSSA-L
cytd,UHDGCWIWMRVCDJ-XVFCMESISA-N
s,NINIDFKCEFEMDL-UHFFFAOYSA-N
trnauri,NA
aacoa,OJFDKHTZOUZBOS-CITAKDKDSA-J
thrp,USRGIUJOYOXOQJ-GBXIJSLDSA-L
ru5p__D,FNZLKVNUWIIPSJ-UHNVWZDZSA-L
3pg_x,NA
1odec6912eg3p,NA
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M
C04051,DVNYTAVYBRSTGK-UHFFFAOYSA-N
2dda7p,PJWIPEXIFFQAQZ-PUFIMZNGSA-K
uGgla,PFMVORMCVGOQKR-XEKCPOMLSA-K
dump,JSRLJPSBLDHEIO-SHYZEUOFSA-L
pcrd,NA
p680_u,NA
hemeB2p_u,NA
orot5p,KYOBSHFOBAOFBF-XVFCMESISA-K
4a_hthptn,NA
hgentis,IGMNYECMUMZDDF-UHFFFAOYSA-M
trnahis,NA
s17bp,OKHXOUGRECCASI-SHUUEZRQSA-J
trnapro,NA
2mm__R,NA
2ahhmd,FCQGJGLSOWZZON-UHFFFAOYSA-L
fdxo_2_2,NA
gar,OBQMLSFOUZUIOB-HJZCUYRDSA-M
dgdg161,NA
5aprbu,RQRINYISXYAZKL-RPDRRWSUSA-L
dgdg182_9_12,NA
4pasp,IXZNKTPIYKDIGG-REOHCLBHSA-L
h2o_u,NA
3a2oprop,NA
agm,QYPPJABKJHAVHS-UHFFFAOYSA-P
hom__L,UKAUYVFTDYCKQA-VKHMYHEASA-N
12dgr161,NA
hdeACP,NA
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N
omppp9,IOQIILLGNAOXJE-JXBSUKTBSA-K
34dhmald,YUGMCLJIWGEKCK-UHFFFAOYSA-N
3hmp,DBXBTMSZEOQQDU-UHFFFAOYSA-M
thex2eACP,NA
5mdr1p,JTFITTQBRJDSTL-KVTDHHQDSA-L
val__L,KZSNJWFQEVHDMF-BYPYZUCNSA-N
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K
s7p,JDTUMPKOJBQPKX-GBNDHIKLSA-L
n2o,GQPLMRYTRLFLPF-UHFFFAOYSA-N
u23ga,KOJCFMYSTWNMQW-RUAJDYCTSA-L
tddec2eACP,NA
hemeB3p_y,NA
gcarote,HRQKOYFGHJYEFS-BXOLYSJBSA-N
xu5p__D,FNZLKVNUWIIPSJ-RFZPGFLSSA-L
cynt,XLJMAIOERFSOGZ-UHFFFAOYSA-M
12ppd__S,DNIAPMSPPWPWGF-VKHMYHEASA-N
4gudbutn,TUHVEAJXIMEOSA-UHFFFAOYSA-N
g6p,NBSCHQHZLSJFNQ-GASJEMHNSA-L
hmppp9,MVCDIAGKFJFPBB-JXBSUKTBSA-L
cdpdodec91215eg,NA
12dgr180,NA
rb15bp,YAHZABJORDUQGO-NQXXGFSBSA-J
dha,RXKJFZQQPQGTFL-UHFFFAOYSA-N
g6p_B,NBSCHQHZLSJFNQ-VFUOTHLCSA-L
echin,QXNWZXMBUKUYMD-QQGJMDNJSA-N
nicnt,NA
2dhp,PKVVTUWHANFMQC-UHFFFAOYSA-M
adpglc,WFPZSXYXPSUOPY-ROYWQJLOSA-L
uaagmda,OXJNZXDFVLDLEI-MBCYCBSHSA-J
csn,OPTASPLRGRRNAP-UHFFFAOYSA-N
appl,HXKKHQJGJAFBHI-GSVOUGTGSA-O
atp,ZKHQWZAMYRWXGA-KQYNXXCUSA-J
samprot,NA
lald__D,BSABBBMNWQWLLU-GSVOUGTGSA-N
pyam5p,ZMJGSOSNSPKHNH-UHFFFAOYSA-M
thdp,CXMBCXQHOXUCEO-BYPYZUCNSA-L
t3c5ddeceACP,NA
histdnl,NA
nad,BAWFJGJZGIEFAR-NNYOXOHSSA-M
mgdg160,NA
4mop,BKAJNAXTPSGJCU-UHFFFAOYSA-M
dhptn,NA
enz,NA
cdpdodec11eg,KISJWPWNABZPGN-IGIWICMZSA-L
dgdg181,NA
pram,SKCBPEVYGOQGJN-TXICZTDVSA-M
ind,NA
12dgr184_6_9_12_15,NA
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N
g1p_B,HXXFSFRBOHSIMQ-DVKNGEFBSA-L
pg184_6_9_12_15,NA
udcpp,UFPHFKCTOZIAFY-RDQGWRCRSA-L
na1,FKNQFGJONOIPTF-UHFFFAOYSA-N
1odec11eg3p,NA
dtocophe,GZIFEOYASATJEH-VHFRWLAGSA-N
pydx5p,NGVDGCNFYWLIFO-UHFFFAOYSA-L
lgt__S,VDYDCVUWILIYQF-CSMHCCOUSA-M
alaala,DEFJQIDDEAULHB-QWWZWVQMSA-N
3php,LFLUCDOSQPJJBE-UHFFFAOYSA-K
3psme,QUTYKIXIUDQOLK-PRJMDXOYSA-J
cdpglc,NA
ficytc6,NA
23dpg,XOHUEYCVLUUEJJ-UWTATZPHSA-I
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J
cmp,IERHLVCPSMICTF-XVFCMESISA-L
glyclt,AEMRFAOFKBGASW-UHFFFAOYSA-M
pqhb6l_y,NA
pcox,NA
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
dgdp,CIKGWCTVFSRMJU-KVQBGUIXSA-K
3ophb,UTIBHEBNILDQKX-LQOKPSQISA-M
acg5sa,BCPSFKBPHHBDAI-LURJTMIESA-M
leutrna,NA
12mgdg181,NA
pa181,NA
utp,PGAVKCOVUIYSFO-XVFCMESISA-J
citr__L,RHGKLRLOHDJJDR-BYPYZUCNSA-N
mthgxl,AIJULSRZWUXGPQ-UHFFFAOYSA-N
h_x,NA
pap,WHTCPDAXWFLDIH-KQYNXXCUSA-J
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J
trnaleu,NA
hco3,BVKZGUZCCUSVTD-UHFFFAOYSA-M
4hbz,FJKROLUGYXJWQN-UHFFFAOYSA-M
phpyr,BTNMPGBKDVTSJY-UHFFFAOYSA-M
3dhq,WVMWZWGZRAXUBK-SYTVJDICSA-M
dtdpgal,NA
uacgam,LFTYTUAZOPRMMI-CFRASDGPSA-L
p700_u,NA
trnathr,NA
glu__D,WHUUTDBJXJRKMK-GSVOUGTGSA-M
arsn,NA
e4hglu,HBDWQSHEVMSFGY-STHAYSLISA-M
