metname,inchikey
hpyr,HHDDCCUIIUWNGJ-UHFFFAOYSA-M
R_3hdcoa,NA
fecrm,GGUNGDGGXMHBMJ-OCIDDWSYSA-N
adphep_DD,KMSFWBYFWSKGGR-FQBROAFUSA-L
dhnpt,YQIFAMYNGGOTFB-XINAWCOVSA-N
3opnonacoa,NA
trnahis_preq34,NA
pnona2coa,NA
fe3,VTLYFUHAOXGGBS-UHFFFAOYSA-N
2ohph,YGTMSXVYLRCOLD-MGDAWYEDSA-N
cpg180,ACOSNNHXZDLJJE-UHFFFAOYSA-M
4mcat,ZBCATMYQYDCTIZ-UHFFFAOYSA-N
zn2,PTFCDOFLOPIGGS-UHFFFAOYSA-N
dttp,NHVNXKFIZYSCEB-XLPZGREQSA-J
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K
murein3p3p,QKZNHGKXDALVQW-UHFFFAOYSA-I
moadcosh,NA
dpcoa,KDTSHFARGAKYJN-IBOSZNHHSA-L
xtp,CAEFEWVYEZABLA-UUOKFMHZSA-J
3oxdhscoa,IFFFDKYRRUVOFP-HURBHMQQSA-I
4mbzalc,KMTDMTZBNYGUNX-UHFFFAOYSA-N
ethoc,NA
glucys,RITKHVBHSGLULN-WHFBIAKZSA-M
fe3mcbtt,NA
pyovd_kt,NA
hpac,NA
S_gtrdhdlp,PWTIHZUSTBSVGF-UHFFFAOYSA-M
R_3hphxa,NA
opmeACP,NA
anhm3p,KGVLFEPQSVUIRC-FYQNUYSYSA-L
acglu,RFMMMVDNIPUKGG-YFKPBYRVSA-L
3mob,QHKABHOOEWYVLI-UHFFFAOYSA-M
hgentis,IGMNYECMUMZDDF-UHFFFAOYSA-M
glutar,JFCQEDHGNNZCLN-UHFFFAOYSA-L
td58_2,NA
vacc2coa,NA
5a2opntn,BWHGMFYTDQEALD-UHFFFAOYSA-N
3optslacoa,NA
phetrna,NA
lipopb,NA
3pqq,NA
3hdec4coa,NA
ttrcyc,OFVLGDICTFRJMM-WESIUVDSSA-N
ocdca,QIQXTHQIDYTFRH-UHFFFAOYSA-M
4per,ZCZXOHUILRHRQJ-PWNYCUMCSA-K
but2eACP,NA
C80pPHA,NA
trdrd,NA
ser__D,MTCFGRXMJLQNBG-UWTATZPHSA-N
2ameph,QQVDJLLNRSOCEL-UHFFFAOYSA-N
5apru,LZEXYCAGPMYXLX-UMMCILCDSA-L
no3,NHNBFGGVMKEFGY-UHFFFAOYSA-N
1py4h3c,NA
R3hdec4coa,NA
13dampp,NA
phehxa,NA
sbo3,NA
cro4,ZCDOYSPFYFSLEW-UHFFFAOYSA-N
dtdp4d6dm,PSXWNITXWWECNY-LPVGZGSHSA-L
dsbcox,NA
dann,KCEGBPIYGIWCDH-UHFFFAOYSA-O
4hptn,NA
arbtn,NA
2hchd,VPGPQVKJUYKKNN-AWYLAFAOSA-M
dad_2,OLXZPDWKRNYJJZ-RRKCRQDMSA-N
tcynt,ZMZDMBWJUHKJPS-UHFFFAOYSA-M
mthd,NA
R_3hpnona,NA
oxadpcoa,VKKKAAPGXHWXOO-BIEWRJSYSA-I
trnathr,NA
f1p,RHKKZBWRNHGJEZ-VRPWFDPXSA-L
ggspmd,NA
3otdcoa,IQNFBGHLIVBNOU-QSGBVPJFSA-J
m_xyl,IVSZLXZYQVIEFR-UHFFFAOYSA-N
adcobhex,AXZSUSWNAXMBBB-NQYRMHKHSA-L
ttdcap,NA
orn,AHLPHDHHMVZTML-BYPYZUCNSA-O
gdptp,KCPMACXZAITQAX-UUOKFMHZSA-H
chor,WTFXTQVDAKGDEY-HTQZYQBOSA-L
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N
dd2coa,IRFYVBULXZMEDE-DEEZISNZSA-J
micit,HHKPKXCSHMJWCF-WVBDSBKLSA-K
pentso3,NA
15dap,VHRGRCVQAFMJIZ-UHFFFAOYSA-P
pald,NA
unquivo,NA
imacp,YCFFMSOLUMRAMD-UHFFFAOYSA-L
gthox,YPZRWBKMTBYPTK-BJDJZHNGSA-L
kdo2lipid4L_kt,NA
orn__D,AHLPHDHHMVZTML-SCSAIBSYSA-O
C121aPHA,NA
stcoa,SIARJEKBADXQJG-LFZQUHGESA-J
R_3hptcoa,NA
R_3hmrscoa,OXBHKMHNDGRDCZ-FZFQHCCSSA-J
val__D,NA
forglu,NRXIKWMTVXPVEF-BYPYZUCNSA-M
mi1p__D,INAPMGSXUVUWAF-UOTPTPDRSA-L
air,PDACUKOKVHBVHJ-ZRTZXPPTSA-M
glyclt,AEMRFAOFKBGASW-UHFFFAOYSA-M
rdxr,NA
ggbdapal,NA
algac_MG_23,NA
balabala,NA
dgtp,HAAZLUGHYHWQIW-KVQBGUIXSA-J
2agpg160,ODJYINYQGFIIRK-UHFFFAOYSA-M
3opoctacoa,NA
cdpdodecg,PDCWLWQTNQCGRI-IGIWICMZSA-L
murein4px4px4p,NA
db4p,OKYHYXLCTGGOLM-UHFFFAOYSA-L
glycol,NA
cu,VMQMZMRVKUZKQL-UHFFFAOYSA-N
dmbzid,LJUQGASMPRMWIW-UHFFFAOYSA-N
hisgly,NA
pant__R,OTOIIPJYVQJATP-BYPYZUCNSA-M
gdpmann,MVMSCBBUIHUTGJ-GDJBGNAASA-L
ppp9,KSFOVUSSGSKXFI-UJJXFSCMSA-L
1agpg161,NA
pre6a,SOHWQLUTRKYCGZ-YTMGQXKNSA-G
meoh,OKKJLVBELUTLKV-UHFFFAOYSA-N
balaleu,NA
skm,JXOHGGNKMLTUBP-HSUXUTPPSA-M
3mgcoa,GXKSHRDAHFLWPN-RKYLSHMCSA-I
butACP,NA
bwcogdp,NA
malttr,FYGDTMLNYKFZSV-PXXRMHSHSA-N
R_3hhdcoa,NA
methf,MEANFMOQMXYMCT-OLZOCXBDSA-M
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
trnahis,NA
3ophb,UTIBHEBNILDQKX-LQOKPSQISA-M
ala__L,QNAYBMKLOCPYGJ-REOHCLBHSA-N
2mb2coa,PMWATMXOQQZNBX-DKBZLLMOSA-J
adocbip,MQCMBMUJJHSGIF-QMUWONGRSA-K
dctp,RGWHQCVHVJXOKC-SHYZEUOFSA-J
ppcoa,QAQREVBBADEHPA-IEXPHMLFSA-J
ppgpp,BUFLLCUFNHESEH-UUOKFMHZSA-I
pre3b,KJHZYYJBHKAUHS-NXWQJPGNSA-H
co2dam,IADMSJRJSGLGJI-OKJGWHJPSA-H
2oxpaccoa,ZQZCWPBSHHYCMM-BETJHJQZSA-J
3htdcoa,OXBHKMHNDGRDCZ-STLSENOWSA-J
tsul,DHCDFWKWKRSZHF-UHFFFAOYSA-M
focytc,NA
malttre,NA
hlipa_kt,NA
C60atPHA,NA
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
leuleu,LCPYQJIKPJDLLB-UHFFFAOYSA-N
2mcacn,NUZLRKBHOBPTQV-ARJAWSKDSA-K
1pqq,NA
accoa,ZSLZBFCDCINBPY-ZSJPKINUSA-J
h2mb4p,MDSIZRKJVDMQOQ-GORDUTHDSA-K
1ag160,NA
3ohpcoa,NA
iscu,NA
pocta2coa,NA
btamp,UTQCSTJVMLODHM-RHCAYAJFSA-N
acon_T,GTZCVFVGUGFEME-HNQUOIGGSA-K
coucoa,DMZOKBALNZWDKI-MATMFAIHSA-J
h2o2,MHAJPDPJQMAIIY-UHFFFAOYSA-N
5mdr1p,JTFITTQBRJDSTL-KVTDHHQDSA-L
fdxr_22,NA
sucsal,UIUJIQZEACWQSV-UHFFFAOYSA-M
bz,WPYMKLBDIGXBTP-UHFFFAOYSA-M
leutrna,NA
acg5sa,BCPSFKBPHHBDAI-LURJTMIESA-M
cchoxod,HVZGWILTESYJSP-MGLVMYNNSA-M
tyr__D,NA
hdd2coa,JUPAQFRKPHPXLD-MSHHSVQMSA-J
gly,DHMQDGOQFOQNFH-UHFFFAOYSA-N
prealginate_G,NA
vacc,NA
acon_C,GTZCVFVGUGFEME-IWQZZHSRSA-K
ptcoa,RXUATCUKICAIOA-ZMHDXICWSA-J
24dab,OGNSCSPNOLGXSM-VKHMYHEASA-O
feenter,NGILTSZTOFYVBF-UVJOBNTFSA-H
ala__D,QNAYBMKLOCPYGJ-UWTATZPHSA-N
2obut,TYEYBOSBBBHJIV-UHFFFAOYSA-M
pvdiq,NA
h2co3,NA
glyc__R,RBNPOMFGQQGHHO-UWTATZPHSA-M
itp,HAEJPQIATWHALX-KQYNXXCUSA-J
ahdt,DGGUVLXVLHAAGT-XINAWCOVSA-J
4hoxoh,ALFQPWXBAWHVDP-UHFFFAOYSA-M
2kmb,SXFSQZDSUWACKX-UHFFFAOYSA-M
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N
hdd7_2,NA
hdceap,NA
thymd,IQFYYKKMVGJFEH-XLPZGREQSA-N
1ag181d9,NA
lnlc,OYHQOLUKZRVURQ-HZJYTTRNSA-M
3uib,PHENTZNALBMCQD-UHFFFAOYSA-M
ibcoa,AEWHYWSPVRZHCT-NDZSKPAWSA-J
hisp,CWNDERHTHMWBSI-YFKPBYRVSA-M
hpphlipa_kt,NA
bwco1gdp,NA
C70aPHA,NA
asn__D,NA
3ophpcoa,NA
iletrna,NA
grxox,NA
ogmeACP,NA
hhlipa_kt,NA
35cgmp,ZOOGRGPOEVQQDX-UUOKFMHZSA-M
malcoame,CHQAJZULNPRMEN-FZEDXVDRSA-J
slnt,MCAHWIHFGHIESP-UHFFFAOYSA-L
sel,QYHFIVBSNOWOCQ-UHFFFAOYSA-L
u3dcga,NA
arbtn_fe3,KDHHWXGBNUCREU-HOTGVXAUSA-K
3hhdccoa,NA
dag182d9d12,NA
hethapphlipa,NA
btal,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N
pg161e9,NA
3h4atbcoa,NA
2fe1s,NA
3haACP,NA
vacccoa,NA
atp,ZKHQWZAMYRWXGA-KQYNXXCUSA-J
prlp,BLKFNHOCHNCLII-GHVQHMAVSA-J
5mdru1p,CNSJRYUMVMWNMC-RITPCOANSA-L
alaala,DEFJQIDDEAULHB-QWWZWVQMSA-N
prbatp,RKNHJBVBFHDXGR-KEOHHSTQSA-H
pydxn,LXNHXLLTXMVWPM-UHFFFAOYSA-N
4r5au,XKQZIXVJVUPORE-RPDRRWSUSA-N
dscl,OQIIYZQTTMKFAU-ZNLOQLQNSA-G
pphn,FPWMCUPFBRFMLH-XGAOUMNUSA-L
R_3hhdca,NA
clpn181e11,NA
dsbdox,NA
o2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
aps,IRLPACMLTUPBCL-KQYNXXCUSA-L
co1dam,NKLHEMWEQJCPPF-OKJGWHJPSA-H
trnaile,NA
ggalagalicore_kt,NA
ptsla2coa,NA
ppi50,NA
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N
glc__D,WQZGKKKJIJFFOK-GASJEMHNSA-N
pe161e9,NA
alatrp,NA
23dhmb,JTEYKUFKXGDTEU-VKHMYHEASA-M
n2one,NA
12dgr161,NA
agdpcbi,IQTYKHRKNGVJEO-RRMAJTJESA-K
3hdecACP,NA
pe120,NA
clpn181,HSSSADMXQPKIEB-GXYAQEMJSA-L
pe140,NA
eig3p,HFYBTHCYPKEDQQ-RITPCOANSA-L
pran,PMFMJXPRNJUYMB-GWOFURMSSA-K
dde2coa,NA
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J
C140aPHA,NA
octeACP,NA
g1p,HXXFSFRBOHSIMQ-GASJEMHNSA-L
ap4a,YOAHKNVSNCMZGQ-XPWFQUROSA-J
lys__L,KDXKERNSBIXSRK-YFKPBYRVSA-O
lipidAds_kt,NA
dgslnt,GJEZZQVPWMCGSB-BJDJZHNGSA-L
unaga,NEVJGTXBHJNFAZ-JXCMATCVSA-L
d3one,NA
34dhphe,NA
malACP,NA
scl,KWIZRXMMFRBUML-AHGFGAHVSA-F
gdpddman,PNHLMHWWFOPQLK-BKUUWRAGSA-L
urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N
2ddg6p,OVPRPPOVAXRCED-WVZVXSGGSA-K
hishis,NA
3odcoa,AZCVXMAPLHSIKY-HSJNEKGZSA-J
g3p,LXJXRIRHZLFYRP-VKHMYHEASA-L
glcr,DSLZVSRJTYRBFB-LLEIAEIESA-L
R_3hnonacoa,NA
1agpe161,NA
asptrna,NA
pgp141,NA
2agpe160,CKPBBEOJHAPPBT-HXUWFJFHSA-N
5mcsn,LRSASMSXMSNRBT-UHFFFAOYSA-N
thmmp,HZSAJDVWZRBGIF-UHFFFAOYSA-M
3hhcoa,VAAHKRMGOFIORX-IKTBLOROSA-J
pyam5p,ZMJGSOSNSPKHNH-UHFFFAOYSA-M
h,GPRLSGONYQIRFK-UHFFFAOYSA-N
fru,RFSUNEUAIZKAJO-VRPWFDPXSA-N
murein5p5p,WSONNHVKPYOZEY-UHFFFAOYSA-E
cdg,XIUIRSLBMMTDSK-UHFFFAOYSA-M
hmgth,PIUSLWSYOYFRFR-BQBZGAKWSA-M
gam1p,YMJBYRVFGYXULK-QZABAPFNSA-M
LalaDgluMdap,NA
ttdca,NA
fmettrna,NA
2dhglcn,VBUYCZFBVCCYFD-JJYYJPOSSA-M
phnac,NA
pqqh2,QZMUBZJJJKIXKV-UHFFFAOYSA-J
56dthm,NBAKTGXDIBVZOO-UHFFFAOYSA-N
hgbyr,MYMATQFDUQLSCD-IPUCCYEASA-J
pacald,DTUQWGWMVIHBKE-UHFFFAOYSA-N
R_3hpba,NA
trnatyr,NA
gudptn,NA
tmrs2eACP,NA
actACP,NA
fald,WSFSSNUMVMOOMR-UHFFFAOYSA-N
3psme,QUTYKIXIUDQOLK-PRJMDXOYSA-J
ni2,VEQPNABPJHWNSG-UHFFFAOYSA-N
iscs,NA
ppal,NBBJYMSMWIIQGU-UHFFFAOYSA-N
3mbzald,OVWYEQOVUDKZNU-UHFFFAOYSA-N
4mlacac,GACSIVHAIFQKTC-UPHRSURJSA-L
3olnlccoa,NA
pap,WHTCPDAXWFLDIH-KQYNXXCUSA-J
3oddccoa,NA
3hpptcoa,NA
3hhpcoa,NA
ncam,DFPAKSUCGFBDDF-UHFFFAOYSA-N
ugmd,QUHLBZKCGUXHGP-AJVQVANPSA-J
ocACP,NA
pydx5p,NGVDGCNFYWLIFO-UHFFFAOYSA-L
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K
skm5p,QYOJSKGCWNAKGW-PBXRRBTRSA-K
2omcm,OQBDUIUEEGGDSS-IHWYPQMZSA-L
trnahisqo,NA
trnalys,NA
sl26da,GLXUWZBUPATPBR-BQBZGAKWSA-L
3hpoctacoa,NA
mal__L,BJEPYKJPYRNKOW-REOHCLBHSA-L
pgp181,NA
kdo,NNLZBVFSCVTSLA-HXUQBWEZSA-M
3oxptcoa,NA
2hmc,JBEBGTMCZIGUTK-TZFCGSKZSA-L
4pasp,IXZNKTPIYKDIGG-REOHCLBHSA-L
sucorn,VWXQFHJBQHTHMK-LURJTMIESA-M
3hlnlccoa,NA
4atbcoa,NA
3ohdccoa,NA
hmgcoa,CABVTRNMFUVUDM-SJBCKIPMSA-I
glu__L,WHUUTDBJXJRKMK-VKHMYHEASA-M
pre5,OUPXZNRNMLYOGK-FNFWWFRLSA-G
hcys__L,FFFHZYDWPBMWHY-UHFFFAOYSA-N
acmum6p,NMEMTQKUEVNSPV-MKFCKLDKSA-K
L2aadp6sa,GFXYTQPNNXGICT-YFKPBYRVSA-N
3hodecoa,NA
pa160,PORPENFLTBBHSG-MGBGTMOVSA-L
bhb,WHBMMWSBFZVSSR-GSVOUGTGSA-M
tde2coa,NA
12dgr141,NA
asn__L,DCXYFEDJOCDNAF-REOHCLBHSA-N
acac,WDJHALXBUFZDSR-UHFFFAOYSA-M
acmet,NA
R_3hpoctacoa,NA
duri,MXHRCPNRJAMMIM-SHYZEUOFSA-N
3hmrsACP,NA
1p2cbxl,NA
cinmcoa,NA
uamr,NQBRVZNDBBMBLJ-MQTLHLSBSA-K
hd710_2,NA
1pipdn2c,GEJXSVNGWOSZPC-UHFFFAOYSA-N
cbl1,OMAOKVYASDIYQG-DSRCUDDDSA-L
prealg_MG_14,NA
od2coa,NBCCUIHOHUKBMK-ZDDAFBBHSA-J
4oxptn,NA
glutcoa,SYKWLIJQEHRDNH-CKRMAKSASA-I
phxa2coa,NA
dsbgox,NA
2mp2coa,NPALUEYCDZWBOV-NDZSKPAWSA-J
3hhd58coa,NA
t3c9palmeACP,NA
rephaccoa,NA
phehpa,NA
2h3oppan,QWBAFPFNGRFSFB-UHFFFAOYSA-M
lpp,NA
hd2coa,NA
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I
3odecACP,NA
6hnac,BLHCMGRVFXRYRN-UHFFFAOYSA-M
6ath2coa,NA
mocogdp,VQAGYJCYOLHZDH-ILXWUORBSA-K
dtdpglu,YSYKRGRSMLTJNL-URARBOGNSA-L
sarcs,FSYKKLYZXJSNPZ-UHFFFAOYSA-N
glymet,NA
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P
R_3hphpa,NA
2pqq,NA
ode2coa,NA
2oph,VUNQJPPPTJIREN-CMAXTTDKSA-N
ttdcea,NA
2mbcoa,LYNVNYDEQMMNMZ-XGXNYEOVSA-J
ocdcaACP,NA
4izp,MYNHYKDPSRPBNZ-UHFFFAOYSA-N
R_3htd58coa,NA
leu__D,NA
adpglc,WFPZSXYXPSUOPY-ROYWQJLOSA-L
glu5sa,KABXUUFDPUOJMW-BYPYZUCNSA-N
glyc,PEDCQBHIVMGVHV-UHFFFAOYSA-N
hdd4coa,NA
toct2eACP,NA
glytrna,NA
pg180,FVJZSBGHRPJMMA-IOLBBIBUSA-M
murein5p4p,YJNGRCZHKAYCMA-VZNOAHCOSA-E
pgp140,NA
pre6b,NWRSYSRVTYBWJV-WFECKALKSA-H
Ncarbsar,NA
cpg160,OBXHKDVMOWISFV-UHFFFAOYSA-M
cd2,WLZRMCYVCSSEQC-UHFFFAOYSA-N
R_3hocta,NA
5mthf,ZNOVTXRBGFNYRX-STQMWFEESA-L
succoa,VNOYUJKHFWYWIR-ITIYDSSPSA-I
hptcoa,NA
pa140,OZSITQMWYBNPMW-GDLZYMKVSA-L
prealg_MG_23,NA
3htdccoa,NA
23dhmp,PDGXJDXVGMHUIR-UJURSFKZSA-M
glyb,KWIUHFFTVRNATP-UHFFFAOYSA-N
3ohexACP,NA
suchms,GNISQJGXJIDKDJ-YFKPBYRVSA-M
3oddcoa,HQANBZHVWIDNQZ-GMHMEAMDSA-J
ptal,HGBOYTHUEUWSSQ-UHFFFAOYSA-N
r1p,YXJDFQJKERBOBM-TXICZTDVSA-L
valtrna,NA
nadp,XJLXINKUBYWONI-NNYOXOHSSA-K
glyald,MNQZXJOMYWMBOU-VKHMYHEASA-N
ACP,NA
trptrna,NA
adprib,SRNWOUGRCWSEMX-TYASJMOZSA-L
3hoctACP,NA
4abut,BTCSSZJGUNDROE-UHFFFAOYSA-N
3ophxacoa,NA
prealg_MG_41,NA
tdecoa,NA
ch4s,LSDPWZHWYPCBBB-UHFFFAOYSA-N
argsuc,KDZOASGQNOPSCU-ZBHICJROSA-M
nfmalm,HSKSAKBZUITULZ-UPHRSURJSA-M
5g2oxpt,ARBHXJXXVVHMET-UHFFFAOYSA-N
3oocoa,WPIVBCGRGVNDDT-CECATXLMSA-J
prealg_MG_32,NA
cit,KRKNYBCHXYNGOX-UHFFFAOYSA-K
ckdo,YWWJKULNWGRYAS-UOVSKDHASA-L
56dura,OIVLITBTBDPEFK-UHFFFAOYSA-N
lgt__S,VDYDCVUWILIYQF-CSMHCCOUSA-M
ddca,NA
so2,RAHZWNYVWXNFOC-UHFFFAOYSA-N
alathr,NA
3sala,ADVPTQAUNPRNPO-REOHCLBHSA-M
aact,BCDGQXUMWHRQCB-UHFFFAOYSA-O
mcbtt,WTCKJYQWPPSOES-UHFFFAOYSA-N
flxso,NA
3mbzalc,JJCKHVUTVOPLBV-UHFFFAOYSA-N
td2coa,MBCVYCOKMMMWLX-YYMFEJJQSA-J
3hpnonacoa,NA
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N
grdp,GVVPGTZRZFNKDS-JXMROGBWSA-K
no2,IOVCWXUNBOPUCH-UHFFFAOYSA-M
R_3hpdecacoa,NA
4hthr,JBNUARFQOCGDRK-GBXIJSLDSA-N
cl,VEXZGXHMUGYJMC-UHFFFAOYSA-M
3o6athcoa,NA
3oodecoa,NA
bmoco1gdp,NA
trnaval,NA
prealginate__M,NA
trnagly,NA
cinnm,WBYWAXJHAXSJNI-VOTSOKGWSA-M
dtdp,UJLXYODCHAELLY-XLPZGREQSA-K
icore_kt,NA
adcobdam,OCNLJCZKGHKJGF-QOCQOLRHSA-N
3hhdd4coa,NA
3hmp,DBXBTMSZEOQQDU-UHFFFAOYSA-M
ppap,FMNMEQSRDWIBFO-UHFFFAOYSA-L
rib__D,HMFHBZSHGGEWLO-SOOFDHNKSA-N
acald,IKHGUXGNUITLKF-UHFFFAOYSA-N
Nforglu,ADZLWSMFHHHOBV-BYPYZUCNSA-L
etha,HZAXFHJVJLSVMW-UHFFFAOYSA-O
bmoco,NA
cyst__L,ILRYLPWNYFXEMH-WHFBIAKZSA-N
R_3hppta,NA
argtrna,NA
3c3hmp,BITYXLXUCSKTJS-ZETCQYMHSA-L
feoxam,SRMBQCVUAVULDJ-UHFFFAOYSA-O
cmcbtt,NA
12dgr180,NA
tag181d9,NA
xan,LRFVTYWOQMYALW-UHFFFAOYSA-N
3aib,QCHPKSFMDHPSNR-GSVOUGTGSA-N
glyc2p,DHCLVCXQIBBOPH-UHFFFAOYSA-L
arab__L,PYMYPHUHKUWMLA-VAYJURFESA-N
2p4c2me,HTJXTKBIUVFUAR-XHIBXCGHSA-J
aso4,DJHGAFSJWGLOIV-UHFFFAOYSA-L
kdo2lipid4_kt,NA
tag160,NA
R3hdec4e,NA
octapb,NA
hdca,IPCSVZSSVZVIGE-UHFFFAOYSA-M
acmtsoxin,NA
4poptcoa,NA
cys__D,XUJNEKJLAYXESH-UWTATZPHSA-N
murein5px4p,NQXCJQVWBSGGNW-UHFFFAOYSA-E
oxa,MUBZPKHOEPUJKR-UHFFFAOYSA-L
3ooctdACP,NA
lnlc2coa,NA
3odec4coa,NA
pdcacoa,NA
ad,DLFVBJFMPXGRIB-UHFFFAOYSA-N
gudac,NA
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
cala,JSJWCHRYRHKBBW-UHFFFAOYSA-M
ggallpsc_kt,NA
phedca,NA
hphlipa_kt,NA
trnamet,NA
murein5p3p,SBOXLYQXPDGZLN-UHFFFAOYSA-G
ctp,PCDQPRRSZKQHHS-XVFCMESISA-J
pt3coa,NA
fdxo_42,NA
1agpg181,FQQQKGAFQIIGLQ-SNZQZGEVSA-M
bzalc,WVDDGKGOMKODPV-UHFFFAOYSA-N
wco,NA
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L
metsox_R__L,QEFRNWWLZKMPFJ-ZXPFJRLXSA-N
fe3pyovd,NA
thp2c,CSDPVAKVEWETFG-YFKPBYRVSA-M
5aop,ZGXJTSGNIOSYLO-UHFFFAOYSA-N
trnaaspqo,NA
1agpg160,BVJSKAUUFXBDOB-LEWJYISDSA-M
ptslacoa,NA
betald,SXKNCCSPZDCRFD-UHFFFAOYSA-N
lipid4L_kt,NA
3h4atb,NA
R_3hnonaa,NA
dsbaox,NA
paps,GACDQMDRPRGCTN-KQYNXXCUSA-J
dhpyr,CHGPEDOMXOLANF-UHFFFAOYSA-N
caffcoa,QHRGJMIMHCLHRG-ZSELIEHESA-J
3hbcoa,QHHKKMYHDBRONY-VKBDFPRVSA-J
3hibutcoa,WWEOGFZEFHPUAM-UQCJFRAESA-J
3dhq,WVMWZWGZRAXUBK-SYTVJDICSA-M
C141aPHA,NA
nadph,ACFIXJIJDZMPPO-NNYOXOHSSA-J
nnac,NA
hdcea,NA
fer,KSEBMYQBYZTDHS-HWKANZROSA-M
trnahisq,NA
PHAg,NA
dcyt,CKTSBUTUHBMZGZ-SHYZEUOFSA-N
cu2,JPVYNHNXODAKFH-UHFFFAOYSA-N
cdpdtdec7eg,VDJIEKQUDMPHPA-WNAWUNHNSA-L
oxalc,OOEDHTCVMHDXRH-IWQZZHSRSA-L
2omhmbl,QURLIMHPCRKMJP-WDXILIIOSA-N
Ncbmpts,YANFYYGANIYHGI-UHFFFAOYSA-O
pea,NA
3oxoadp,RTGHRDFWYQHVFW-UHFFFAOYSA-L
3ocvac11eACP,NA
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
6pgc,BIRSGZKFKXLSJQ-SQOUGZDYSA-K
ipdp,NUHSROFQTUXZQQ-UHFFFAOYSA-K
p_tol,LPNBBFKOUUSUDB-UHFFFAOYSA-M
4oxptcoa,NA
arg__L,ODKSFYDXXFIFQN-BYPYZUCNSA-O
fe3pyovd_kt,NA
iscu_2fe2s,NA
3opalmACP,NA
hxan,FDGQSTZJBFJUBT-UHFFFAOYSA-N
malt,GUBGYTABKSRVRQ-PICCSMPSSA-N
cph4,QSIYONWVWDSRRO-UHFFFAOYSA-M
udp,XCCTYIAWTASOJW-XVFCMESISA-K
t3c7mrseACP,NA
3pg,OSJPPGNTCRNQQC-UWTATZPHSA-K
spmd,ATHGHQPFGPMSJY-UHFFFAOYSA-Q
R_3htd5coa,NA
thr__L,AYFVYJQAPQTCCC-GBXIJSLDSA-N
melib,DLRVVLDZNNYCBX-ZZFZYMBESA-N
man1p,HXXFSFRBOHSIMQ-RWOPYEJCSA-L
mercpeth,NA
5prdmbz,ZMRGXEJKZPRBPJ-SYQHCUMBSA-L
C120aPHA,NA
pa161,NA
C40atPHA,NA
pgp160,ONJBJMDJKLHMEK-MPQUPPDSSA-K
4hvcoa,NA
cpe180,HCFAHMIUAQMBSN-UHFFFAOYSA-M
pyr,LCTONWCANYUPML-UHFFFAOYSA-M
alatrna,NA
clpn120,NA
btd_RR,NA
dcmp,NCMVOABPESMRCP-SHYZEUOFSA-L
1agpe181,NA
murein5p5p5p,FOZGDVCGOFWZKF-SSRSPRHQSA-G
hmccm,PQXOJASKFLIATD-VOERYJCWSA-L
dded3coa,NA
pqqA_kt,NA
dtgcl,NA
tungs,PBYZMCDFOULPGH-UHFFFAOYSA-N
dca,NA
thym,RWQNBRDOKXIBIV-UHFFFAOYSA-N
2agpe181,NA
cbi,XQRJFEVDQXEIAX-JFYQDRLCSA-M
prealgac_M3,NA
trnagln,NA
hom__L,UKAUYVFTDYCKQA-VKHMYHEASA-N
dsbcrd,NA
ggaptn,NA
cro2,NA
2ahhmd,FCQGJGLSOWZZON-UHFFFAOYSA-L
cdpdodec11eg,KISJWPWNABZPGN-IGIWICMZSA-L
mal__D,BJEPYKJPYRNKOW-UWTATZPHSA-L
murein5px4px4p,UVVIMBIDZMDRCG-UHFFFAOYSA-D
pqqAc_kt,NA
3hpdecacoa,NA
galhhlipa_kt,NA
ocdceap,NA
3ohdcoa,NQMPLXPCRJOSHL-BBECNAHFSA-J
cgly,ZUKPVRWZDMRIEO-VKHMYHEASA-N
imp,GRSZFWQUAKGDAV-KQYNXXCUSA-L
8aonn,GUAHPAJOXVYFON-UHFFFAOYSA-N
td_5_8,NA
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N
3padsel,NA
xmp,DCTLYFZHFGENCW-UUOKFMHZSA-L
hpmeACP,NA
fecrm_un,ZZDYFKJSJLUQON-UFYCRDLUSA-N
5hiu,LTQYPAVLAYVKTK-UHFFFAOYSA-N
ps180,TZCPCKNHXULUIY-RGULYWFUSA-M
hco3,BVKZGUZCCUSVTD-UHFFFAOYSA-M
alpp,NA
ump,DJJCXFVJDGTHFX-XVFCMESISA-L
