reactions,data_type,kcat,MW,kcat_MW
PALGSKT,DLkcat,48.0243,52458.16200000008,673.7153905875564
ADSELR_num3,DLkcat,48.0113,27896.358800000016,2894.261749616173
DSBDR_num3,DLkcat,47.8862,62470.32410000014,2202.775649845303
AGM3PH,DLkcat,47.8833,36513.43320000004,2360.4994777648003
AM4PCP,DLkcat,47.5878,33219.13320000001,2578.5754096678234
AMPTASECG_num1,DLkcat,46.5331,99573.09800000064,841.1868434584555
ARGabcpp_num2,DLkcat,46.3721,28879.2881,1119.0168565204801
TAURabcpp_num2,DLkcat,46.2033,29369.691300000013,1796.3092466551752
NFMLDF,DLkcat,45.0833,29141.7297,1392.3322471829808
NI2uabcpp_num1,DLkcat,45.0833,27449.69039999999,683.0155778179764
GG15DAPO_num2,DLkcat,44.6308,47848.33820000003,1678.9598766044494
ECOAH16_num2,DLkcat,44.4296,27667.7434,2890.4879897071764
ADSELR_num1,DLkcat,44.3961,11744.352899999987,4031.864039413803
TALA_reverse,DLkcat,44.1135,33614.93350000002,2362.173347747362
ASR_num3,DLkcat,43.5412,16754.79279999999,4677.715859309227
AMPTASECG_num2,DLkcat,43.2372,52432.79770000005,2968.636556275155
MDH2_num1,DLkcat,42.4771,54281.6858000001,2817.1114759298744
NACODA,DLkcat,42.0487,41425.18280000003,3654.185926730536
HDH,DLkcat,42.0316,47604.399700000125,1589.2833535720397
DAGK141_num2,DLkcat,41.9343,13077.515499999983,11543.743152130097
HEX1,DLkcat,41.775,33904.29790000003,2217.8604087831573
ALDD19xr_num2,DLkcat,41.4374,,737.501550709826
RECOAH7_reverse,DLkcat,41.4102,16848.521799999995,4424.029649888931
NACHY,DLkcat,41.2537,16686.2198,110.37948773636448
AGPOP_num2,DLkcat,41.0946,51173.157700000105,1445.4898490659266
GGSPMDS,DLkcat,40.984,50893.387500000055,2899.0485257048344
HISHISabcpp_num1,DLkcat,40.8574,60973.60430000002,1206.1501176501708
CBL1tonex,DLkcat,40.5535,71191.75860000032,1297.915368917024
4ABUTabcpp,DLkcat,40.5535,37112.754700000034,518.7619041459913
ADEt2rpp_reverse,DLkcat,40.1295,44765.79770000009,1613.5778587946363
AMPTASEAL_num2,DLkcat,39.9388,99573.09800000064,721.9805494050163
RECOAH12_reverse_num2,DLkcat,39.4148,17134.49339999998,4140.574124006495
CMtpp_num1,DLkcat,38.917,52863.4412000001,676.9904774924302
DDPA_num2,DLkcat,38.9072,40259.47680000002,3479.079489676824
GLCRt2rpp_reverse_num1,DLkcat,38.8297,49649.55170000003,1407.7359735757684
FE3PYOVD2tonex_num3,DLkcat,38.3852,15268.54889999999,691.5375373655855
FE3DCITabcpp_num2,DLkcat,38.3852,28426.241500000004,2101.7270501395956
FEOXAMabcpp_num3,DLkcat,38.3852,28426.241500000004,2101.7270501395956
GLUTRS,DLkcat,38.0996,56482.4473000001,2428.339538325914
MPTG2_num1,DLkcat,37.9818,44219.96950000003,129.3381224511497
LEULEULAPc_num1,DLkcat,37.8509,52432.79770000005,2598.8168851802448
ARGORNt7pp_reverse_num2,DLkcat,37.8464,51041.96590000002,2669.314114329596
ASO4rt2rpp_num2,DLkcat,37.7837,56771.14810000012,1197.979295401987
CYTDH,DLkcat,37.7514,34387.95810000004,329.34261368662027
