reactions,metabolites,metabolitestotal,gpr,genes
ASPTRS_num2,trnaasp_c,trnaasp,TCDM_09037,TCDM_09037
CYSTA_num2,akg_c,akg,TCDM_03633,TCDM_03633
CYSTA_num2,cys__L_c,cys__L,TCDM_03633,TCDM_03633
ASPTA3_num2,3sala_c,3sala,TCDM_03633,TCDM_03633
ASPTA3_num2,akg_c,akg,TCDM_03633,TCDM_03633
ADMDC_num2,amet_c,amet,TCDM_02116,TCDM_02116
TRYS_num2,gthrd_c,gthrd,TCDM_08339,TCDM_08339
TRYS_num2,gtspmd_c,gtspmd,TCDM_08339,TCDM_08339
PHETRS_num2,phe__L_c,phe__L,TCDM_04472,TCDM_04472
PHETRS_num2,trnaphe_c,trnaphe,TCDM_04472,TCDM_04472
ADPT_num2,ade_c,ade,TCDM_01382,TCDM_01382
ADPT_num2,prpp_c,prpp,TCDM_01382,TCDM_01382
ADPT2_1_num2,aicar_c,aicar,TCDM_01382,TCDM_01382
GUAPRT_num2,gua_c,gua,TCDM_01382,TCDM_01382
GUAPRT_num2,prpp_c,prpp,TCDM_01382,TCDM_01382
RNDR1_n_num2,adp_n,adp_n,TCDM_08240,TCDM_08240
RNDR1_n_num2,trpdrd_n,trpdrd_n,TCDM_08240,TCDM_08240
ADNK1_num2,adn_c,adn,TCDM_02507,TCDM_02507
ADNK1g_num2,adn_x,adn_x,TCDM_02508,TCDM_02508
ADNK1g_num2,atp_x,atp_x,TCDM_02508,TCDM_02508
ADNK1m_num2,adn_m,adn_m,TCDM_02509,TCDM_02509
ADNK1m_num2,atp_m,atp_m,TCDM_02509,TCDM_02509
ADNK1er_num2,adn_r,adn_r,TCDM_02510,TCDM_02510
ADNK1er_num2,atp_r,atp_r,TCDM_02510,TCDM_02510
ADK1m_num2,amp_m,amp_m,TCDM_04158,TCDM_04158
ADK1m_num2,atp_m,atp_m,TCDM_04158,TCDM_04158
ADK1m_num3,amp_m,amp_m,TCDM_08877,TCDM_08877
ADK1m_num3,atp_m,atp_m,TCDM_08877,TCDM_08877
ADK1m_num4,amp_m,amp_m,TCDM_13770,TCDM_13770
ADK1m_num4,atp_m,atp_m,TCDM_13770,TCDM_13770
ADK1m_num5,amp_m,amp_m,TCDM_13973,TCDM_13973
ADK1m_num5,atp_m,atp_m,TCDM_13973,TCDM_13973
ADK1m_num6,amp_m,amp_m,TCDM_14420,TCDM_14420
ADK1m_num6,atp_m,atp_m,TCDM_14420,TCDM_14420
AMPDg_num2,amp_x,amp_x,TCDM_06912,TCDM_06912
AMPDg_num2,h2o_x,h2o_x,TCDM_06912,TCDM_06912
AMPDg_num3,amp_x,amp_x,TCDM_07353,TCDM_07353
AMPDg_num3,h2o_x,h2o_x,TCDM_07353,TCDM_07353
AMPDg_num4,amp_x,amp_x,TCDM_07809,TCDM_07809
AMPDg_num4,h2o_x,h2o_x,TCDM_07809,TCDM_07809
AMPDg_num5,amp_x,amp_x,TCDM_07810,TCDM_07810
AMPDg_num5,h2o_x,h2o_x,TCDM_07810,TCDM_07810
AMPDg_num6,amp_x,amp_x,TCDM_08771,TCDM_08771
AMPDg_num6,h2o_x,h2o_x,TCDM_08771,TCDM_08771
PRPPS_copy2_num2,r5p_c,r5p,TCDM_02935,TCDM_02935
PRPPS_copy2_num3,r5p_c,r5p,TCDM_04347,TCDM_04347
PRPPS_copy2_num4,r5p_c,r5p,TCDM_07491,TCDM_07491
PRPPSig_num2,atp_x,atp_x,TCDM_02935,TCDM_02935
PRPPSig_num2,r5p_x,r5p_x,TCDM_02935,TCDM_02935
PRPPSig_num3,atp_x,atp_x,TCDM_04347,TCDM_04347
PRPPSig_num3,r5p_x,r5p_x,TCDM_04347,TCDM_04347
PRPPSig_num4,atp_x,atp_x,TCDM_07491,TCDM_07491
PRPPSig_num4,r5p_x,r5p_x,TCDM_07491,TCDM_07491
GK1er_num2,atp_r,atp_r,TCDM_06585,TCDM_06585
GK1er_num2,gmp_r,gmp_r,TCDM_06585,TCDM_06585
DGK1er_num2,atp_r,atp_r,TCDM_06585,TCDM_06585
DGK1er_num2,dgmp_r,dgmp_r,TCDM_06585,TCDM_06585
ACACT10m_num2,2maacoa_m,2maacoa_m,TCDM_08701,TCDM_08701
ACACT10m_num2,coa_m,coa_m,TCDM_08701,TCDM_08701
TYRTAim_num2,34hpp_m,34hpp_m,TCDM_03633,TCDM_03633
TYRTAim_num2,glu__L_m,glu__L_m,TCDM_03633,TCDM_03633
PRPPS_copy1_num2,r5p_c,r5p,TCDM_02935,TCDM_02935
PRPPS_copy1_num3,r5p_c,r5p,TCDM_04347,TCDM_04347
PRPPS_copy1_num4,r5p_c,r5p,TCDM_07491,TCDM_07491
CYOO6m_1_num2,focytc_m,focytc_m,TCDM_05651) and TCDM_05015,TCDM_05015
CYOO6m_1_num2,focytc_m,focytc_m,TCDM_05651) and TCDM_05015,TCDM_05651
CYOO6m_1_num2,h_m,h_m,TCDM_05651) and TCDM_05015,TCDM_05015
CYOO6m_1_num2,h_m,h_m,TCDM_05651) and TCDM_05015,TCDM_05651
CYOO6m_1_num2,o2_m,o2_m,TCDM_05651) and TCDM_05015,TCDM_05015
CYOO6m_1_num2,o2_m,o2_m,TCDM_05651) and TCDM_05015,TCDM_05651
ATPS3m_num2,adp_m,adp_m,TCDM_04173,TCDM_04173
ATPS3m_num2,pi_m,pi_m,TCDM_04173,TCDM_04173
ATPS3m_num3,adp_m,adp_m,TCDM_08665) and TCDM_03646 and TCDM_04251 and (TCDM_06394,TCDM_03646
ATPS3m_num3,adp_m,adp_m,TCDM_08665) and TCDM_03646 and TCDM_04251 and (TCDM_06394,TCDM_06394
ATPS3m_num3,adp_m,adp_m,TCDM_08665) and TCDM_03646 and TCDM_04251 and (TCDM_06394,TCDM_08665
ATPS3m_num3,adp_m,adp_m,TCDM_08665) and TCDM_03646 and TCDM_04251 and (TCDM_06394,TCDM_04251
ATPS3m_num3,pi_m,pi_m,TCDM_08665) and TCDM_03646 and TCDM_04251 and (TCDM_06394,TCDM_03646
ATPS3m_num3,pi_m,pi_m,TCDM_08665) and TCDM_03646 and TCDM_04251 and (TCDM_06394,TCDM_06394
ATPS3m_num3,pi_m,pi_m,TCDM_08665) and TCDM_03646 and TCDM_04251 and (TCDM_06394,TCDM_08665
ATPS3m_num3,pi_m,pi_m,TCDM_08665) and TCDM_03646 and TCDM_04251 and (TCDM_06394,TCDM_04251
ATPS3m_num4,adp_m,adp_m,TCDM_06395,TCDM_06395
ATPS3m_num4,pi_m,pi_m,TCDM_06395,TCDM_06395
ATPS3m_num5,adp_m,adp_m,TCDM_08090) and TCDM_07023 and TCDM_11273 and TCDM_14522,TCDM_07023
ATPS3m_num5,adp_m,adp_m,TCDM_08090) and TCDM_07023 and TCDM_11273 and TCDM_14522,TCDM_11273
ATPS3m_num5,adp_m,adp_m,TCDM_08090) and TCDM_07023 and TCDM_11273 and TCDM_14522,TCDM_08090
ATPS3m_num5,adp_m,adp_m,TCDM_08090) and TCDM_07023 and TCDM_11273 and TCDM_14522,TCDM_14522
ATPS3m_num5,pi_m,pi_m,TCDM_08090) and TCDM_07023 and TCDM_11273 and TCDM_14522,TCDM_07023
ATPS3m_num5,pi_m,pi_m,TCDM_08090) and TCDM_07023 and TCDM_11273 and TCDM_14522,TCDM_11273
ATPS3m_num5,pi_m,pi_m,TCDM_08090) and TCDM_07023 and TCDM_11273 and TCDM_14522,TCDM_08090
ATPS3m_num5,pi_m,pi_m,TCDM_08090) and TCDM_07023 and TCDM_11273 and TCDM_14522,TCDM_14522
PGK_num2,3pg_c,3pg,TCDM_04469,TCDM_04469
ADK1g_num2,amp_x,amp_x,TCDM_04158,TCDM_04158
ADK1g_num2,atp_x,atp_x,TCDM_04158,TCDM_04158
ADK1g_num3,amp_x,amp_x,TCDM_08877,TCDM_08877
ADK1g_num3,atp_x,atp_x,TCDM_08877,TCDM_08877
ADK1g_num4,amp_x,amp_x,TCDM_13770,TCDM_13770
ADK1g_num4,atp_x,atp_x,TCDM_13770,TCDM_13770
ADK1g_num5,amp_x,amp_x,TCDM_13973,TCDM_13973
ADK1g_num5,atp_x,atp_x,TCDM_13973,TCDM_13973
ADK1g_num6,amp_x,amp_x,TCDM_14420,TCDM_14420
ADK1g_num6,atp_x,atp_x,TCDM_14420,TCDM_14420
ACOADH160_m_num2,fad_m,fad_m,TCDM_14107,TCDM_14107
ACOADH160_m_num2,pmtcoa_m,pmtcoa_m,TCDM_14107,TCDM_14107
TDCOADm_num2,fad_m,fad_m,TCDM_14107,TCDM_14107
TDCOADm_num2,tdcoa_m,tdcoa_m,TCDM_14107,TCDM_14107
DDCOADm_num2,ddcoa_m,ddcoa_m,TCDM_14107,TCDM_14107
DDCOADm_num2,fad_m,fad_m,TCDM_14107,TCDM_14107
DCCOADm_num2,dccoa_m,dccoa_m,TCDM_14107,TCDM_14107
DCCOADm_num2,fad_m,fad_m,TCDM_14107,TCDM_14107
OCCOADm_num2,fad_m,fad_m,TCDM_14107,TCDM_14107
OCCOADm_num2,occoa_m,occoa_m,TCDM_14107,TCDM_14107
HXCOADm_num2,fad_m,fad_m,TCDM_14107,TCDM_14107
HXCOADm_num2,hxcoa_m,hxcoa_m,TCDM_14107,TCDM_14107
BTCOADm_num2,btcoa_m,btcoa_m,TCDM_14107,TCDM_14107
BTCOADm_num2,fad_m,fad_m,TCDM_14107,TCDM_14107
FACOAL160_num2,hdca_c,hdca,TCDM_06206,TCDM_06206
FACOAL160_num3,hdca_c,hdca,TCDM_06208,TCDM_06208
FACOAL160_num4,hdca_c,hdca,TCDM_06209,TCDM_06209
FACOAL160_num5,hdca_c,hdca,TCDM_07463,TCDM_07463
FACOAL160_num6,hdca_c,hdca,TCDM_07762,TCDM_07762
FACOAL160_num7,hdca_c,hdca,TCDM_11993,TCDM_11993
FACOAL1_num2,gamla_c,gamla,TCDM_06206,TCDM_06206
FACOAL1_num3,gamla_c,gamla,TCDM_06208,TCDM_06208
FACOAL1_num4,gamla_c,gamla,TCDM_06209,TCDM_06209
FACOAL1_num5,gamla_c,gamla,TCDM_07463,TCDM_07463
FACOAL1_num6,gamla_c,gamla,TCDM_07762,TCDM_07762
FACOAL1_num7,gamla_c,gamla,TCDM_11993,TCDM_11993
FACOAL2_num2,alpla_c,alpla,TCDM_06206,TCDM_06206
