reactions,metabolites,metabolitestotal,gpr,genes
RNTR1c_num2,fldrd_c,fldrd,YPO0893 and YPO3454,YPO3454
RNTR1c_num3,fldrd_c,fldrd,YPO2635 and YPO3454,YPO3454
RNTR1c_num3,fldrd_c,fldrd,YPO2635 and YPO3454,YPO2635
RNTR1c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO3454
RNTR1c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO3455
RNTR1c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO2635
RNTR1c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO0088
PGPP160_num2,pgp160_c,pgp160,YPO2223,YPO2223
RNTR2c_num2,fldrd_c,fldrd,YPO0893 and YPO3454,YPO0893
RNTR2c_num2,fldrd_c,fldrd,YPO0893 and YPO3454,YPO3454
RNTR2c_num3,fldrd_c,fldrd,YPO2635 and YPO3454,YPO3454
RNTR2c_num3,fldrd_c,fldrd,YPO2635 and YPO3454,YPO2635
RNTR2c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO3454
RNTR2c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO3455
RNTR2c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO2635
RNTR2c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO0088
RNTR3c_num2,fldrd_c,fldrd,YPO0893 and YPO3454,YPO0893
RNTR3c_num2,fldrd_c,fldrd,YPO0893 and YPO3454,YPO3454
RNTR3c_num3,fldrd_c,fldrd,YPO2635 and YPO3454,YPO3454
RNTR3c_num3,fldrd_c,fldrd,YPO2635 and YPO3454,YPO2635
RNTR3c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO3454
RNTR3c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO3455
RNTR3c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO2635
RNTR3c_num4,fldrd_c,fldrd,YPO2635 and YPO0088 and YPO3454 and YPO3455,YPO0088
RNTR4c_num2,fldrd_c,fldrd,YPO0893 and YPO3454,YPO0893
RNTR4c_num2,fldrd_c,fldrd,YPO0893 and YPO3454,YPO3454
