reactions,data_type,kcat,MW,kcat_MW
FAD_7_num30,DLkcat,22.5813,33557.88990000001,1211.230507076668
FAD_14_num30,DLkcat,22.3567,33557.88990000001,1199.183265691565
SERt2r,DLkcat,22.3421,60046.45800000023,669.7444168979933
FAD_24_num64,DLkcat,22.3397,42413.99390000002,1896.1411695775237
FAD_21_num30,DLkcat,22.2254,33557.88990000001,1192.1405105986712
TMMYCO_num1,DLkcat,21.9291,49618.25900000011,795.5212616387835
FAD_6_num30,DLkcat,21.8902,33557.88990000001,1174.1608342305215
L_LACD3,DLkcat,21.8771,45341.03080000002,1737.0041794462238
FAD_13_num58,DLkcat,21.8202,35812.754700000005,1096.7142943628403
GMT1,DLkcat,21.7693,93823.2265000006,835.2886904821964
FAD_25_num11,DLkcat,21.7596,40746.67730000006,1922.4772469975087
FADB2,DLkcat,21.417,32752.44210000004,1177.029788566513
KGD2_num2,DLkcat,21.2931,40142.6903000001,701.1722191077298
FAD_13_num53,DLkcat,21.2855,29100.80200000001,1316.5925805068873
FAD_13_num59,DLkcat,21.2269,33852.32380000002,inf
FAD_25_num58,DLkcat,20.8584,35812.754700000005,1048.372858064448
FAD_24_num11,DLkcat,20.8251,40746.67730000006,1839.913459643
FAD_4_num30,DLkcat,20.726,33557.88990000001,1111.7147148158438
NMO_num2,DLkcat,20.5319,39619.55060000008,1865.6153055910697
CYO1a,DLkcat,20.4316,46922.070800000096,536.5998400614427
FAD_9_num11,DLkcat,20.4069,40746.67730000006,1802.9651708557815
DPR,DLkcat,20.4057,31032.348200000008,1183.6120090970103
FACOAL160_num1,DLkcat,20.2832,62839.98110000016,580.9957189818427
FAD_24_num58,DLkcat,20.248,35812.754700000005,1017.6932856829357
FACOAL140_num1,DLkcat,20.1332,60960.845500000185,1188.9520134690351
FAD_27_num30,DLkcat,20.1168,33557.88990000001,1079.038047621701
FAD_23_num11,DLkcat,20.017,40746.67730000006,1768.5172086412035
FAD_9_num58,DLkcat,19.972,35812.754700000005,1003.821133033366
NO3R2,DLkcat,19.8503,72824.4500000003,140.4717251241144
FAD_12_num30,DLkcat,19.7841,33557.88990000001,1061.1924678851751
FAD_23_num58,DLkcat,19.713,35812.754700000005,990.8034245687331
SDPTA_reverse_num1,DLkcat,19.6562,40909.4386,864.8654494124493
NMO_num5,DLkcat,19.5274,36830.38180000001,1908.7133112478346
BKDA2,DLkcat,19.5117,40615.32900000007,892.7663242193472
3M2OPLOXRD,DLkcat,19.5117,40615.32900000007,892.7663242193472
FAD_1_num30,DLkcat,19.3779,33557.88990000001,1039.404447178903
YUMPS_reverse_num2,DLkcat,19.3249,33279.18160000007,2090.485302078458
FAD_22_num11,DLkcat,19.3117,40746.67730000006,1706.2034160022147
FAD_22_num58,DLkcat,19.2403,35812.754700000005,967.0448500852127
FAD_11_num30,DLkcat,19.1029,33557.88990000001,1024.6538177002599
AMAOTr_reverse,DLkcat,19.0938,46318.83810000007,742.0056592481742
FAD_13_num62,DLkcat,19.0699,42980.16130000004,1597.2866998058457
FAD_7_num58,DLkcat,19.0241,35812.754700000005,956.1783305097165
FASm1801_num2,DLkcat,19.0077,167093.81309999945,204.75838910638944
FAD_7_num11,DLkcat,18.9919,40746.67730000006,1677.948842223754
FAD_14_num11,DLkcat,18.8512,40746.67730000006,1665.5178899703776
FAD_25_num59,DLkcat,18.8477,33852.32380000002,inf
FAD_21_num58,DLkcat,18.8199,35812.754700000005,945.9149480059403
FAD_25_num53,DLkcat,18.723,29100.80200000001,1158.0917941711705
FAD_21_num11,DLkcat,18.6913,40746.67730000006,1651.3906030811474
FAD_6_num58,DLkcat,18.6268,35812.754700000005,936.2094672935057
FAD_25_num62,DLkcat,18.5338,42980.16130000004,1552.3831921961616
GALKr_reverse,DLkcat,18.5275,37571.97780000009,887.6163021686849
FAD_13_num25,DLkcat,18.4754,42714.87890000005,778.5511947219861
FAD_14_num58,DLkcat,18.4562,35812.754700000005,927.634868590547
FAD_6_num11,DLkcat,18.4083,40746.67730000006,1626.387337354742
FAD_24_num62,DLkcat,18.3058,42980.16130000004,1533.2860093291447
FAD_9_num62,DLkcat,18.2014,42980.16130000004,1524.541509805826
ASNt2r_reverse_num1,DLkcat,18.1484,52446.41450000008,622.8666022536192
FAD_24_num59,DLkcat,18.1242,33852.32380000002,inf
FAD_23_num62,DLkcat,18.1026,42980.16130000004,1516.266063896785
FAD_4_num58,DLkcat,17.9491,35812.754700000005,902.1473011680946
FAD_24_num53,DLkcat,17.9227,29100.80200000001,1108.5900656621072
FAD_9_num59,DLkcat,17.7993,33852.32380000002,inf
PROD2,DLkcat,17.7414,36236.72190000002,1762.5501604768492
ALAD_L,DLkcat,17.7043,38712.78330000005,274.3946338779518
FAD_22_num62,DLkcat,17.7017,42980.16130000004,1482.6868506889464
FAD_8_num30,DLkcat,17.6146,33557.88990000001,944.8234109618434
FRD2_num1,DLkcat,17.5781,15480.213999999993,266.3662415849738
FRD_num1,DLkcat,17.5781,16886.52189999999,266.3662415849738
FRD2_num3,DLkcat,17.5781,15480.213999999993,197.59153708078554
FRD3_num2,DLkcat,17.5781,15480.213999999993,267.9656179889214
FRD2_num2,DLkcat,17.5781,15480.213999999993,267.9656179889214
