metname,inchikey
nac,PVNIIMVLHYAWGP-UHFFFAOYSA-M
ocdcea,ZQPPMHVWECSIRJ-KTKRTIGZSA-M
mas,NA
meoh,OKKJLVBELUTLKV-UHFFFAOYSA-N
glntrna,NA
cigam,NA
dpcoa,KDTSHFARGAKYJN-IBOSZNHHSA-L
6hmhpt,CQQNNQTXUGLUEV-UHFFFAOYSA-N
pydam,NHZMQXZHNVQTQA-UHFFFAOYSA-O
udpgal,HSCJRCZFDFQWRP-ABVWGUQPSA-L
5mthf,ZNOVTXRBGFNYRX-STQMWFEESA-L
asn__L,DCXYFEDJOCDNAF-REOHCLBHSA-N
cgly,ZUKPVRWZDMRIEO-VKHMYHEASA-N
1msg3p,NA
moadcosh,NA
lgt_s,NA
1hdecg3p,NA
eig3p,HFYBTHCYPKEDQQ-RITPCOANSA-L
pydxn,LXNHXLLTXMVWPM-UHFFFAOYSA-N
achms,FCXZBWSIAGGPCB-YFKPBYRVSA-N
hexdcoa,NA
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K
hgbam,JJMDOVLPFPOLFZ-IPUCCYEASA-L
g3pe,JZNWSCPGTDBMEW-YFKPBYRVSA-N
glyc3p,AWUCVROLDVIAJX-GSVOUGTGSA-L
c5tetdcoa,NA
mcbts,DQMISKWZRFJSGS-OGLMXYFKSA-N
pendp,JMVSBFJBMXQNJW-GIXZANJISA-K
mkmeroacidcyc1AMP,NA
malt6p,ITPHOIFCAFNCLL-ASMJPISFSA-L
mmeroacidcyc2ACP,NA
asptrna,NA
fad,IMGVNJNCCGXBHD-UYBVJOGSSA-K
tre,HDTRYLNUVZCQOY-LIZSDCNHSA-N
mmmeroacidACP,NA
dgmp,LTFMZDNNPPEQNG-KVQBGUIXSA-L
prepphth,NA
23dhmp,PDGXJDXVGMHUIR-UJURSFKZSA-M
pmtri,NA
arabinanagalfragund,NA
lys__L,KDXKERNSBIXSRK-YFKPBYRVSA-O
palmACP,NA
amet,MEFKEPWMEQBLKI-AIRLBKTGSA-O
glc__D,WQZGKKKJIJFFOK-GASJEMHNSA-N
suchms,GNISQJGXJIDKDJ-YFKPBYRVSA-M
cbl2,ASARMUCNOOHMLO-FSANSEACSA-N
5aizc,XFVULMDJZXYMSG-ZIYNGMLESA-L
h2mb4p,MDSIZRKJVDMQOQ-GORDUTHDSA-K
arab__L,PYMYPHUHKUWMLA-VAYJURFESA-N
hmbil,WDFJYRZCZIUBPR-UHFFFAOYSA-F
ocholc5coa,NA
26dap_LL,GMKMEZVLHJARHF-WHFBIAKZSA-N
tdcoa,DUAFKXOFBZQTQE-QSGBVPJFSA-J
fdxox,NA
dxyl5p,AJPADPZSRRUGHI-RFZPGFLSSA-L
tetscoa,NA
acgam1p,FZLJPEPAYPUMMR-RTRLPJTCSA-L
mkmeroacidcyc1ACP,NA
Ac2PIM2,NA
5ohhipcoa,NA
cyst__L,ILRYLPWNYFXEMH-WHFBIAKZSA-N
hemeA,ZGGYGTCPXNDTRV-ONCSLILDSA-L
indole,SIKJAQJRHWYJAI-UHFFFAOYSA-N
dcmp,NCMVOABPESMRCP-SHYZEUOFSA-L
no2,IOVCWXUNBOPUCH-UHFFFAOYSA-M
dmlgnc,NA
25drapp,OCLCLRXKNJCOJD-UMMCILCDSA-L
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
PIM4,NA
cholc8coa,NA
adocbip,MQCMBMUJJHSGIF-QMUWONGRSA-K
sectrna,NA
pg160190,NA
cholc3coa,NA
hexcoa,NA
trdox,NA
rppdima,NA
ptd1ino160,NA
glx,HHLFWLYXYJOTON-UHFFFAOYSA-M
fmettrna,NA
nicrnt,JOUIQRNQJGXQDC-ZYUZMQFOSA-L
c78mycolateACP,NA
thymd,IQFYYKKMVGJFEH-XLPZGREQSA-N
gly,DHMQDGOQFOQNFH-UHFFFAOYSA-N
26dap__M,GMKMEZVLHJARHF-SYDPRGILSA-N
pgp190,NA
sucsal,UIUJIQZEACWQSV-UHFFFAOYSA-M
xan,LRFVTYWOQMYALW-UHFFFAOYSA-N
arabl__D,NA
iacgam3p,NA
ppdima,NA
c78mycolatepp,NA
rrppdima,NA
ppal,NBBJYMSMWIIQGU-UHFFFAOYSA-N
8aonn,GUAHPAJOXVYFON-UHFFFAOYSA-N
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K
pre5,OUPXZNRNMLYOGK-FNFWWFRLSA-G
oxa,MUBZPKHOEPUJKR-UHFFFAOYSA-L
bmn,VWKNUUOGGLNRNZ-UHFFFAOYSA-N
dhna,VOJUXHHACRXLTD-UHFFFAOYSA-M
skm,JXOHGGNKMLTUBP-HSUXUTPPSA-M
sdhlam,KWKBJWYJJBQOAE-UHFFFAOYSA-M
hepdcoa,NA
lac__L,JVTAAEKCZFNVCJ-REOHCLBHSA-M
iasp,NMUOATVLLQEYHI-UHFFFAOYSA-M
uamag,OJZCATPXPWFLHF-HPUCEMLMSA-J
kmeroacidcyc2ACP,NA
adhlam,ARGXEXVCHMNAQU-UHFFFAOYSA-N
pre3b,KJHZYYJBHKAUHS-NXWQJPGNSA-H
decoa,NA
histd,ZQISRDCJNBUVMM-YFKPBYRVSA-O
ipdp,NUHSROFQTUXZQQ-UHFFFAOYSA-K
9ohadd,NA
gln__L,ZDXPYRJPNDTMRX-VKHMYHEASA-N
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
dudp,QHWZTVCCBMIIKE-SHYZEUOFSA-K
pre6a,SOHWQLUTRKYCGZ-YTMGQXKNSA-G
hcholc3coa,NA
nndccoa,NA
dhnpt,YQIFAMYNGGOTFB-XINAWCOVSA-N
cholenec3coa,NA
thm,MYVIATVLJGTBFV-UHFFFAOYSA-M
aspsa,HOSWPDPVFBCLSY-VKHMYHEASA-N
10fthf,AUFGTPPARQZWDO-YPMHNXCESA-L
din,VGONTNSXDCQUGY-RRKCRQDMSA-N
pc_TB,NA
ddca,NA
h2,UFHFLCQGNIYNRP-UHFFFAOYSA-N
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N
uggmda,NA
5odhf2a,ZPEHSARSWGDCEX-UHFFFAOYSA-M
methf,MEANFMOQMXYMCT-OLZOCXBDSA-M
nh4,QGZKDVFQNNGYKY-UHFFFAOYSA-O
cysOamp,NA
unaga,NEVJGTXBHJNFAZ-JXCMATCVSA-L
gdpfuc,LQEBEXMHBLQMDB-JGQUBWHWSA-L
5oxpro,ODHCTXKNWHHXJC-VKHMYHEASA-M
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N
ichor,NTGWPRCCOQCMGE-YUMQZZPRSA-L
ppp9,KSFOVUSSGSKXFI-UJJXFSCMSA-L
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K
pydx5p,NGVDGCNFYWLIFO-UHFFFAOYSA-L
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I
2ahhmd,FCQGJGLSOWZZON-UHFFFAOYSA-L
kmeroacidcyc2AMP,NA
decdr_tb,NA
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L
sl1,VVUBWEWWCKPWSI-XCRVQMKQSA-M
hoa,NA
2p4c2me,HTJXTKBIUVFUAR-XHIBXCGHSA-J
sertrna,NA
so4,QAOWNCQODCNURD-UHFFFAOYSA-L
paps,GACDQMDRPRGCTN-KQYNXXCUSA-J
5mtr,ACWASDPGAVYCNI-JKUQZMGJSA-N
q8h2,LOJUQFSPYHMHEO-SGHXUWJISA-N
5ohhip,NA
acglu,RFMMMVDNIPUKGG-YFKPBYRVSA-L
Ac1PIM2,NA
hip,NA
arachACP,NA
nondca,NA
4mhetz,BKAWJIRCKVUVED-UHFFFAOYSA-N
gluhercyso,NA
phbz1,NA
3hibutcoa,WWEOGFZEFHPUAM-UQCJFRAESA-J
ppap,FMNMEQSRDWIBFO-UHFFFAOYSA-L
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N
3c3hmp,BITYXLXUCSKTJS-ZETCQYMHSA-L
coa,RGJOEKWQDUBAIZ-IBOSZNHHSA-J
mkmycolate,NA
glcn,RGHNJXZEOKUKBD-SQOUGZDYSA-M
arach,VKOBVWXKNCXXDE-UHFFFAOYSA-M
lystrna,NA
tdm1,NA
mycolate,NA
thym,RWQNBRDOKXIBIV-UHFFFAOYSA-N
argsuc,KDZOASGQNOPSCU-ZBHICJROSA-M
f420_2,BEUZRXRCQLIWPE-NALJQGANSA-I
ser__D,MTCFGRXMJLQNBG-UWTATZPHSA-N
cbl1,OMAOKVYASDIYQG-DSRCUDDDSA-L
uaaGgtla,CALJPWOWZPDIQK-PRHZHQPTSA-L
pmocta,NA
meroacidcyc1ACP,NA
pre6b,NWRSYSRVTYBWJV-WFECKALKSA-H
trdcalcoa,NA
e4p,NGHMDNPXVRFFGS-IUYQGCFVSA-L
homtta,NA
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
dhocdc,NA
tyrtrna,NA
trnathr,NA
2pglyc,ASCFNMCAHFUBCO-UHFFFAOYSA-K
codhpre6,RFBIUXAOZAPWCC-RDKWKEIWSA-E
4hba,BVJSUAQZOZWCKN-UHFFFAOYSA-N
indpyr,RSTKLPZEZYGQPY-UHFFFAOYSA-M
pe180,LVNGJLRDBYCPGB-LDLOPFEMSA-N
succ,KDYFGRWQOYBRFD-UHFFFAOYSA-L
trnagly,NA
spmd,ATHGHQPFGPMSJY-UHFFFAOYSA-Q
na1,FKNQFGJONOIPTF-UHFFFAOYSA-N
dgdp,CIKGWCTVFSRMJU-KVQBGUIXSA-K
man1p,HXXFSFRBOHSIMQ-RWOPYEJCSA-L
mhpglu,HVRNKDVLFAVCJF-VJANTYMQSA-J
4abut,BTCSSZJGUNDROE-UHFFFAOYSA-N
uri,DRTQHJPVMGBUCF-XVFCMESISA-N
mn2,WAEMQWOKJMHJLA-UHFFFAOYSA-N
2aobut,SAUCHDKDCUROAO-VKHMYHEASA-N
mql8,OIEZRVBFVPGODT-WQWYCSGDSA-N
fdxrd,NA
orn,AHLPHDHHMVZTML-BYPYZUCNSA-O
malACP,NA
no,MWUXSHHQAYIFBG-UHFFFAOYSA-N
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L
uAgl,RLNOPSGEZLGFAH-BSIIKIOPSA-K
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K
ddhrb,YUTUUCYDXGWRNU-XQQFMLRXSA-M
uppg1,QTTNOSKSLATGQB-UHFFFAOYSA-F
pat,NA
mocogdp,VQAGYJCYOLHZDH-ILXWUORBSA-K
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N
4adcho,OIUJHGOLFKDBSU-HTQZYQBOSA-M
dmarach,NA
Ac1PIM1,NA
co,UGFAIRIUMAVXCW-UHFFFAOYSA-N
5mta,WUUGFSXJNOTRMR-IOSLPCCCSA-N
fdp,RNBGYGVWRKECFJ-VRPWFDPXSA-J
mssg,NA
fald,WSFSSNUMVMOOMR-UHFFFAOYSA-N
pac,WLJVXDMOQOGPHL-UHFFFAOYSA-M
alac__S,NMDWGEGFJUBKLB-YFKPBYRVSA-M
34dhsa,NA
2mahmp,AGQJQCFEPUVXNK-UHFFFAOYSA-K
8oxdgtp,NA
hdcaMAS,NA
gam1p,YMJBYRVFGYXULK-QZABAPFNSA-M
hgbyr,MYMATQFDUQLSCD-IPUCCYEASA-J
thfglu,ZAOGJXDWOQXFBW-FGRDXJNISA-K
phthiocerol,HLQGVSDAPGNBGG-ITGKQZKFSA-N
2plac__L,CSZRNWHGZPKNKY-REOHCLBHSA-K
mppp9,REJJDEGSUOCEEW-RGGAHWMASA-J
mmycolate,NA
pa160,PORPENFLTBBHSG-MGBGTMOVSA-L
4mop,BKAJNAXTPSGJCU-UHFFFAOYSA-M
akg,KPGXRSRHYNQIFN-UHFFFAOYSA-L
2dr5p,ALQNUOMIEBHXQG-CRCLSJGQSA-L
prpp,PQGCEDQWHSBAJP-TXICZTDVSA-I
sucorn,VWXQFHJBQHTHMK-LURJTMIESA-M
dadp,DAEAPNUQQAICNR-RRKCRQDMSA-K
actp,LIPOUNRJVLNBCD-UHFFFAOYSA-L
phdca,NA
sucgsa,XTOKIEIBKARFSZ-LURJTMIESA-L
mptamp,XJXFAXLUOKQPAQ-YPRLVJTJSA-K
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L
uamr,NQBRVZNDBBMBLJ-MQTLHLSBSA-K
prfp,QOUSHGMTBIIAHR-KEOHHSTQSA-J
ptdca,NA
mmeroacidcyc1ACP,NA
dmpp,CBIDRCWHNCKSTO-UHFFFAOYSA-K
bccpco2,NA
argtrna,NA
hmocta,NA
hipcoa,NA
cbi,XQRJFEVDQXEIAX-JFYQDRLCSA-M
mpt,HPEUEJRPDGMIMY-IFQPEPLCSA-K
pa160190,NA
occoa,KQMZYOXOBSXMII-CECATXLMSA-J
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
2obut,TYEYBOSBBBHJIV-UHFFFAOYSA-M
dad_2,OLXZPDWKRNYJJZ-RRKCRQDMSA-N
ocdca,QIQXTHQIDYTFRH-UHFFFAOYSA-M
nh4oh,VHUUQVKOLVNVRT-UHFFFAOYSA-N
gdptp,KCPMACXZAITQAX-UUOKFMHZSA-H
skm5p,QYOJSKGCWNAKGW-PBXRRBTRSA-K
dhlam,VLYUGYAKYZETRF-SSDOTTSWSA-N
decdpr_tb,NUWRQHMMPHBACN-VSQGLHABSA-K
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N
q,NA
chexccoa,NA
tre6p,LABSPYBHMPDTEL-LIZSDCNHSA-L
val__L,KZSNJWFQEVHDMF-BYPYZUCNSA-N
h,GPRLSGONYQIRFK-UHFFFAOYSA-N
marach,NA
datp,SUYVUBYJARFZHO-RRKCRQDMSA-J
sheme,DLKSSIHHLYNIKN-QIISWYHFSA-D
tdm2,NA
aconm,BRYKYSQCLNCYQW-DUXPYHPUSA-L
rib__D,HMFHBZSHGGEWLO-SOOFDHNKSA-N
moco,NA
acser,VZXPDPZARILFQX-BYPYZUCNSA-N
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L
lald__L,BSABBBMNWQWLLU-VKHMYHEASA-N
pan4p,JDMUPRLRUUMCTL-VIFPVBQESA-L
ahdt,DGGUVLXVLHAAGT-XINAWCOVSA-J
pgp160,ONJBJMDJKLHMEK-MPQUPPDSSA-K
mi1p__D,INAPMGSXUVUWAF-UOTPTPDRSA-L
12dgr160,NA
butcoa,NA
oh1,XLYOFNOQVPJJNP-UHFFFAOYSA-N
ca2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
oxalcoa,QVXMZFTWJVBUHP-IBOSZNHHSA-I
hipohcoa,NA
3c2hmp,RNQHMTFBUSSBJQ-CRCLSJGQSA-L
ala__L,QNAYBMKLOCPYGJ-REOHCLBHSA-N
4r5au,XKQZIXVJVUPORE-RPDRRWSUSA-N
db4p,OKYHYXLCTGGOLM-UHFFFAOYSA-L
