metname,inchikey
hmgcoa,CABVTRNMFUVUDM-SJBCKIPMSA-I
valtrna,NA
trnaile,NA
2obut,TYEYBOSBBBHJIV-UHFFFAOYSA-M
trnapro,NA
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N
fadh2,YPZRHBJKEMOYQH-UYBVJOGSSA-L
tdeacp,NA
thm,MYVIATVLJGTBFV-UHFFFAOYSA-M
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M
25dhpp,NA
fdxo_42,NA
prbatp,RKNHJBVBFHDXGR-KEOHHSTQSA-H
prfp,QOUSHGMTBIIAHR-KEOHHSTQSA-J
dhf,OZRNSSUDZOLUSN-LBPRGKRZSA-L
cyst__L,ILRYLPWNYFXEMH-WHFBIAKZSA-N
